province,source,scenario,year,value,unit
NT,naturalGas,high,2019,5.7807,GW.h
NU,naturalGas,high,2019,0,GW.h
ON,naturalGas,high,2019,11630.28,GW.h
PE,naturalGas,high,2019,0,GW.h
QC,naturalGas,high,2019,321.6468,GW.h
SK,naturalGas,high,2019,5210.105,GW.h
YT,naturalGas,high,2019,10.0641,GW.h
AB,naturalGas,high,2020,47838.2216,GW.h
BC,naturalGas,high,2020,1550.643,GW.h
MB,naturalGas,high,2020,0.7187,GW.h
NB,naturalGas,high,2020,2281.428,GW.h
NL,naturalGas,high,2020,694.3562,GW.h
NS,naturalGas,high,2020,840.7709,GW.h
NT,naturalGas,high,2020,0.5032,GW.h
NU,naturalGas,high,2020,0,GW.h
ON,naturalGas,high,2020,18673.26,GW.h
PE,naturalGas,high,2020,0,GW.h
QC,naturalGas,high,2020,323.475,GW.h
SK,naturalGas,high,2020,6774.722,GW.h
YT,naturalGas,high,2020,10.1307,GW.h
AB,naturalGas,high,2021,47868.0112,GW.h
BC,naturalGas,high,2021,2228.932,GW.h
MB,naturalGas,high,2021,0.7487,GW.h
NB,naturalGas,high,2021,2300.973,GW.h
NL,naturalGas,high,2021,692.9831,GW.h
NS,naturalGas,high,2021,872.9213,GW.h
NT,naturalGas,high,2021,0.3292,GW.h
NU,naturalGas,high,2021,0,GW.h
ON,naturalGas,high,2021,18529.37,GW.h
PE,naturalGas,high,2021,0,GW.h
QC,naturalGas,high,2021,323.7899,GW.h
SK,naturalGas,high,2021,7427.571,GW.h
YT,naturalGas,high,2021,8.3839,GW.h
AB,naturalGas,high,2022,48347.5815,GW.h
BC,naturalGas,high,2022,2244.366,GW.h
MB,naturalGas,high,2022,0.7484,GW.h
NB,naturalGas,high,2022,2300.969,GW.h
NL,naturalGas,high,2022,695.9984,GW.h
NS,naturalGas,high,2022,889.3981,GW.h
NT,naturalGas,high,2022,0,GW.h
NU,naturalGas,high,2022,0,GW.h
ON,naturalGas,high,2022,21685.63,GW.h
PE,naturalGas,high,2022,0,GW.h
QC,naturalGas,high,2022,325.627,GW.h
SK,naturalGas,high,2022,9158.52,GW.h
YT,naturalGas,high,2022,11.08,GW.h
AB,naturalGas,high,2023,48842.4815,GW.h
BC,naturalGas,high,2023,2915.479,GW.h
MB,naturalGas,high,2023,0.7503,GW.h
NB,naturalGas,high,2023,2302.772,GW.h
NL,naturalGas,high,2023,696.5607,GW.h
NS,naturalGas,high,2023,896.7726,GW.h
NT,naturalGas,high,2023,0,GW.h
NU,naturalGas,high,2023,0,GW.h
ON,naturalGas,high,2023,27718.55,GW.h
PE,naturalGas,high,2023,0,GW.h
QC,naturalGas,high,2023,327.6504,GW.h
SK,naturalGas,high,2023,9312.586,GW.h
YT,naturalGas,high,2023,0,GW.h
AB,naturalGas,high,2024,49513.8515,GW.h
BC,naturalGas,high,2024,2940.237,GW.h
MB,naturalGas,high,2024,0.7504,GW.h
NB,naturalGas,high,2024,2305.071,GW.h
NL,naturalGas,high,2024,693.4188,GW.h
NS,naturalGas,high,2024,907.8895,GW.h
NT,naturalGas,high,2024,0,GW.h
NU,naturalGas,high,2024,0,GW.h
ON,naturalGas,high,2024,28719.44,GW.h
PE,naturalGas,high,2024,0,GW.h
QC,naturalGas,high,2024,329.6507,GW.h
SK,naturalGas,high,2024,9220.635,GW.h
YT,naturalGas,high,2024,0,GW.h
AB,naturalGas,high,2025,50281.5213,GW.h
BC,naturalGas,high,2025,2780.535,GW.h
MB,naturalGas,high,2025,0.8246,GW.h
NB,naturalGas,high,2025,2306.874,GW.h
NL,naturalGas,high,2025,860.1484,GW.h
NS,naturalGas,high,2025,744.201,GW.h
NT,naturalGas,high,2025,0,GW.h
NU,naturalGas,high,2025,0,GW.h
ON,naturalGas,high,2025,29755.25,GW.h
PE,naturalGas,high,2025,0,GW.h
QC,naturalGas,high,2025,331.2667,GW.h
SK,naturalGas,high,2025,10653.02,GW.h
YT,naturalGas,high,2025,0,GW.h
AB,naturalGas,high,2026,52931.4614,GW.h
BC,naturalGas,high,2026,2851.343,GW.h
MB,naturalGas,high,2026,0.8235,GW.h
NB,naturalGas,high,2026,2312.779,GW.h
NL,naturalGas,high,2026,858.0675,GW.h
NS,naturalGas,high,2026,2095.031,GW.h
NT,naturalGas,high,2026,0,GW.h
NU,naturalGas,high,2026,0,GW.h
ON,naturalGas,high,2026,30196.72,GW.h
PE,naturalGas,high,2026,0,GW.h
QC,naturalGas,high,2026,332.7831,GW.h
SK,naturalGas,high,2026,10782.64,GW.h
YT,naturalGas,high,2026,0,GW.h
AB,naturalGas,high,2027,59895.8716,GW.h
BC,naturalGas,high,2027,2788.157,GW.h
MB,naturalGas,high,2027,0.8116,GW.h
NB,naturalGas,high,2027,452.2068,GW.h
NL,naturalGas,high,2027,855.3398,GW.h
NS,naturalGas,high,2027,2126.97,GW.h
NT,naturalGas,high,2027,0,GW.h
NU,naturalGas,high,2027,0,GW.h
ON,naturalGas,high,2027,33081.46,GW.h
PE,naturalGas,high,2027,0,GW.h
QC,naturalGas,high,2027,329.5729,GW.h
SK,naturalGas,high,2027,10707.31,GW.h
YT,naturalGas,high,2027,0,GW.h
AB,naturalGas,high,2028,70547.6715,GW.h
BC,naturalGas,high,2028,2794.469,GW.h
MB,naturalGas,high,2028,0.812,GW.h
NB,naturalGas,high,2028,544.9493,GW.h
NL,naturalGas,high,2028,576.7947,GW.h
NS,naturalGas,high,2028,2156.496,GW.h
NT,naturalGas,high,2028,0,GW.h
NU,naturalGas,high,2028,0,GW.h
ON,naturalGas,high,2028,31391.62,GW.h
PE,naturalGas,high,2028,0,GW.h
QC,naturalGas,high,2028,331.7869,GW.h
SK,naturalGas,high,2028,12934.74,GW.h
YT,naturalGas,high,2028,0,GW.h
AB,naturalGas,high,2029,78035.6416,GW.h
BC,naturalGas,high,2029,2891.83,GW.h
MB,naturalGas,high,2029,0.7931,GW.h
NB,naturalGas,high,2029,546.2328,GW.h
NL,naturalGas,high,2029,574.5222,GW.h
NS,naturalGas,high,2029,2621.14,GW.h
NT,naturalGas,high,2029,10.0869,GW.h
NU,naturalGas,high,2029,0,GW.h
ON,naturalGas,high,2029,37744.46,GW.h
PE,naturalGas,high,2029,0,GW.h
QC,naturalGas,high,2029,333.326,GW.h
SK,naturalGas,high,2029,12129.97,GW.h
YT,naturalGas,high,2029,0,GW.h
AB,naturalGas,high,2030,87318.2614,GW.h
BC,naturalGas,high,2030,2898.203,GW.h
MB,naturalGas,high,2030,0.7941,GW.h
NB,naturalGas,high,2030,542.8181,GW.h
NL,naturalGas,high,2030,571.7041,GW.h
NS,naturalGas,high,2030,2647.407,GW.h
NT,naturalGas,high,2030,1.0386,GW.h
NU,naturalGas,high,2030,0,GW.h
ON,naturalGas,high,2030,32398.87,GW.h
PE,naturalGas,high,2030,0,GW.h
QC,naturalGas,high,2030,332.9393,GW.h
SK,naturalGas,high,2030,11931.16,GW.h
YT,naturalGas,high,2030,0,GW.h
AB,naturalGas,high,2031,89136.2814,GW.h
BC,naturalGas,high,2031,2897.198,GW.h
MB,naturalGas,high,2031,0.7941,GW.h
NB,naturalGas,high,2031,545.4392,GW.h
NL,naturalGas,high,2031,569.0222,GW.h
NS,naturalGas,high,2031,2916.977,GW.h
NT,naturalGas,high,2031,0.7293,GW.h
NU,naturalGas,high,2031,0,GW.h
ON,naturalGas,high,2031,32804.41,GW.h
PE,naturalGas,high,2031,0,GW.h
QC,naturalGas,high,2031,331.7445,GW.h
SK,naturalGas,high,2031,11965.06,GW.h
YT,naturalGas,high,2031,0,GW.h
AB,naturalGas,high,2032,90556.6417,GW.h
BC,naturalGas,high,2032,2903.885,GW.h
MB,naturalGas,high,2032,0.7951,GW.h
NB,naturalGas,high,2032,546.7393,GW.h
NL,naturalGas,high,2032,567.6029,GW.h
NS,naturalGas,high,2032,2811.922,GW.h
NT,naturalGas,high,2032,0.5571,GW.h
NU,naturalGas,high,2032,0,GW.h
ON,naturalGas,high,2032,32336.74,GW.h
PE,naturalGas,high,2032,0,GW.h
QC,naturalGas,high,2032,333.1746,GW.h
SK,naturalGas,high,2032,11925.39,GW.h
YT,naturalGas,high,2032,0,GW.h
AB,naturalGas,high,2033,91533.2914,GW.h
BC,naturalGas,high,2033,2901.391,GW.h
MB,naturalGas,high,2033,0.7949,GW.h
NB,naturalGas,high,2033,547.1011,GW.h
NL,naturalGas,high,2033,565.5331,GW.h
NS,naturalGas,high,2033,2906.603,GW.h
NT,naturalGas,high,2033,0.353,GW.h
NU,naturalGas,high,2033,0,GW.h
ON,naturalGas,high,2033,32907.96,GW.h
PE,naturalGas,high,2033,0,GW.h
QC,naturalGas,high,2033,334.8405,GW.h
SK,naturalGas,high,2033,11948.96,GW.h
YT,naturalGas,high,2033,0,GW.h
AB,naturalGas,high,2034,93022.2414,GW.h
BC,naturalGas,high,2034,2908.581,GW.h
MB,naturalGas,high,2034,0.7958,GW.h
NB,naturalGas,high,2034,547.848,GW.h
NL,naturalGas,high,2034,564.2539,GW.h
NS,naturalGas,high,2034,4042.575,GW.h
NT,naturalGas,high,2034,0.1967,GW.h
NU,naturalGas,high,2034,0,GW.h
ON,naturalGas,high,2034,30445.69,GW.h
PE,naturalGas,high,2034,0,GW.h
QC,naturalGas,high,2034,337.6302,GW.h
SK,naturalGas,high,2034,11823.2,GW.h
YT,naturalGas,high,2034,0,GW.h
AB,naturalGas,high,2035,94326.1413,GW.h
BC,naturalGas,high,2035,2905.54,GW.h
MB,naturalGas,high,2035,0.7967,GW.h
NB,naturalGas,high,2035,549.2468,GW.h
NL,naturalGas,high,2035,563.7615,GW.h
NS,naturalGas,high,2035,4225.589,GW.h
NT,naturalGas,high,2035,0.0692,GW.h
NU,naturalGas,high,2035,0,GW.h
ON,naturalGas,high,2035,30495.8,GW.h
PE,naturalGas,high,2035,0,GW.h
QC,naturalGas,high,2035,339.1955,GW.h
SK,naturalGas,high,2035,12625.17,GW.h
YT,naturalGas,high,2035,0,GW.h
AB,naturalGas,high,2036,95943.3916,GW.h
BC,naturalGas,high,2036,2968.649,GW.h
MB,naturalGas,high,2036,0.7976,GW.h
NB,naturalGas,high,2036,549.8493,GW.h
NL,naturalGas,high,2036,563.3107,GW.h
NS,naturalGas,high,2036,4390.978,GW.h
NT,naturalGas,high,2036,0.0389,GW.h
NU,naturalGas,high,2036,0,GW.h
ON,naturalGas,high,2036,31041.18,GW.h
PE,naturalGas,high,2036,0,GW.h
QC,naturalGas,high,2036,340.7577,GW.h
SK,naturalGas,high,2036,12648.19,GW.h
YT,naturalGas,high,2036,0,GW.h
AB,naturalGas,high,2037,97462.2514,GW.h
BC,naturalGas,high,2037,2962.475,GW.h
MB,naturalGas,high,2037,0.7984,GW.h
NB,naturalGas,high,2037,550.2465,GW.h
NL,naturalGas,high,2037,564.5718,GW.h
NS,naturalGas,high,2037,4446.81,GW.h
NT,naturalGas,high,2037,0.0197,GW.h
NU,naturalGas,high,2037,0,GW.h
ON,naturalGas,high,2037,31511.28,GW.h
PE,naturalGas,high,2037,0,GW.h
QC,naturalGas,high,2037,342.2479,GW.h
SK,naturalGas,high,2037,13965.43,GW.h
YT,naturalGas,high,2037,0,GW.h
AB,naturalGas,high,2038,98396.7417,GW.h
BC,naturalGas,high,2038,2965.565,GW.h
MB,naturalGas,high,2038,0.7992,GW.h
NB,naturalGas,high,2038,550.2454,GW.h
NL,naturalGas,high,2038,564.662,GW.h
NS,naturalGas,high,2038,4489.941,GW.h
NT,naturalGas,high,2038,0,GW.h
NU,naturalGas,high,2038,0,GW.h
ON,naturalGas,high,2038,32289.3,GW.h
PE,naturalGas,high,2038,0,GW.h
QC,naturalGas,high,2038,343.7029,GW.h
SK,naturalGas,high,2038,13820.11,GW.h
YT,naturalGas,high,2038,0,GW.h
AB,naturalGas,high,2039,99724.8415,GW.h
BC,naturalGas,high,2039,2967.116,GW.h
MB,naturalGas,high,2039,0.7998,GW.h
NB,naturalGas,high,2039,550.2422,GW.h
NL,naturalGas,high,2039,565.5318,GW.h
NS,naturalGas,high,2039,4756.176,GW.h
NT,naturalGas,high,2039,0,GW.h
NU,naturalGas,high,2039,0,GW.h
ON,naturalGas,high,2039,32937.86,GW.h
PE,naturalGas,high,2039,0,GW.h
QC,naturalGas,high,2039,345.1017,GW.h
SK,naturalGas,high,2039,13832.15,GW.h
YT,naturalGas,high,2039,0,GW.h
AB,naturalGas,high,2040,101039.3718,GW.h
BC,naturalGas,high,2040,2976.756,GW.h
MB,naturalGas,high,2040,0.8005,GW.h
NB,naturalGas,high,2040,19.1609,GW.h
NL,naturalGas,high,2040,567.6347,GW.h
NS,naturalGas,high,2040,4777.564,GW.h
NT,naturalGas,high,2040,0,GW.h
NU,naturalGas,high,2040,0,GW.h
ON,naturalGas,high,2040,33727.59,GW.h
PE,naturalGas,high,2040,0,GW.h
QC,naturalGas,high,2040,346.5935,GW.h
SK,naturalGas,high,2040,13846.85,GW.h
YT,naturalGas,high,2040,0,GW.h
AB,naturalGas,low,2005,19657.1375,GW.h
BC,naturalGas,low,2005,3445,GW.h
MB,naturalGas,low,2005,68.832,GW.h
NB,naturalGas,low,2005,1980,GW.h
NL,naturalGas,low,2005,269,GW.h
NS,naturalGas,low,2005,882.5856,GW.h
NT,naturalGas,low,2005,154,GW.h
NU,naturalGas,low,2005,0,GW.h
ON,naturalGas,low,2005,13081.8,GW.h
PE,naturalGas,low,2005,0,GW.h
QC,naturalGas,low,2005,225.3974,GW.h
SK,naturalGas,low,2005,2906,GW.h
YT,naturalGas,low,2005,0,GW.h
AB,naturalGas,low,2006,22493.1375,GW.h
BC,naturalGas,low,2006,3292,GW.h
MB,naturalGas,low,2006,68.832,GW.h
NB,naturalGas,low,2006,2332,GW.h
NL,naturalGas,low,2006,280,GW.h
NS,naturalGas,low,2006,882.5856,GW.h
NT,naturalGas,low,2006,154,GW.h
NU,naturalGas,low,2006,0,GW.h
ON,naturalGas,low,2006,11938.9,GW.h
PE,naturalGas,low,2006,0,GW.h
QC,naturalGas,low,2006,4588.361,GW.h
SK,naturalGas,low,2006,3206,GW.h
YT,naturalGas,low,2006,0,GW.h
AB,naturalGas,low,2007,22834.1375,GW.h
BC,naturalGas,low,2007,2600,GW.h
MB,naturalGas,low,2007,68.832,GW.h
NB,naturalGas,low,2007,1876,GW.h
NL,naturalGas,low,2007,238,GW.h
NS,naturalGas,low,2007,882.5856,GW.h
NT,naturalGas,low,2007,154,GW.h
NU,naturalGas,low,2007,0,GW.h
ON,naturalGas,low,2007,13138,GW.h
PE,naturalGas,low,2007,0,GW.h
QC,naturalGas,low,2007,4588.361,GW.h
SK,naturalGas,low,2007,2978,GW.h
YT,naturalGas,low,2007,0,GW.h
AB,naturalGas,low,2008,23679.719,GW.h
BC,naturalGas,low,2008,2977,GW.h
MB,naturalGas,low,2008,41.4204,GW.h
NB,naturalGas,low,2008,1483,GW.h
NL,naturalGas,low,2008,467.1,GW.h
NS,naturalGas,low,2008,1258.222,GW.h
NT,naturalGas,low,2008,139,GW.h
NU,naturalGas,low,2008,0,GW.h
ON,naturalGas,low,2008,11021.3,GW.h
PE,naturalGas,low,2008,0,GW.h
QC,naturalGas,low,2008,1403.599,GW.h
SK,naturalGas,low,2008,4445,GW.h
YT,naturalGas,low,2008,0,GW.h
AB,naturalGas,low,2009,25814.4152,GW.h
BC,naturalGas,low,2009,3202,GW.h
MB,naturalGas,low,2009,37.0389,GW.h
NB,naturalGas,low,2009,1974,GW.h
NL,naturalGas,low,2009,443.1059,GW.h
NS,naturalGas,low,2009,1613.187,GW.h
NT,naturalGas,low,2009,96,GW.h
NU,naturalGas,low,2009,0,GW.h
ON,naturalGas,low,2009,11711.6,GW.h
PE,naturalGas,low,2009,0,GW.h
QC,naturalGas,low,2009,357.1578,GW.h
SK,naturalGas,low,2009,3837,GW.h
YT,naturalGas,low,2009,0,GW.h
AB,naturalGas,low,2010,27278.8772,GW.h
BC,naturalGas,low,2010,3362,GW.h
MB,naturalGas,low,2010,16.097,GW.h
NB,naturalGas,low,2010,2035,GW.h
NL,naturalGas,low,2010,464.5614,GW.h
NS,naturalGas,low,2010,2277.922,GW.h
NT,naturalGas,low,2010,27,GW.h
NU,naturalGas,low,2010,0,GW.h
ON,naturalGas,low,2010,17499.6,GW.h
PE,naturalGas,low,2010,0,GW.h
QC,naturalGas,low,2010,218.3051,GW.h
SK,naturalGas,low,2010,3440,GW.h
YT,naturalGas,low,2010,0,GW.h
AB,naturalGas,low,2011,27803.1184,GW.h
BC,naturalGas,low,2011,2208,GW.h
MB,naturalGas,low,2011,41.1152,GW.h
NB,naturalGas,low,2011,2177,GW.h
NL,naturalGas,low,2011,455.865,GW.h
NS,naturalGas,low,2011,2488.052,GW.h
NT,naturalGas,low,2011,33,GW.h
NU,naturalGas,low,2011,0,GW.h
ON,naturalGas,low,2011,24872.1,GW.h
PE,naturalGas,low,2011,0,GW.h
QC,naturalGas,low,2011,207.7254,GW.h
SK,naturalGas,low,2011,3708,GW.h
YT,naturalGas,low,2011,0,GW.h
AB,naturalGas,low,2012,29783.5849,GW.h
BC,naturalGas,low,2012,1965,GW.h
MB,naturalGas,low,2012,27.4383,GW.h
NB,naturalGas,low,2012,1967,GW.h
NL,naturalGas,low,2012,414.0191,GW.h
NS,naturalGas,low,2012,2140.53,GW.h
NT,naturalGas,low,2012,14,GW.h
NU,naturalGas,low,2012,0,GW.h
ON,naturalGas,low,2012,23974.1,GW.h
PE,naturalGas,low,2012,0,GW.h
QC,naturalGas,low,2012,200.3928,GW.h
SK,naturalGas,low,2012,4303,GW.h
YT,naturalGas,low,2012,0,GW.h
AB,naturalGas,low,2013,31516.5018,GW.h
BC,naturalGas,low,2013,1722,GW.h
MB,naturalGas,low,2013,23.9582,GW.h
NB,naturalGas,low,2013,1966,GW.h
NL,naturalGas,low,2013,450.363,GW.h
NS,naturalGas,low,2013,1347.913,GW.h
NT,naturalGas,low,2013,104,GW.h
NU,naturalGas,low,2013,0,GW.h
ON,naturalGas,low,2013,19112.2,GW.h
PE,naturalGas,low,2013,0,GW.h
QC,naturalGas,low,2013,211.0478,GW.h
SK,naturalGas,low,2013,4415,GW.h
YT,naturalGas,low,2013,0,GW.h
AB,naturalGas,low,2014,30900.8632,GW.h
BC,naturalGas,low,2014,1967,GW.h
MB,naturalGas,low,2014,113.1597,GW.h
NB,naturalGas,low,2014,2016,GW.h
NL,naturalGas,low,2014,507.3769,GW.h
NS,naturalGas,low,2014,844.5476,GW.h
NT,naturalGas,low,2014,29,GW.h
NU,naturalGas,low,2014,0,GW.h
ON,naturalGas,low,2014,16316.7,GW.h
PE,naturalGas,low,2014,0,GW.h
QC,naturalGas,low,2014,342.7381,GW.h
SK,naturalGas,low,2014,5679,GW.h
YT,naturalGas,low,2014,0,GW.h
AB,naturalGas,low,2015,33157.3714,GW.h
BC,naturalGas,low,2015,1456.414,GW.h
MB,naturalGas,low,2015,102.3468,GW.h
NB,naturalGas,low,2015,2302.942,GW.h
NL,naturalGas,low,2015,513.2244,GW.h
NS,naturalGas,low,2015,864.8645,GW.h
NT,naturalGas,low,2015,84.7325,GW.h
NU,naturalGas,low,2015,0,GW.h
ON,naturalGas,low,2015,12174.17,GW.h
PE,naturalGas,low,2015,0,GW.h
QC,naturalGas,low,2015,326.4741,GW.h
SK,naturalGas,low,2015,6365.882,GW.h
YT,naturalGas,low,2015,0,GW.h
AB,naturalGas,low,2016,35855.4821,GW.h
BC,naturalGas,low,2016,1362.439,GW.h
MB,naturalGas,low,2016,52.2502,GW.h
NB,naturalGas,low,2016,2281.487,GW.h
NL,naturalGas,low,2016,511.5112,GW.h
NS,naturalGas,low,2016,860.5916,GW.h
NT,naturalGas,low,2016,56.8317,GW.h
NU,naturalGas,low,2016,0,GW.h
ON,naturalGas,low,2016,12065.78,GW.h
PE,naturalGas,low,2016,0,GW.h
QC,naturalGas,low,2016,318.0658,GW.h
SK,naturalGas,low,2016,6775.505,GW.h
YT,naturalGas,low,2016,0,GW.h
AB,naturalGas,low,2017,36475.2217,GW.h
BC,naturalGas,low,2017,1362.234,GW.h
MB,naturalGas,low,2017,36.226,GW.h
NB,naturalGas,low,2017,2275.508,GW.h
NL,naturalGas,low,2017,656.0187,GW.h
NS,naturalGas,low,2017,854.7075,GW.h
NT,naturalGas,low,2017,5.3257,GW.h
NU,naturalGas,low,2017,0,GW.h
ON,naturalGas,low,2017,10964.66,GW.h
PE,naturalGas,low,2017,0,GW.h
QC,naturalGas,low,2017,306.4878,GW.h
SK,naturalGas,low,2017,5900.042,GW.h
YT,naturalGas,low,2017,0,GW.h
AB,naturalGas,low,2018,37480.6412,GW.h
BC,naturalGas,low,2018,1523.774,GW.h
MB,naturalGas,low,2018,64.8366,GW.h
NB,naturalGas,low,2018,2275.26,GW.h
NL,naturalGas,low,2018,641.0029,GW.h
NS,naturalGas,low,2018,850.7307,GW.h
NT,naturalGas,low,2018,5.957,GW.h
NU,naturalGas,low,2018,0,GW.h
ON,naturalGas,low,2018,11994.58,GW.h
PE,naturalGas,low,2018,0,GW.h
QC,naturalGas,low,2018,317.8725,GW.h
SK,naturalGas,low,2018,5880.291,GW.h
YT,naturalGas,low,2018,0,GW.h
AB,naturalGas,low,2019,38667.4721,GW.h
BC,naturalGas,low,2019,1537.043,GW.h
MB,naturalGas,low,2019,52.4215,GW.h
NB,naturalGas,low,2019,2281.71,GW.h
NL,naturalGas,low,2019,654.8522,GW.h
NS,naturalGas,low,2019,845.2221,GW.h
NT,naturalGas,low,2019,0.5895,GW.h
NU,naturalGas,low,2019,0,GW.h
ON,naturalGas,low,2019,12172.04,GW.h
PE,naturalGas,low,2019,0,GW.h
QC,naturalGas,low,2019,321.8622,GW.h
SK,naturalGas,low,2019,5356.271,GW.h
YT,naturalGas,low,2019,10.1332,GW.h
AB,naturalGas,low,2020,42275.3419,GW.h
BC,naturalGas,low,2020,1535.54,GW.h
MB,naturalGas,low,2020,0.7177,GW.h
NB,naturalGas,low,2020,2281.167,GW.h
NL,naturalGas,low,2020,644.0359,GW.h
NS,naturalGas,low,2020,829.3831,GW.h
NT,naturalGas,low,2020,0.2518,GW.h
NU,naturalGas,low,2020,0,GW.h
ON,naturalGas,low,2020,19794.54,GW.h
PE,naturalGas,low,2020,0,GW.h
QC,naturalGas,low,2020,323.8126,GW.h
SK,naturalGas,low,2020,7370.179,GW.h
YT,naturalGas,low,2020,11.4398,GW.h
AB,naturalGas,low,2021,42097.1215,GW.h
BC,naturalGas,low,2021,2199.954,GW.h
MB,naturalGas,low,2021,0.7476,GW.h
NB,naturalGas,low,2021,2300.983,GW.h
NL,naturalGas,low,2021,638.9584,GW.h
NS,naturalGas,low,2021,838.2784,GW.h
NT,naturalGas,low,2021,0.1219,GW.h
NU,naturalGas,low,2021,0,GW.h
ON,naturalGas,low,2021,19701.11,GW.h
PE,naturalGas,low,2021,0,GW.h
QC,naturalGas,low,2021,324.0294,GW.h
SK,naturalGas,low,2021,7603.897,GW.h
YT,naturalGas,low,2021,10.445,GW.h
AB,naturalGas,low,2022,43468.0515,GW.h
BC,naturalGas,low,2022,2207.979,GW.h
MB,naturalGas,low,2022,0.7468,GW.h
NB,naturalGas,low,2022,2300.968,GW.h
NL,naturalGas,low,2022,637.1367,GW.h
NS,naturalGas,low,2022,848.2423,GW.h
NT,naturalGas,low,2022,0,GW.h
NU,naturalGas,low,2022,0,GW.h
ON,naturalGas,low,2022,22815.08,GW.h
PE,naturalGas,low,2022,0,GW.h
QC,naturalGas,low,2022,325.5333,GW.h
SK,naturalGas,low,2022,9312.55,GW.h
YT,naturalGas,low,2022,12.5043,GW.h
AB,naturalGas,low,2023,43255.0413,GW.h
BC,naturalGas,low,2023,2856.974,GW.h
MB,naturalGas,low,2023,0.7478,GW.h
NB,naturalGas,low,2023,2300.97,GW.h
NL,naturalGas,low,2023,632.6349,GW.h
NS,naturalGas,low,2023,844.2576,GW.h
NT,naturalGas,low,2023,0,GW.h
NU,naturalGas,low,2023,0,GW.h
ON,naturalGas,low,2023,28662.64,GW.h
PE,naturalGas,low,2023,0,GW.h
QC,naturalGas,low,2023,327.2117,GW.h
SK,naturalGas,low,2023,9309.152,GW.h
YT,naturalGas,low,2023,0,GW.h
AB,naturalGas,low,2024,43682.8416,GW.h
BC,naturalGas,low,2024,2873.972,GW.h
MB,naturalGas,low,2024,0.7474,GW.h
NB,naturalGas,low,2024,2301.115,GW.h
NL,naturalGas,low,2024,622.1255,GW.h
NS,naturalGas,low,2024,852.6881,GW.h
NT,naturalGas,low,2024,0,GW.h
NU,naturalGas,low,2024,0,GW.h
ON,naturalGas,low,2024,29515.38,GW.h
PE,naturalGas,low,2024,0,GW.h
QC,naturalGas,low,2024,328.9536,GW.h
SK,naturalGas,low,2024,9280.752,GW.h
YT,naturalGas,low,2024,0,GW.h
AB,naturalGas,low,2025,43680.6916,GW.h
BC,naturalGas,low,2025,2702.43,GW.h
MB,naturalGas,low,2025,0.8233,GW.h
NB,naturalGas,low,2025,2306.875,GW.h
NL,naturalGas,low,2025,613.9074,GW.h
NS,naturalGas,low,2025,688.1555,GW.h
NT,naturalGas,low,2025,0,GW.h
NU,naturalGas,low,2025,0,GW.h
ON,naturalGas,low,2025,30398.45,GW.h
PE,naturalGas,low,2025,0,GW.h
QC,naturalGas,low,2025,330.3264,GW.h
SK,naturalGas,low,2025,11298.98,GW.h
YT,naturalGas,low,2025,0,GW.h
AB,naturalGas,low,2026,44104.6416,GW.h
BC,naturalGas,low,2026,2765.375,GW.h
MB,naturalGas,low,2026,0.822,GW.h
NB,naturalGas,low,2026,2306.878,GW.h
NL,naturalGas,low,2026,601.8751,GW.h
NS,naturalGas,low,2026,1894.554,GW.h
NT,naturalGas,low,2026,0,GW.h
NU,naturalGas,low,2026,0,GW.h
ON,naturalGas,low,2026,30709.78,GW.h
PE,naturalGas,low,2026,0,GW.h
QC,naturalGas,low,2026,331.6308,GW.h
SK,naturalGas,low,2026,11200.54,GW.h
YT,naturalGas,low,2026,0,GW.h
AB,naturalGas,low,2027,47321.0121,GW.h
BC,naturalGas,low,2027,2698.988,GW.h
MB,naturalGas,low,2027,0.81,GW.h
NB,naturalGas,low,2027,448.5856,GW.h
NL,naturalGas,low,2027,590.7524,GW.h
NS,naturalGas,low,2027,1906.461,GW.h
NT,naturalGas,low,2027,0,GW.h
NU,naturalGas,low,2027,0,GW.h
ON,naturalGas,low,2027,33746.67,GW.h
PE,naturalGas,low,2027,0,GW.h
QC,naturalGas,low,2027,328.2488,GW.h
SK,naturalGas,low,2027,11305.52,GW.h
YT,naturalGas,low,2027,0,GW.h
AB,naturalGas,low,2028,56785.3714,GW.h
BC,naturalGas,low,2028,2701.895,GW.h
MB,naturalGas,low,2028,0.8104,GW.h
NB,naturalGas,low,2028,531.2338,GW.h
NL,naturalGas,low,2028,343.5386,GW.h
NS,naturalGas,low,2028,1915.766,GW.h
NT,naturalGas,low,2028,0,GW.h
NU,naturalGas,low,2028,0,GW.h
ON,naturalGas,low,2028,31858.4,GW.h
PE,naturalGas,low,2028,0,GW.h
QC,naturalGas,low,2028,330.4455,GW.h
SK,naturalGas,low,2028,13385.58,GW.h
YT,naturalGas,low,2028,0,GW.h
AB,naturalGas,low,2029,63406.5614,GW.h
BC,naturalGas,low,2029,2798.875,GW.h
MB,naturalGas,low,2029,0.7887,GW.h
NB,naturalGas,low,2029,538.8164,GW.h
NL,naturalGas,low,2029,337.2199,GW.h
NS,naturalGas,low,2029,2250.019,GW.h
NT,naturalGas,low,2029,10.7462,GW.h
NU,naturalGas,low,2029,0,GW.h
ON,naturalGas,low,2029,38121.43,GW.h
PE,naturalGas,low,2029,0,GW.h
QC,naturalGas,low,2029,331.9617,GW.h
SK,naturalGas,low,2029,14322.05,GW.h
