province,source,scenario,year,value,unit
NB,naturalGas,reference,2034,371.2107,GW.h
NL,naturalGas,reference,2034,371.2107,GW.h
NS,naturalGas,reference,2034,2394.854,GW.h
NT,naturalGas,reference,2034,1.2993,GW.h
NU,naturalGas,reference,2034,0,GW.h
ON,naturalGas,reference,2034,12119.1,GW.h
PE,naturalGas,reference,2034,0,GW.h
QC,naturalGas,reference,2034,102.6999,GW.h
SK,naturalGas,reference,2034,14187.26,GW.h
YT,naturalGas,reference,2034,0,GW.h
AB,naturalGas,reference,2035,70895.5,GW.h
BC,naturalGas,reference,2035,2235.781,GW.h
MB,naturalGas,reference,2035,0.9075,GW.h
NB,naturalGas,reference,2035,368.1099,GW.h
NL,naturalGas,reference,2035,368.1099,GW.h
NS,naturalGas,reference,2035,2606.97,GW.h
NT,naturalGas,reference,2035,0.701,GW.h
NU,naturalGas,reference,2035,0,GW.h
ON,naturalGas,reference,2035,12672.02,GW.h
PE,naturalGas,reference,2035,0,GW.h
QC,naturalGas,reference,2035,102.6999,GW.h
SK,naturalGas,reference,2035,14141.08,GW.h
YT,naturalGas,reference,2035,0,GW.h
AB,naturalGas,reference,2036,72355.1922,GW.h
BC,naturalGas,reference,2036,2301.625,GW.h
MB,naturalGas,reference,2036,0.9075,GW.h
NB,naturalGas,reference,2036,364.1081,GW.h
NL,naturalGas,reference,2036,364.1081,GW.h
NS,naturalGas,reference,2036,2316.171,GW.h
NT,naturalGas,reference,2036,0.6038,GW.h
NU,naturalGas,reference,2036,0,GW.h
ON,naturalGas,reference,2036,15150.11,GW.h
PE,naturalGas,reference,2036,0,GW.h
QC,naturalGas,reference,2036,102.7432,GW.h
SK,naturalGas,reference,2036,13659.3,GW.h
YT,naturalGas,reference,2036,0,GW.h
AB,naturalGas,reference,2037,73443.09,GW.h
BC,naturalGas,reference,2037,2294.063,GW.h
MB,naturalGas,reference,2037,0.9075,GW.h
NB,naturalGas,reference,2037,381.6988,GW.h
NL,naturalGas,reference,2037,381.6988,GW.h
NS,naturalGas,reference,2037,2298.585,GW.h
NT,naturalGas,reference,2037,0.3765,GW.h
NU,naturalGas,reference,2037,0,GW.h
ON,naturalGas,reference,2037,15770.11,GW.h
PE,naturalGas,reference,2037,0,GW.h
QC,naturalGas,reference,2037,102.7576,GW.h
SK,naturalGas,reference,2037,15026.54,GW.h
YT,naturalGas,reference,2037,0,GW.h
AB,naturalGas,reference,2038,74880.66,GW.h
BC,naturalGas,reference,2038,2283.118,GW.h
MB,naturalGas,reference,2038,0.9075,GW.h
NB,naturalGas,reference,2038,376.6866,GW.h
NL,naturalGas,reference,2038,376.6866,GW.h
NS,naturalGas,reference,2038,2276.497,GW.h
NT,naturalGas,reference,2038,0.1562,GW.h
NU,naturalGas,reference,2038,0,GW.h
ON,naturalGas,reference,2038,16174.95,GW.h
PE,naturalGas,reference,2038,0,GW.h
QC,naturalGas,reference,2038,102.7629,GW.h
SK,naturalGas,reference,2038,14708.66,GW.h
YT,naturalGas,reference,2038,0,GW.h
AB,naturalGas,reference,2039,76240.95,GW.h
BC,naturalGas,reference,2039,2274.302,GW.h
MB,naturalGas,reference,2039,0.9075,GW.h
NB,naturalGas,reference,2039,371.3613,GW.h
NL,naturalGas,reference,2039,371.3613,GW.h
NS,naturalGas,reference,2039,2296.326,GW.h
NT,naturalGas,reference,2039,0.0183,GW.h
NU,naturalGas,reference,2039,0,GW.h
ON,naturalGas,reference,2039,16464.05,GW.h
PE,naturalGas,reference,2039,0,GW.h
QC,naturalGas,reference,2039,102.7631,GW.h
SK,naturalGas,reference,2039,14510.48,GW.h
YT,naturalGas,reference,2039,0,GW.h
AB,naturalGas,reference,2040,77555.67,GW.h
BC,naturalGas,reference,2040,2274.583,GW.h
MB,naturalGas,reference,2040,0.9075,GW.h
NB,naturalGas,reference,2040,17.6008,GW.h
NL,naturalGas,reference,2040,17.6008,GW.h
NS,naturalGas,reference,2040,1877.626,GW.h
NT,naturalGas,reference,2040,0,GW.h
NU,naturalGas,reference,2040,0,GW.h
ON,naturalGas,reference,2040,16727.89,GW.h
PE,naturalGas,reference,2040,0,GW.h
QC,naturalGas,reference,2040,102.7631,GW.h
SK,naturalGas,reference,2040,14394.3,GW.h
YT,naturalGas,reference,2040,0,GW.h
AB,naturalGas,technology,2005,19568.7522,GW.h
BC,naturalGas,technology,2005,2382.917,GW.h
MB,naturalGas,technology,2005,41.6505,GW.h
NB,naturalGas,technology,2005,1980,GW.h
NL,naturalGas,technology,2005,1980,GW.h
NS,naturalGas,technology,2005,165.1204,GW.h
NT,naturalGas,technology,2005,142.353,GW.h
NU,naturalGas,technology,2005,0,GW.h
ON,naturalGas,technology,2005,13282.59,GW.h
PE,naturalGas,technology,2005,0,GW.h
QC,naturalGas,technology,2005,269,GW.h
SK,naturalGas,technology,2005,1896.283,GW.h
YT,naturalGas,technology,2005,0,GW.h
AB,naturalGas,technology,2006,22063.15,GW.h
BC,naturalGas,technology,2006,2388.621,GW.h
MB,naturalGas,technology,2006,90.7648,GW.h
NB,naturalGas,technology,2006,2332,GW.h
NL,naturalGas,technology,2006,2332,GW.h
NS,naturalGas,technology,2006,354.872,GW.h
NT,naturalGas,technology,2006,142.353,GW.h
NU,naturalGas,technology,2006,0,GW.h
ON,naturalGas,technology,2006,11807.7,GW.h
PE,naturalGas,technology,2006,0,GW.h
QC,naturalGas,technology,2006,1326,GW.h
SK,naturalGas,technology,2006,2247.283,GW.h
YT,naturalGas,technology,2006,0,GW.h
AB,naturalGas,technology,2007,22337.9622,GW.h
BC,naturalGas,technology,2007,2388.62,GW.h
MB,naturalGas,technology,2007,172.5907,GW.h
NB,naturalGas,technology,2007,1876,GW.h
NL,naturalGas,technology,2007,1876,GW.h
NS,naturalGas,technology,2007,804.6198,GW.h
NT,naturalGas,technology,2007,115.3,GW.h
NU,naturalGas,technology,2007,0,GW.h
ON,naturalGas,technology,2007,13530.81,GW.h
PE,naturalGas,technology,2007,0,GW.h
QC,naturalGas,technology,2007,3945,GW.h
SK,naturalGas,technology,2007,1869.283,GW.h
YT,naturalGas,technology,2007,0,GW.h
AB,naturalGas,technology,2008,23347.0922,GW.h
BC,naturalGas,technology,2008,2635.125,GW.h
MB,naturalGas,technology,2008,133.6624,GW.h
NB,naturalGas,technology,2008,1483,GW.h
NL,naturalGas,technology,2008,1483,GW.h
NS,naturalGas,technology,2008,1158.914,GW.h
NT,naturalGas,technology,2008,143.3742,GW.h
NU,naturalGas,technology,2008,0,GW.h
ON,naturalGas,technology,2008,11214.3,GW.h
PE,naturalGas,technology,2008,0,GW.h
QC,naturalGas,technology,2008,228,GW.h
SK,naturalGas,technology,2008,3083.935,GW.h
YT,naturalGas,technology,2008,0,GW.h
AB,naturalGas,technology,2009,26233.32,GW.h
BC,naturalGas,technology,2009,1635.694,GW.h
MB,naturalGas,technology,2009,129.4085,GW.h
NB,naturalGas,technology,2009,1974,GW.h
NL,naturalGas,technology,2009,1974,GW.h
NS,naturalGas,technology,2009,1489.507,GW.h
NT,naturalGas,technology,2009,103.1987,GW.h
NU,naturalGas,technology,2009,0,GW.h
ON,naturalGas,technology,2009,16317,GW.h
PE,naturalGas,technology,2009,0,GW.h
QC,naturalGas,technology,2009,264,GW.h
SK,naturalGas,technology,2009,2763.792,GW.h
YT,naturalGas,technology,2009,0,GW.h
AB,naturalGas,technology,2010,27594.87,GW.h
BC,naturalGas,technology,2010,2089.002,GW.h
MB,naturalGas,technology,2010,98.9528,GW.h
NB,naturalGas,technology,2010,2035,GW.h
NL,naturalGas,technology,2010,2035,GW.h
NS,naturalGas,technology,2010,2111.399,GW.h
NT,naturalGas,technology,2010,31.4924,GW.h
NU,naturalGas,technology,2010,0,GW.h
ON,naturalGas,technology,2010,16885.54,GW.h
PE,naturalGas,technology,2010,0,GW.h
QC,naturalGas,technology,2010,222.4,GW.h
SK,naturalGas,technology,2010,2503.593,GW.h
YT,naturalGas,technology,2010,0,GW.h
AB,naturalGas,technology,2011,28106.9,GW.h
BC,naturalGas,technology,2011,3214.862,GW.h
MB,naturalGas,technology,2011,109.2966,GW.h
NB,naturalGas,technology,2011,2177,GW.h
NL,naturalGas,technology,2011,2177,GW.h
NS,naturalGas,technology,2011,2260.781,GW.h
NT,naturalGas,technology,2011,37.3442,GW.h
NU,naturalGas,technology,2011,0,GW.h
ON,naturalGas,technology,2011,24281.59,GW.h
PE,naturalGas,technology,2011,0,GW.h
QC,naturalGas,technology,2011,174.2407,GW.h
SK,naturalGas,technology,2011,2678.787,GW.h
YT,naturalGas,technology,2011,0,GW.h
AB,naturalGas,technology,2012,29938.0578,GW.h
BC,naturalGas,technology,2012,2557.922,GW.h
MB,naturalGas,technology,2012,60.6957,GW.h
NB,naturalGas,technology,2012,1967,GW.h
NL,naturalGas,technology,2012,1967,GW.h
NS,naturalGas,technology,2012,2103.871,GW.h
NT,naturalGas,technology,2012,20.2674,GW.h
NU,naturalGas,technology,2012,0,GW.h
ON,naturalGas,technology,2012,23380.22,GW.h
PE,naturalGas,technology,2012,0,GW.h
QC,naturalGas,technology,2012,185.0065,GW.h
SK,naturalGas,technology,2012,3253.184,GW.h
YT,naturalGas,technology,2012,0,GW.h
AB,naturalGas,technology,2013,31739.4878,GW.h
BC,naturalGas,technology,2013,1520.026,GW.h
MB,naturalGas,technology,2013,30.4935,GW.h
NB,naturalGas,technology,2013,1966,GW.h
NL,naturalGas,technology,2013,1966,GW.h
NS,naturalGas,technology,2013,1291.846,GW.h
NT,naturalGas,technology,2013,117.619,GW.h
NU,naturalGas,technology,2013,0,GW.h
ON,naturalGas,technology,2013,18653.16,GW.h
PE,naturalGas,technology,2013,0,GW.h
QC,naturalGas,technology,2013,112.8436,GW.h
SK,naturalGas,technology,2013,4493.73,GW.h
YT,naturalGas,technology,2013,0,GW.h
AB,naturalGas,technology,2014,31585.45,GW.h
BC,naturalGas,technology,2014,1689.203,GW.h
MB,naturalGas,technology,2014,32.0908,GW.h
NB,naturalGas,technology,2014,2016.2,GW.h
NL,naturalGas,technology,2014,2016.2,GW.h
NS,naturalGas,technology,2014,1363.723,GW.h
NT,naturalGas,technology,2014,0,GW.h
NU,naturalGas,technology,2014,0,GW.h
ON,naturalGas,technology,2014,15720.97,GW.h
PE,naturalGas,technology,2014,0,GW.h
QC,naturalGas,technology,2014,156.5373,GW.h
SK,naturalGas,technology,2014,6022.449,GW.h
YT,naturalGas,technology,2014,0,GW.h
AB,naturalGas,technology,2015,32929.6678,GW.h
BC,naturalGas,technology,2015,1833.077,GW.h
MB,naturalGas,technology,2015,115.694,GW.h
NB,naturalGas,technology,2015,2761.2,GW.h
NL,naturalGas,technology,2015,2761.2,GW.h
NS,naturalGas,technology,2015,1524.548,GW.h
NT,naturalGas,technology,2015,0,GW.h
NU,naturalGas,technology,2015,0,GW.h
ON,naturalGas,technology,2015,16654.97,GW.h
PE,naturalGas,technology,2015,0,GW.h
QC,naturalGas,technology,2015,110.4,GW.h
SK,naturalGas,technology,2015,7358.52,GW.h
YT,naturalGas,technology,2015,0,GW.h
AB,naturalGas,technology,2016,29994.05,GW.h
BC,naturalGas,technology,2016,2522.525,GW.h
MB,naturalGas,technology,2016,85.953,GW.h
NB,naturalGas,technology,2016,2793,GW.h
NL,naturalGas,technology,2016,2793,GW.h
NS,naturalGas,technology,2016,1443.539,GW.h
NT,naturalGas,technology,2016,0,GW.h
NU,naturalGas,technology,2016,0,GW.h
ON,naturalGas,technology,2016,14825.01,GW.h
PE,naturalGas,technology,2016,0,GW.h
QC,naturalGas,technology,2016,102.7,GW.h
SK,naturalGas,technology,2016,8682.949,GW.h
YT,naturalGas,technology,2016,0,GW.h
AB,naturalGas,technology,2017,29038.4,GW.h
BC,naturalGas,technology,2017,587.6768,GW.h
MB,naturalGas,technology,2017,10.816,GW.h
NB,naturalGas,technology,2017,2434.124,GW.h
NL,naturalGas,technology,2017,2434.124,GW.h
NS,naturalGas,technology,2017,729.2432,GW.h
NT,naturalGas,technology,2017,15.4176,GW.h
NU,naturalGas,technology,2017,0,GW.h
ON,naturalGas,technology,2017,9419.045,GW.h
PE,naturalGas,technology,2017,0,GW.h
QC,naturalGas,technology,2017,102.6996,GW.h
SK,naturalGas,technology,2017,8582.308,GW.h
YT,naturalGas,technology,2017,0,GW.h
AB,naturalGas,technology,2018,32249.7078,GW.h
BC,naturalGas,technology,2018,579.7518,GW.h
MB,naturalGas,technology,2018,159.9333,GW.h
NB,naturalGas,technology,2018,2434.124,GW.h
NL,naturalGas,technology,2018,2434.124,GW.h
NS,naturalGas,technology,2018,805.8723,GW.h
NT,naturalGas,technology,2018,15.4176,GW.h
NU,naturalGas,technology,2018,0,GW.h
ON,naturalGas,technology,2018,11447.32,GW.h
PE,naturalGas,technology,2018,0,GW.h
QC,naturalGas,technology,2018,102.6998,GW.h
SK,naturalGas,technology,2018,8746.38,GW.h
YT,naturalGas,technology,2018,0,GW.h
AB,naturalGas,technology,2019,33471.0644,GW.h
BC,naturalGas,technology,2019,558.0032,GW.h
MB,naturalGas,technology,2019,158.5876,GW.h
NB,naturalGas,technology,2019,2434.124,GW.h
NL,naturalGas,technology,2019,2434.124,GW.h
NS,naturalGas,technology,2019,779.2802,GW.h
NT,naturalGas,technology,2019,15.4176,GW.h
NU,naturalGas,technology,2019,0,GW.h
ON,naturalGas,technology,2019,9726.054,GW.h
PE,naturalGas,technology,2019,0,GW.h
QC,naturalGas,technology,2019,102.6998,GW.h
SK,naturalGas,technology,2019,9642.984,GW.h
YT,naturalGas,technology,2019,0.1973,GW.h
AB,naturalGas,technology,2020,39429.0122,GW.h
BC,naturalGas,technology,2020,532.7277,GW.h
MB,naturalGas,technology,2020,111.154,GW.h
NB,naturalGas,technology,2020,2434.136,GW.h
NL,naturalGas,technology,2020,2434.136,GW.h
NS,naturalGas,technology,2020,395.8237,GW.h
NT,naturalGas,technology,2020,15.4176,GW.h
NU,naturalGas,technology,2020,0,GW.h
ON,naturalGas,technology,2020,9828.338,GW.h
PE,naturalGas,technology,2020,0,GW.h
QC,naturalGas,technology,2020,102.7,GW.h
SK,naturalGas,technology,2020,9671.368,GW.h
YT,naturalGas,technology,2020,0.1717,GW.h
AB,naturalGas,technology,2021,42001.35,GW.h
BC,naturalGas,technology,2021,529.0082,GW.h
MB,naturalGas,technology,2021,38.3187,GW.h
NB,naturalGas,technology,2021,2434.13,GW.h
NL,naturalGas,technology,2021,2434.13,GW.h
NS,naturalGas,technology,2021,626.8204,GW.h
NT,naturalGas,technology,2021,15.4176,GW.h
NU,naturalGas,technology,2021,0,GW.h
ON,naturalGas,technology,2021,7360.92,GW.h
PE,naturalGas,technology,2021,0,GW.h
QC,naturalGas,technology,2021,102.6998,GW.h
SK,naturalGas,technology,2021,10351.62,GW.h
YT,naturalGas,technology,2021,0,GW.h
AB,naturalGas,technology,2022,44783.3222,GW.h
BC,naturalGas,technology,2022,633.6757,GW.h
MB,naturalGas,technology,2022,12.7659,GW.h
NB,naturalGas,technology,2022,2434.145,GW.h
NL,naturalGas,technology,2022,2434.145,GW.h
NS,naturalGas,technology,2022,566.4848,GW.h
NT,naturalGas,technology,2022,6.167,GW.h
NU,naturalGas,technology,2022,0,GW.h
ON,naturalGas,technology,2022,10516.01,GW.h
PE,naturalGas,technology,2022,0,GW.h
QC,naturalGas,technology,2022,102.6999,GW.h
SK,naturalGas,technology,2022,12042.43,GW.h
YT,naturalGas,technology,2022,0,GW.h
AB,naturalGas,technology,2023,48091.59,GW.h
BC,naturalGas,technology,2023,591.9388,GW.h
MB,naturalGas,technology,2023,0.9075,GW.h
NB,naturalGas,technology,2023,2434.147,GW.h
NL,naturalGas,technology,2023,2434.147,GW.h
NS,naturalGas,technology,2023,689.5516,GW.h
NT,naturalGas,technology,2023,6.167,GW.h
NU,naturalGas,technology,2023,0,GW.h
ON,naturalGas,technology,2023,10918.88,GW.h
PE,naturalGas,technology,2023,0,GW.h
QC,naturalGas,technology,2023,102.7,GW.h
SK,naturalGas,technology,2023,13857.21,GW.h
YT,naturalGas,technology,2023,0,GW.h
AB,naturalGas,technology,2024,49238.14,GW.h
BC,naturalGas,technology,2024,1523.948,GW.h
MB,naturalGas,technology,2024,0.9075,GW.h
NB,naturalGas,technology,2024,2434.148,GW.h
NL,naturalGas,technology,2024,2434.148,GW.h
NS,naturalGas,technology,2024,833.1918,GW.h
NT,naturalGas,technology,2024,6.4234,GW.h
NU,naturalGas,technology,2024,0,GW.h
ON,naturalGas,technology,2024,7957.935,GW.h
PE,naturalGas,technology,2024,0,GW.h
QC,naturalGas,technology,2024,102.7,GW.h
SK,naturalGas,technology,2024,14398.75,GW.h
YT,naturalGas,technology,2024,0,GW.h
AB,naturalGas,technology,2025,47707.06,GW.h
BC,naturalGas,technology,2025,1513.852,GW.h
MB,naturalGas,technology,2025,0.9075,GW.h
NB,naturalGas,technology,2025,2434.122,GW.h
NL,naturalGas,technology,2025,2434.122,GW.h
NS,naturalGas,technology,2025,730.7068,GW.h
NT,naturalGas,technology,2025,4.4475,GW.h
NU,naturalGas,technology,2025,0,GW.h
ON,naturalGas,technology,2025,13862.03,GW.h
PE,naturalGas,technology,2025,0,GW.h
QC,naturalGas,technology,2025,102.6999,GW.h
SK,naturalGas,technology,2025,14014.32,GW.h
YT,naturalGas,technology,2025,0,GW.h
AB,naturalGas,technology,2026,49054.1522,GW.h
BC,naturalGas,technology,2026,1582.889,GW.h
MB,naturalGas,technology,2026,0.9075,GW.h
NB,naturalGas,technology,2026,2441.975,GW.h
NL,naturalGas,technology,2026,2441.975,GW.h
NS,naturalGas,technology,2026,662.2782,GW.h
NT,naturalGas,technology,2026,2.1362,GW.h
NU,naturalGas,technology,2026,0,GW.h
ON,naturalGas,technology,2026,10685.83,GW.h
PE,naturalGas,technology,2026,0,GW.h
QC,naturalGas,technology,2026,102.6999,GW.h
SK,naturalGas,technology,2026,14496.97,GW.h
YT,naturalGas,technology,2026,0,GW.h
AB,naturalGas,technology,2027,46952.1922,GW.h
BC,naturalGas,technology,2027,1863.396,GW.h
MB,naturalGas,technology,2027,0.9075,GW.h
NB,naturalGas,technology,2027,399.22,GW.h
NL,naturalGas,technology,2027,399.22,GW.h
NS,naturalGas,technology,2027,597.4364,GW.h
NT,naturalGas,technology,2027,0.2536,GW.h
NU,naturalGas,technology,2027,0,GW.h
ON,naturalGas,technology,2027,10227.22,GW.h
PE,naturalGas,technology,2027,0,GW.h
QC,naturalGas,technology,2027,102.6999,GW.h
SK,naturalGas,technology,2027,14154.1,GW.h
YT,naturalGas,technology,2027,0,GW.h
AB,naturalGas,technology,2028,46015.22,GW.h
BC,naturalGas,technology,2028,1920.464,GW.h
MB,naturalGas,technology,2028,0.9075,GW.h
NB,naturalGas,technology,2028,358.8615,GW.h
NL,naturalGas,technology,2028,358.8615,GW.h
NS,naturalGas,technology,2028,506.4642,GW.h
NT,naturalGas,technology,2028,0,GW.h
NU,naturalGas,technology,2028,0,GW.h
ON,naturalGas,technology,2028,10986.2,GW.h
PE,naturalGas,technology,2028,0,GW.h
QC,naturalGas,technology,2028,102.6998,GW.h
SK,naturalGas,technology,2028,13775.07,GW.h
YT,naturalGas,technology,2028,0,GW.h
AB,naturalGas,technology,2029,44626.42,GW.h
BC,naturalGas,technology,2029,1930.708,GW.h
MB,naturalGas,technology,2029,0.9075,GW.h
NB,naturalGas,technology,2029,358.8637,GW.h
NL,naturalGas,technology,2029,358.8637,GW.h
NS,naturalGas,technology,2029,382.7375,GW.h
NT,naturalGas,technology,2029,0,GW.h
NU,naturalGas,technology,2029,0,GW.h
ON,naturalGas,technology,2029,13736.12,GW.h
PE,naturalGas,technology,2029,0,GW.h
QC,naturalGas,technology,2029,102.6999,GW.h
SK,naturalGas,technology,2029,12851.76,GW.h
YT,naturalGas,technology,2029,0,GW.h
AB,naturalGas,technology,2030,48177.38,GW.h
BC,naturalGas,technology,2030,1933.828,GW.h
MB,naturalGas,technology,2030,0.9075,GW.h
NB,naturalGas,technology,2030,358.8621,GW.h
NL,naturalGas,technology,2030,358.8621,GW.h
NS,naturalGas,technology,2030,316.9913,GW.h
NT,naturalGas,technology,2030,0,GW.h
NU,naturalGas,technology,2030,0,GW.h
ON,naturalGas,technology,2030,11250.05,GW.h
PE,naturalGas,technology,2030,0,GW.h
QC,naturalGas,technology,2030,102.7,GW.h
SK,naturalGas,technology,2030,12032.73,GW.h
YT,naturalGas,technology,2030,0,GW.h
AB,naturalGas,technology,2031,47399.34,GW.h
BC,naturalGas,technology,2031,2284.977,GW.h
MB,naturalGas,technology,2031,0.9075,GW.h
NB,naturalGas,technology,2031,358.8636,GW.h
NL,naturalGas,technology,2031,358.8636,GW.h
NS,naturalGas,technology,2031,308.1132,GW.h
NT,naturalGas,technology,2031,0,GW.h
NU,naturalGas,technology,2031,0,GW.h
ON,naturalGas,technology,2031,14013.54,GW.h
PE,naturalGas,technology,2031,0,GW.h
QC,naturalGas,technology,2031,102.6999,GW.h
SK,naturalGas,technology,2031,10856.66,GW.h
YT,naturalGas,technology,2031,0,GW.h
AB,naturalGas,technology,2032,46642.82,GW.h
BC,naturalGas,technology,2032,2319.164,GW.h
MB,naturalGas,technology,2032,0.9075,GW.h
NB,naturalGas,technology,2032,358.8616,GW.h
NL,naturalGas,technology,2032,358.8616,GW.h
NS,naturalGas,technology,2032,238.0697,GW.h
NT,naturalGas,technology,2032,0,GW.h
NU,naturalGas,technology,2032,0,GW.h
ON,naturalGas,technology,2032,11509.21,GW.h
PE,naturalGas,technology,2032,0,GW.h
QC,naturalGas,technology,2032,102.6998,GW.h
SK,naturalGas,technology,2032,10338.23,GW.h
YT,naturalGas,technology,2032,0,GW.h
AB,naturalGas,technology,2033,46517.3678,GW.h
BC,naturalGas,technology,2033,2317.386,GW.h
MB,naturalGas,technology,2033,0.9075,GW.h
NB,naturalGas,technology,2033,358.8659,GW.h
NL,naturalGas,technology,2033,358.8659,GW.h
NS,naturalGas,technology,2033,227.6229,GW.h
NT,naturalGas,technology,2033,0,GW.h
NU,naturalGas,technology,2033,0,GW.h
ON,naturalGas,technology,2033,11765.89,GW.h
PE,naturalGas,technology,2033,0,GW.h
QC,naturalGas,technology,2033,102.6998,GW.h
SK,naturalGas,technology,2033,9736.498,GW.h
YT,naturalGas,technology,2033,0,GW.h
AB,naturalGas,technology,2034,46585.7122,GW.h
BC,naturalGas,technology,2034,2360.649,GW.h
MB,naturalGas,technology,2034,0.9075,GW.h
NB,naturalGas,technology,2034,358.8617,GW.h
NL,naturalGas,technology,2034,358.8617,GW.h
NS,naturalGas,technology,2034,219.8458,GW.h
NT,naturalGas,technology,2034,0,GW.h
NU,naturalGas,technology,2034,0,GW.h
ON,naturalGas,technology,2034,9404.876,GW.h
PE,naturalGas,technology,2034,0,GW.h
QC,naturalGas,technology,2034,102.6998,GW.h
SK,naturalGas,technology,2034,9167.796,GW.h
YT,naturalGas,technology,2034,0,GW.h
AB,naturalGas,technology,2035,47062.92,GW.h
BC,naturalGas,technology,2035,2360.705,GW.h
MB,naturalGas,technology,2035,0.9075,GW.h
NB,naturalGas,technology,2035,358.8636,GW.h
NL,naturalGas,technology,2035,358.8636,GW.h
NS,naturalGas,technology,2035,234.4803,GW.h
NT,naturalGas,technology,2035,0,GW.h
NU,naturalGas,technology,2035,0,GW.h
ON,naturalGas,technology,2035,9798.126,GW.h
PE,naturalGas,technology,2035,0,GW.h
QC,naturalGas,technology,2035,102.6998,GW.h
SK,naturalGas,technology,2035,8917.152,GW.h
YT,naturalGas,technology,2035,0,GW.h
AB,naturalGas,technology,2036,47242.73,GW.h
BC,naturalGas,technology,2036,2361.972,GW.h
MB,naturalGas,technology,2036,0.9075,GW.h
NB,naturalGas,technology,2036,358.8642,GW.h
NL,naturalGas,technology,2036,358.8642,GW.h
NS,naturalGas,technology,2036,228.2095,GW.h
NT,naturalGas,technology,2036,0,GW.h
NU,naturalGas,technology,2036,0,GW.h
ON,naturalGas,technology,2036,12186.61,GW.h
PE,naturalGas,technology,2036,0,GW.h
QC,naturalGas,technology,2036,102.7,GW.h
SK,naturalGas,technology,2036,8741.759,GW.h
YT,naturalGas,technology,2036,0,GW.h
AB,naturalGas,technology,2037,47332.29,GW.h
BC,naturalGas,technology,2037,2347.568,GW.h
MB,naturalGas,technology,2037,0.9075,GW.h
NB,naturalGas,technology,2037,358.8621,GW.h
NL,naturalGas,technology,2037,358.8621,GW.h
NS,naturalGas,technology,2037,212.8577,GW.h
NT,naturalGas,technology,2037,0,GW.h
NU,naturalGas,technology,2037,0,GW.h
ON,naturalGas,technology,2037,12725.8,GW.h
PE,naturalGas,technology,2037,0,GW.h
QC,naturalGas,technology,2037,102.7,GW.h
SK,naturalGas,technology,2037,8425.033,GW.h
YT,naturalGas,technology,2037,0,GW.h
AB,naturalGas,technology,2038,47532.92,GW.h
BC,naturalGas,technology,2038,2329.619,GW.h
MB,naturalGas,technology,2038,0.9075,GW.h
NB,naturalGas,technology,2038,358.8633,GW.h
NL,naturalGas,technology,2038,358.8633,GW.h
NS,naturalGas,technology,2038,222.082,GW.h
NT,naturalGas,technology,2038,0,GW.h
NU,naturalGas,technology,2038,0,GW.h
ON,naturalGas,technology,2038,13221.92,GW.h
PE,naturalGas,technology,2038,0,GW.h
QC,naturalGas,technology,2038,102.6999,GW.h
SK,naturalGas,technology,2038,8114.825,GW.h
YT,naturalGas,technology,2038,0,GW.h
AB,naturalGas,technology,2039,47780.47,GW.h
BC,naturalGas,technology,2039,2326.949,GW.h
MB,naturalGas,technology,2039,0.9075,GW.h
NB,naturalGas,technology,2039,358.8627,GW.h
NL,naturalGas,technology,2039,358.8627,GW.h
NS,naturalGas,technology,2039,253.5177,GW.h
NT,naturalGas,technology,2039,0,GW.h
NU,naturalGas,technology,2039,0,GW.h
ON,naturalGas,technology,2039,13618.93,GW.h
PE,naturalGas,technology,2039,0,GW.h
QC,naturalGas,technology,2039,102.6998,GW.h
SK,naturalGas,technology,2039,7877.913,GW.h
YT,naturalGas,technology,2039,0,GW.h
AB,naturalGas,technology,2040,47966.36,GW.h
BC,naturalGas,technology,2040,2336.573,GW.h
MB,naturalGas,technology,2040,0.9075,GW.h
NB,naturalGas,technology,2040,0,GW.h
NL,naturalGas,technology,2040,0,GW.h
NS,naturalGas,technology,2040,271.5426,GW.h
NT,naturalGas,technology,2040,0,GW.h
NU,naturalGas,technology,2040,0,GW.h
ON,naturalGas,technology,2040,14073.86,GW.h
PE,naturalGas,technology,2040,0,GW.h
QC,naturalGas,technology,2040,102.6998,GW.h
SK,naturalGas,technology,2040,7768.842,GW.h
YT,naturalGas,technology,2040,0,GW.h
AB,naturalGas,high,2005,19568.7522,GW.h
BC,naturalGas,high,2005,2382.917,GW.h
MB,naturalGas,high,2005,41.6505,GW.h
NB,naturalGas,high,2005,1980,GW.h
NL,naturalGas,high,2005,1980,GW.h
NS,naturalGas,high,2005,165.1204,GW.h
NT,naturalGas,high,2005,142.353,GW.h
NU,naturalGas,high,2005,0,GW.h
ON,naturalGas,high,2005,13282.59,GW.h
PE,naturalGas,high,2005,0,GW.h
QC,naturalGas,high,2005,269,GW.h
SK,naturalGas,high,2005,1896.283,GW.h
YT,naturalGas,high,2005,0,GW.h
AB,naturalGas,high,2006,22063.15,GW.h
BC,naturalGas,high,2006,2388.621,GW.h
MB,naturalGas,high,2006,90.7648,GW.h
NB,naturalGas,high,2006,2332,GW.h
NL,naturalGas,high,2006,2332,GW.h
NS,naturalGas,high,2006,354.872,GW.h
NT,naturalGas,high,2006,142.353,GW.h
NU,naturalGas,high,2006,0,GW.h
ON,naturalGas,high,2006,11807.7,GW.h
PE,naturalGas,high,2006,0,GW.h
QC,naturalGas,high,2006,1326,GW.h
SK,naturalGas,high,2006,2247.283,GW.h
