province,sector,source,scenario,year,value,unit
MB,transportation,electricity,reference,2023,0.0779,Petajoules
NB,transportation,electricity,reference,2023,0.0368,Petajoules
NL,transportation,electricity,reference,2023,0.0383,Petajoules
NS,transportation,electricity,reference,2023,0.045,Petajoules
NT,transportation,electricity,reference,2023,0,Petajoules
NU,transportation,electricity,reference,2023,0,Petajoules
ON,transportation,electricity,reference,2023,2.0996,Petajoules
PE,transportation,electricity,reference,2023,0.0075,Petajoules
QC,transportation,electricity,reference,2023,3.4976,Petajoules
SK,transportation,electricity,reference,2023,0.0828,Petajoules
YT,transportation,electricity,reference,2023,0,Petajoules
all,transportation,electricity,reference,2024,10.5539,Petajoules
AB,transportation,electricity,reference,2024,0.6405,Petajoules
BC,transportation,electricity,reference,2024,3.2575,Petajoules
MB,transportation,electricity,reference,2024,0.1015,Petajoules
NB,transportation,electricity,reference,2024,0.0498,Petajoules
NL,transportation,electricity,reference,2024,0.0513,Petajoules
NS,transportation,electricity,reference,2024,0.058,Petajoules
NT,transportation,electricity,reference,2024,0,Petajoules
NU,transportation,electricity,reference,2024,0,Petajoules
ON,transportation,electricity,reference,2024,2.3181,Petajoules
PE,transportation,electricity,reference,2024,0.0095,Petajoules
QC,transportation,electricity,reference,2024,3.9594,Petajoules
SK,transportation,electricity,reference,2024,0.1083,Petajoules
YT,transportation,electricity,reference,2024,0,Petajoules
all,transportation,electricity,reference,2025,12.4432,Petajoules
AB,transportation,electricity,reference,2025,0.7395,Petajoules
BC,transportation,electricity,reference,2025,4.0557,Petajoules
MB,transportation,electricity,reference,2025,0.1322,Petajoules
NB,transportation,electricity,reference,2025,0.0669,Petajoules
NL,transportation,electricity,reference,2025,0.0682,Petajoules
NS,transportation,electricity,reference,2025,0.076,Petajoules
NT,transportation,electricity,reference,2025,0,Petajoules
NU,transportation,electricity,reference,2025,0,Petajoules
ON,transportation,electricity,reference,2025,2.6246,Petajoules
PE,transportation,electricity,reference,2025,0.0122,Petajoules
QC,transportation,electricity,reference,2025,4.5266,Petajoules
SK,transportation,electricity,reference,2025,0.1415,Petajoules
YT,transportation,electricity,reference,2025,0,Petajoules
all,transportation,electricity,reference,2026,14.3392,Petajoules
AB,transportation,electricity,reference,2026,0.8406,Petajoules
BC,transportation,electricity,reference,2026,4.8683,Petajoules
MB,transportation,electricity,reference,2026,0.1633,Petajoules
NB,transportation,electricity,reference,2026,0.0846,Petajoules
NL,transportation,electricity,reference,2026,0.0837,Petajoules
NS,transportation,electricity,reference,2026,0.0936,Petajoules
NT,transportation,electricity,reference,2026,0,Petajoules
NU,transportation,electricity,reference,2026,0,Petajoules
ON,transportation,electricity,reference,2026,2.8942,Petajoules
PE,transportation,electricity,reference,2026,0.015,Petajoules
QC,transportation,electricity,reference,2026,5.1217,Petajoules
SK,transportation,electricity,reference,2026,0.1743,Petajoules
YT,transportation,electricity,reference,2026,0,Petajoules
all,transportation,electricity,reference,2027,16.3969,Petajoules
AB,transportation,electricity,reference,2027,0.9581,Petajoules
BC,transportation,electricity,reference,2027,5.7348,Petajoules
MB,transportation,electricity,reference,2027,0.1985,Petajoules
NB,transportation,electricity,reference,2027,0.1001,Petajoules
NL,transportation,electricity,reference,2027,0.1003,Petajoules
NS,transportation,electricity,reference,2027,0.1121,Petajoules
NT,transportation,electricity,reference,2027,0,Petajoules
NU,transportation,electricity,reference,2027,0,Petajoules
ON,transportation,electricity,reference,2027,3.2192,Petajoules
PE,transportation,electricity,reference,2027,0.0179,Petajoules
QC,transportation,electricity,reference,2027,5.7453,Petajoules
SK,transportation,electricity,reference,2027,0.2106,Petajoules
YT,transportation,electricity,reference,2027,0,Petajoules
all,transportation,electricity,reference,2028,18.5674,Petajoules
AB,transportation,electricity,reference,2028,1.0922,Petajoules
BC,transportation,electricity,reference,2028,6.6122,Petajoules
MB,transportation,electricity,reference,2028,0.2385,Petajoules
NB,transportation,electricity,reference,2028,0.119,Petajoules
NL,transportation,electricity,reference,2028,0.118,Petajoules
NS,transportation,electricity,reference,2028,0.1338,Petajoules
NT,transportation,electricity,reference,2028,0,Petajoules
NU,transportation,electricity,reference,2028,0,Petajoules
ON,transportation,electricity,reference,2028,3.5838,Petajoules
PE,transportation,electricity,reference,2028,0.0215,Petajoules
QC,transportation,electricity,reference,2028,6.3972,Petajoules
SK,transportation,electricity,reference,2028,0.2511,Petajoules
YT,transportation,electricity,reference,2028,0,Petajoules
all,transportation,electricity,reference,2029,20.9476,Petajoules
AB,transportation,electricity,reference,2029,1.2454,Petajoules
BC,transportation,electricity,reference,2029,7.5851,Petajoules
MB,transportation,electricity,reference,2029,0.2832,Petajoules
NB,transportation,electricity,reference,2029,0.1431,Petajoules
NL,transportation,electricity,reference,2029,0.1381,Petajoules
NS,transportation,electricity,reference,2029,0.1585,Petajoules
NT,transportation,electricity,reference,2029,0,Petajoules
NU,transportation,electricity,reference,2029,0,Petajoules
ON,transportation,electricity,reference,2029,4.0008,Petajoules
PE,transportation,electricity,reference,2029,0.0256,Petajoules
QC,transportation,electricity,reference,2029,7.0712,Petajoules
SK,transportation,electricity,reference,2029,0.2967,Petajoules
YT,transportation,electricity,reference,2029,0,Petajoules
all,transportation,electricity,reference,2030,23.5633,Petajoules
AB,transportation,electricity,reference,2030,1.4147,Petajoules
BC,transportation,electricity,reference,2030,8.6864,Petajoules
MB,transportation,electricity,reference,2030,0.3323,Petajoules
NB,transportation,electricity,reference,2030,0.1708,Petajoules
NL,transportation,electricity,reference,2030,0.1615,Petajoules
NS,transportation,electricity,reference,2030,0.1884,Petajoules
NT,transportation,electricity,reference,2030,0,Petajoules
NU,transportation,electricity,reference,2030,0,Petajoules
ON,transportation,electricity,reference,2030,4.4585,Petajoules
PE,transportation,electricity,reference,2030,0.0303,Petajoules
QC,transportation,electricity,reference,2030,7.7723,Petajoules
SK,transportation,electricity,reference,2030,0.348,Petajoules
YT,transportation,electricity,reference,2030,0,Petajoules
all,transportation,electricity,reference,2031,26.428,Petajoules
AB,transportation,electricity,reference,2031,1.603,Petajoules
BC,transportation,electricity,reference,2031,9.8968,Petajoules
MB,transportation,electricity,reference,2031,0.3867,Petajoules
NB,transportation,electricity,reference,2031,0.2023,Petajoules
NL,transportation,electricity,reference,2031,0.1896,Petajoules
NS,transportation,electricity,reference,2031,0.2213,Petajoules
NT,transportation,electricity,reference,2031,0,Petajoules
NU,transportation,electricity,reference,2031,0,Petajoules
ON,transportation,electricity,reference,2031,4.9816,Petajoules
PE,transportation,electricity,reference,2031,0.0377,Petajoules
QC,transportation,electricity,reference,2031,8.5037,Petajoules
SK,transportation,electricity,reference,2031,0.4052,Petajoules
YT,transportation,electricity,reference,2031,0,Petajoules
all,transportation,electricity,reference,2032,29.5414,Petajoules
AB,transportation,electricity,reference,2032,1.8108,Petajoules
BC,transportation,electricity,reference,2032,11.245,Petajoules
MB,transportation,electricity,reference,2032,0.4469,Petajoules
NB,transportation,electricity,reference,2032,0.2376,Petajoules
NL,transportation,electricity,reference,2032,0.222,Petajoules
NS,transportation,electricity,reference,2032,0.2576,Petajoules
NT,transportation,electricity,reference,2032,0,Petajoules
NU,transportation,electricity,reference,2032,0,Petajoules
ON,transportation,electricity,reference,2032,5.5489,Petajoules
PE,transportation,electricity,reference,2032,0.0437,Petajoules
QC,transportation,electricity,reference,2032,9.26,Petajoules
SK,transportation,electricity,reference,2032,0.469,Petajoules
YT,transportation,electricity,reference,2032,0,Petajoules
all,transportation,electricity,reference,2033,33.0053,Petajoules
AB,transportation,electricity,reference,2033,2.0413,Petajoules
BC,transportation,electricity,reference,2033,12.8052,Petajoules
MB,transportation,electricity,reference,2033,0.5133,Petajoules
NB,transportation,electricity,reference,2033,0.2724,Petajoules
NL,transportation,electricity,reference,2033,0.2587,Petajoules
NS,transportation,electricity,reference,2033,0.2982,Petajoules
NT,transportation,electricity,reference,2033,0,Petajoules
NU,transportation,electricity,reference,2033,0,Petajoules
ON,transportation,electricity,reference,2033,6.1882,Petajoules
PE,transportation,electricity,reference,2033,0.0504,Petajoules
QC,transportation,electricity,reference,2033,10.0373,Petajoules
SK,transportation,electricity,reference,2033,0.5404,Petajoules
YT,transportation,electricity,reference,2033,0,Petajoules
all,transportation,electricity,reference,2034,36.6023,Petajoules
AB,transportation,electricity,reference,2034,2.2998,Petajoules
BC,transportation,electricity,reference,2034,14.3599,Petajoules
MB,transportation,electricity,reference,2034,0.5866,Petajoules
NB,transportation,electricity,reference,2034,0.312,Petajoules
NL,transportation,electricity,reference,2034,0.2997,Petajoules
NS,transportation,electricity,reference,2034,0.3428,Petajoules
NT,transportation,electricity,reference,2034,0,Petajoules
NU,transportation,electricity,reference,2034,0,Petajoules
ON,transportation,electricity,reference,2034,6.8893,Petajoules
PE,transportation,electricity,reference,2034,0.0582,Petajoules
QC,transportation,electricity,reference,2034,10.8336,Petajoules
SK,transportation,electricity,reference,2034,0.6203,Petajoules
YT,transportation,electricity,reference,2034,0,Petajoules
all,transportation,electricity,reference,2035,40.5008,Petajoules
AB,transportation,electricity,reference,2035,2.5935,Petajoules
BC,transportation,electricity,reference,2035,16.0409,Petajoules
MB,transportation,electricity,reference,2035,0.6678,Petajoules
NB,transportation,electricity,reference,2035,0.3575,Petajoules
NL,transportation,electricity,reference,2035,0.3454,Petajoules
NS,transportation,electricity,reference,2035,0.3922,Petajoules
NT,transportation,electricity,reference,2035,0,Petajoules
NU,transportation,electricity,reference,2035,0,Petajoules
ON,transportation,electricity,reference,2035,7.6727,Petajoules
PE,transportation,electricity,reference,2035,0.0671,Petajoules
QC,transportation,electricity,reference,2035,11.6539,Petajoules
SK,transportation,electricity,reference,2035,0.7099,Petajoules
YT,transportation,electricity,reference,2035,0,Petajoules
all,transportation,electricity,reference,2036,44.6999,Petajoules
AB,transportation,electricity,reference,2036,2.9228,Petajoules
BC,transportation,electricity,reference,2036,17.8509,Petajoules
MB,transportation,electricity,reference,2036,0.7577,Petajoules
NB,transportation,electricity,reference,2036,0.4078,Petajoules
NL,transportation,electricity,reference,2036,0.397,Petajoules
NS,transportation,electricity,reference,2036,0.4474,Petajoules
NT,transportation,electricity,reference,2036,0,Petajoules
NU,transportation,electricity,reference,2036,0,Petajoules
ON,transportation,electricity,reference,2036,8.5287,Petajoules
PE,transportation,electricity,reference,2036,0.0771,Petajoules
QC,transportation,electricity,reference,2036,12.5004,Petajoules
SK,transportation,electricity,reference,2036,0.8101,Petajoules
YT,transportation,electricity,reference,2036,0,Petajoules
all,transportation,electricity,reference,2037,49.2149,Petajoules
AB,transportation,electricity,reference,2037,3.2927,Petajoules
BC,transportation,electricity,reference,2037,19.7933,Petajoules
MB,transportation,electricity,reference,2037,0.8564,Petajoules
NB,transportation,electricity,reference,2037,0.4632,Petajoules
NL,transportation,electricity,reference,2037,0.4545,Petajoules
NS,transportation,electricity,reference,2037,0.5089,Petajoules
NT,transportation,electricity,reference,2037,0,Petajoules
NU,transportation,electricity,reference,2037,0,Petajoules
ON,transportation,electricity,reference,2037,9.459,Petajoules
PE,transportation,electricity,reference,2037,0.0885,Petajoules
QC,transportation,electricity,reference,2037,13.376,Petajoules
SK,transportation,electricity,reference,2037,0.9224,Petajoules
YT,transportation,electricity,reference,2037,0,Petajoules
all,transportation,electricity,reference,2038,54.12,Petajoules
AB,transportation,electricity,reference,2038,3.7068,Petajoules
BC,transportation,electricity,reference,2038,21.9203,Petajoules
MB,transportation,electricity,reference,2038,0.9655,Petajoules
NB,transportation,electricity,reference,2038,0.5246,Petajoules
NL,transportation,electricity,reference,2038,0.5171,Petajoules
NS,transportation,electricity,reference,2038,0.577,Petajoules
NT,transportation,electricity,reference,2038,0,Petajoules
NU,transportation,electricity,reference,2038,0,Petajoules
ON,transportation,electricity,reference,2038,10.4766,Petajoules
PE,transportation,electricity,reference,2038,0.0999,Petajoules
QC,transportation,electricity,reference,2038,14.284,Petajoules
SK,transportation,electricity,reference,2038,1.0482,Petajoules
YT,transportation,electricity,reference,2038,0,Petajoules
all,transportation,electricity,reference,2039,59.3058,Petajoules
AB,transportation,electricity,reference,2039,4.1692,Petajoules
BC,transportation,electricity,reference,2039,24.1514,Petajoules
MB,transportation,electricity,reference,2039,1.0865,Petajoules
NB,transportation,electricity,reference,2039,0.591,Petajoules
NL,transportation,electricity,reference,2039,0.5835,Petajoules
NS,transportation,electricity,reference,2039,0.6525,Petajoules
NT,transportation,electricity,reference,2039,0,Petajoules
NU,transportation,electricity,reference,2039,0,Petajoules
ON,transportation,electricity,reference,2039,11.5929,Petajoules
PE,transportation,electricity,reference,2039,0.1128,Petajoules
QC,transportation,electricity,reference,2039,15.1781,Petajoules
SK,transportation,electricity,reference,2039,1.188,Petajoules
YT,transportation,electricity,reference,2039,0,Petajoules
all,transportation,electricity,reference,2040,64.7871,Petajoules
AB,transportation,electricity,reference,2040,4.6851,Petajoules
BC,transportation,electricity,reference,2040,26.4179,Petajoules
MB,transportation,electricity,reference,2040,1.2199,Petajoules
NB,transportation,electricity,reference,2040,0.6635,Petajoules
NL,transportation,electricity,reference,2040,0.6535,Petajoules
NS,transportation,electricity,reference,2040,0.7369,Petajoules
NT,transportation,electricity,reference,2040,0,Petajoules
NU,transportation,electricity,reference,2040,0,Petajoules
ON,transportation,electricity,reference,2040,12.8223,Petajoules
PE,transportation,electricity,reference,2040,0.1278,Petajoules
QC,transportation,electricity,reference,2040,16.1169,Petajoules
SK,transportation,electricity,reference,2040,1.3433,Petajoules
YT,transportation,electricity,reference,2040,0,Petajoules
all,transportation,oilProducts,reference,2005,2451.9566,Petajoules
AB,transportation,oilProducts,reference,2005,366.6423,Petajoules
BC,transportation,oilProducts,reference,2005,345.8964,Petajoules
MB,transportation,oilProducts,reference,2005,76.6076,Petajoules
NB,transportation,oilProducts,reference,2005,69.4589,Petajoules
NL,transportation,oilProducts,reference,2005,54.0995,Petajoules
NS,transportation,oilProducts,reference,2005,83.527,Petajoules
NT,transportation,oilProducts,reference,2005,4.0013,Petajoules
NU,transportation,oilProducts,reference,2005,1.5481,Petajoules
ON,transportation,oilProducts,reference,2005,859.704,Petajoules
PE,transportation,oilProducts,reference,2005,10.472,Petajoules
QC,transportation,oilProducts,reference,2005,483.2762,Petajoules
SK,transportation,oilProducts,reference,2005,92.8755,Petajoules
YT,transportation,oilProducts,reference,2005,3.8483,Petajoules
all,transportation,oilProducts,reference,2006,2430.6642,Petajoules
AB,transportation,oilProducts,reference,2006,387.7417,Petajoules
BC,transportation,oilProducts,reference,2006,338.2857,Petajoules
MB,transportation,oilProducts,reference,2006,77.6439,Petajoules
NB,transportation,oilProducts,reference,2006,67.6656,Petajoules
NL,transportation,oilProducts,reference,2006,48.2995,Petajoules
NS,transportation,oilProducts,reference,2006,76.6327,Petajoules
NT,transportation,oilProducts,reference,2006,4.9683,Petajoules
NU,transportation,oilProducts,reference,2006,1.9732,Petajoules
ON,transportation,oilProducts,reference,2006,813.567,Petajoules
PE,transportation,oilProducts,reference,2006,10.1739,Petajoules
QC,transportation,oilProducts,reference,2006,501.0884,Petajoules
SK,transportation,oilProducts,reference,2006,98.5,Petajoules
YT,transportation,oilProducts,reference,2006,4.1245,Petajoules
all,transportation,oilProducts,reference,2007,2517.8151,Petajoules
AB,transportation,oilProducts,reference,2007,418.7819,Petajoules
BC,transportation,oilProducts,reference,2007,347.6319,Petajoules
MB,transportation,oilProducts,reference,2007,79.707,Petajoules
NB,transportation,oilProducts,reference,2007,65.9294,Petajoules
NL,transportation,oilProducts,reference,2007,57.8026,Petajoules
NS,transportation,oilProducts,reference,2007,74.9877,Petajoules
NT,transportation,oilProducts,reference,2007,5.8882,Petajoules
NU,transportation,oilProducts,reference,2007,2.2649,Petajoules
ON,transportation,oilProducts,reference,2007,821.3019,Petajoules
PE,transportation,oilProducts,reference,2007,10.2348,Petajoules
QC,transportation,oilProducts,reference,2007,524.6626,Petajoules
SK,transportation,oilProducts,reference,2007,103.9999,Petajoules
YT,transportation,oilProducts,reference,2007,4.6221,Petajoules
all,transportation,oilProducts,reference,2008,2496.4451,Petajoules
AB,transportation,oilProducts,reference,2008,414.5361,Petajoules
BC,transportation,oilProducts,reference,2008,351.4577,Petajoules
MB,transportation,oilProducts,reference,2008,75.4358,Petajoules
NB,transportation,oilProducts,reference,2008,62.8433,Petajoules
NL,transportation,oilProducts,reference,2008,58.1627,Petajoules
NS,transportation,oilProducts,reference,2008,72.5482,Petajoules
NT,transportation,oilProducts,reference,2008,6.1763,Petajoules
NU,transportation,oilProducts,reference,2008,2.2913,Petajoules
ON,transportation,oilProducts,reference,2008,819.3108,Petajoules
PE,transportation,oilProducts,reference,2008,9.8677,Petajoules
QC,transportation,oilProducts,reference,2008,509.7343,Petajoules
SK,transportation,oilProducts,reference,2008,109.4088,Petajoules
YT,transportation,oilProducts,reference,2008,4.6721,Petajoules
all,transportation,oilProducts,reference,2009,2469.8991,Petajoules
AB,transportation,oilProducts,reference,2009,411.114,Petajoules
BC,transportation,oilProducts,reference,2009,335.8565,Petajoules
MB,transportation,oilProducts,reference,2009,79.7194,Petajoules
NB,transportation,oilProducts,reference,2009,58.1844,Petajoules
NL,transportation,oilProducts,reference,2009,58.0229,Petajoules
NS,transportation,oilProducts,reference,2009,71.2989,Petajoules
NT,transportation,oilProducts,reference,2009,3.793,Petajoules
NU,transportation,oilProducts,reference,2009,2.2013,Petajoules
ON,transportation,oilProducts,reference,2009,823.7355,Petajoules
PE,transportation,oilProducts,reference,2009,9.4682,Petajoules
QC,transportation,oilProducts,reference,2009,494.0768,Petajoules
SK,transportation,oilProducts,reference,2009,117.7087,Petajoules
YT,transportation,oilProducts,reference,2009,4.7188,Petajoules
all,transportation,oilProducts,reference,2010,2537.3714,Petajoules
AB,transportation,oilProducts,reference,2010,428.1898,Petajoules
BC,transportation,oilProducts,reference,2010,345.0787,Petajoules
MB,transportation,oilProducts,reference,2010,85.1287,Petajoules
NB,transportation,oilProducts,reference,2010,63.4902,Petajoules
NL,transportation,oilProducts,reference,2010,58.7576,Petajoules
NS,transportation,oilProducts,reference,2010,70.1755,Petajoules
NT,transportation,oilProducts,reference,2010,4.139,Petajoules
NU,transportation,oilProducts,reference,2010,2.3184,Petajoules
ON,transportation,oilProducts,reference,2010,844.9049,Petajoules
PE,transportation,oilProducts,reference,2010,9.9391,Petajoules
QC,transportation,oilProducts,reference,2010,492.878,Petajoules
SK,transportation,oilProducts,reference,2010,127.1873,Petajoules
YT,transportation,oilProducts,reference,2010,5.1848,Petajoules
all,transportation,oilProducts,reference,2011,2524.1661,Petajoules
AB,transportation,oilProducts,reference,2011,408.2533,Petajoules
BC,transportation,oilProducts,reference,2011,320.294,Petajoules
MB,transportation,oilProducts,reference,2011,82.2298,Petajoules
NB,transportation,oilProducts,reference,2011,78.9901,Petajoules
NL,transportation,oilProducts,reference,2011,61.4816,Petajoules
NS,transportation,oilProducts,reference,2011,78.8538,Petajoules
NT,transportation,oilProducts,reference,2011,5.5929,Petajoules
NU,transportation,oilProducts,reference,2011,2.392,Petajoules
ON,transportation,oilProducts,reference,2011,845.7019,Petajoules
PE,transportation,oilProducts,reference,2011,11.5942,Petajoules
QC,transportation,oilProducts,reference,2011,509.2041,Petajoules
SK,transportation,oilProducts,reference,2011,114.4838,Petajoules
YT,transportation,oilProducts,reference,2011,5.0939,Petajoules
all,transportation,oilProducts,reference,2012,2543.5691,Petajoules
AB,transportation,oilProducts,reference,2012,432.229,Petajoules
BC,transportation,oilProducts,reference,2012,339.5431,Petajoules
MB,transportation,oilProducts,reference,2012,95.6477,Petajoules
NB,transportation,oilProducts,reference,2012,68.2929,Petajoules
NL,transportation,oilProducts,reference,2012,56.5635,Petajoules
NS,transportation,oilProducts,reference,2012,74.7137,Petajoules
NT,transportation,oilProducts,reference,2012,4.888,Petajoules
NU,transportation,oilProducts,reference,2012,2.6476,Petajoules
ON,transportation,oilProducts,reference,2012,824.6434,Petajoules
PE,transportation,oilProducts,reference,2012,10.8486,Petajoules
QC,transportation,oilProducts,reference,2012,504.4947,Petajoules
SK,transportation,oilProducts,reference,2012,124.255,Petajoules
YT,transportation,oilProducts,reference,2012,4.8018,Petajoules
all,transportation,oilProducts,reference,2013,2588.8793,Petajoules
AB,transportation,oilProducts,reference,2013,455.6504,Petajoules
BC,transportation,oilProducts,reference,2013,338.8605,Petajoules
MB,transportation,oilProducts,reference,2013,88.1497,Petajoules
NB,transportation,oilProducts,reference,2013,54.3751,Petajoules
NL,transportation,oilProducts,reference,2013,49.5168,Petajoules
NS,transportation,oilProducts,reference,2013,67.227,Petajoules
NT,transportation,oilProducts,reference,2013,4.191,Petajoules
NU,transportation,oilProducts,reference,2013,2.679,Petajoules
ON,transportation,oilProducts,reference,2013,855.1743,Petajoules
PE,transportation,oilProducts,reference,2013,9.3508,Petajoules
QC,transportation,oilProducts,reference,2013,522.3663,Petajoules
SK,transportation,oilProducts,reference,2013,137.1077,Petajoules
YT,transportation,oilProducts,reference,2013,4.2308,Petajoules
all,transportation,oilProducts,reference,2014,2541.1128,Petajoules
AB,transportation,oilProducts,reference,2014,476.8197,Petajoules
BC,transportation,oilProducts,reference,2014,325.5998,Petajoules
MB,transportation,oilProducts,reference,2014,88.2978,Petajoules
NB,transportation,oilProducts,reference,2014,51.8534,Petajoules
NL,transportation,oilProducts,reference,2014,55.3692,Petajoules
NS,transportation,oilProducts,reference,2014,63.1198,Petajoules
NT,transportation,oilProducts,reference,2014,5.318,Petajoules
NU,transportation,oilProducts,reference,2014,3.1037,Petajoules
ON,transportation,oilProducts,reference,2014,832.5333,Petajoules
PE,transportation,oilProducts,reference,2014,9.8821,Petajoules
QC,transportation,oilProducts,reference,2014,493.4987,Petajoules
SK,transportation,oilProducts,reference,2014,131.4216,Petajoules
YT,transportation,oilProducts,reference,2014,4.2955,Petajoules
all,transportation,oilProducts,reference,2015,2528.7825,Petajoules
AB,transportation,oilProducts,reference,2015,440.1446,Petajoules
BC,transportation,oilProducts,reference,2015,318.0695,Petajoules
MB,transportation,oilProducts,reference,2015,83.2982,Petajoules
NB,transportation,oilProducts,reference,2015,55.7536,Petajoules
NL,transportation,oilProducts,reference,2015,59.393,Petajoules
NS,transportation,oilProducts,reference,2015,71.9366,Petajoules
NT,transportation,oilProducts,reference,2015,6.365,Petajoules
NU,transportation,oilProducts,reference,2015,3.3338,Petajoules
ON,transportation,oilProducts,reference,2015,835.1993,Petajoules
PE,transportation,oilProducts,reference,2015,10.6323,Petajoules
QC,transportation,oilProducts,reference,2015,506.4248,Petajoules
SK,transportation,oilProducts,reference,2015,133.5211,Petajoules
YT,transportation,oilProducts,reference,2015,4.7105,Petajoules
all,transportation,oilProducts,reference,2016,2522.9588,Petajoules
AB,transportation,oilProducts,reference,2016,408.6948,Petajoules
BC,transportation,oilProducts,reference,2016,327.8099,Petajoules
MB,transportation,oilProducts,reference,2016,87.0776,Petajoules
NB,transportation,oilProducts,reference,2016,61.0032,Petajoules
NL,transportation,oilProducts,reference,2016,61.8731,Petajoules
NS,transportation,oilProducts,reference,2016,71.7511,Petajoules
NT,transportation,oilProducts,reference,2016,7.415,Petajoules
NU,transportation,oilProducts,reference,2016,3.7816,Petajoules
ON,transportation,oilProducts,reference,2016,834.1739,Petajoules
PE,transportation,oilProducts,reference,2016,11.494,Petajoules
QC,transportation,oilProducts,reference,2016,513.6856,Petajoules
SK,transportation,oilProducts,reference,2016,129.3482,Petajoules
YT,transportation,oilProducts,reference,2016,4.8505,Petajoules
all,transportation,oilProducts,reference,2017,2530.6614,Petajoules
AB,transportation,oilProducts,reference,2017,398.2799,Petajoules
BC,transportation,oilProducts,reference,2017,333.4327,Petajoules
MB,transportation,oilProducts,reference,2017,91.1429,Petajoules
NB,transportation,oilProducts,reference,2017,55.24,Petajoules
NL,transportation,oilProducts,reference,2017,56.662,Petajoules
NS,transportation,oilProducts,reference,2017,71.8796,Petajoules
NT,transportation,oilProducts,reference,2017,6.165,Petajoules
NU,transportation,oilProducts,reference,2017,3.3889,Petajoules
ON,transportation,oilProducts,reference,2017,849.1683,Petajoules
PE,transportation,oilProducts,reference,2017,11.3792,Petajoules
QC,transportation,oilProducts,reference,2017,517.967,Petajoules
SK,transportation,oilProducts,reference,2017,131.3621,Petajoules
YT,transportation,oilProducts,reference,2017,4.5935,Petajoules
all,transportation,oilProducts,reference,2018,2482.4617,Petajoules
AB,transportation,oilProducts,reference,2018,393.6156,Petajoules
BC,transportation,oilProducts,reference,2018,322.3918,Petajoules
MB,transportation,oilProducts,reference,2018,89.3697,Petajoules
NB,transportation,oilProducts,reference,2018,53.4298,Petajoules
NL,transportation,oilProducts,reference,2018,53.2823,Petajoules
NS,transportation,oilProducts,reference,2018,70.4545,Petajoules
NT,transportation,oilProducts,reference,2018,6.062,Petajoules
NU,transportation,oilProducts,reference,2018,3.4009,Petajoules
ON,transportation,oilProducts,reference,2018,834.3494,Petajoules
PE,transportation,oilProducts,reference,2018,11.1763,Petajoules
QC,transportation,oilProducts,reference,2018,511.0796,Petajoules
SK,transportation,oilProducts,reference,2018,129.2779,Petajoules
YT,transportation,oilProducts,reference,2018,4.5717,Petajoules
all,transportation,oilProducts,reference,2019,2443.2975,Petajoules
AB,transportation,oilProducts,reference,2019,389.535,Petajoules
BC,transportation,oilProducts,reference,2019,313.1667,Petajoules
MB,transportation,oilProducts,reference,2019,88.3413,Petajoules
NB,transportation,oilProducts,reference,2019,52.1868,Petajoules
NL,transportation,oilProducts,reference,2019,52.2236,Petajoules
NS,transportation,oilProducts,reference,2019,69.2096,Petajoules
NT,transportation,oilProducts,reference,2019,6.0989,Petajoules
NU,transportation,oilProducts,reference,2019,3.4849,Petajoules
ON,transportation,oilProducts,reference,2019,820.6071,Petajoules
PE,transportation,oilProducts,reference,2019,11.0019,Petajoules
QC,transportation,oilProducts,reference,2019,504.9566,Petajoules
SK,transportation,oilProducts,reference,2019,127.9584,Petajoules
YT,transportation,oilProducts,reference,2019,4.5267,Petajoules
all,transportation,oilProducts,reference,2020,2406.86,Petajoules
AB,transportation,oilProducts,reference,2020,387.3403,Petajoules
BC,transportation,oilProducts,reference,2020,305.2935,Petajoules
MB,transportation,oilProducts,reference,2020,87.3356,Petajoules
NB,transportation,oilProducts,reference,2020,51.034,Petajoules
NL,transportation,oilProducts,reference,2020,49.4786,Petajoules
NS,transportation,oilProducts,reference,2020,68.0363,Petajoules
NT,transportation,oilProducts,reference,2020,6.0879,Petajoules
NU,transportation,oilProducts,reference,2020,3.5714,Petajoules
ON,transportation,oilProducts,reference,2020,807.4461,Petajoules
PE,transportation,oilProducts,reference,2020,10.8014,Petajoules
QC,transportation,oilProducts,reference,2020,498.4792,Petajoules
SK,transportation,oilProducts,reference,2020,127.4556,Petajoules
YT,transportation,oilProducts,reference,2020,4.5007,Petajoules
all,transportation,oilProducts,reference,2021,2383.1239,Petajoules
AB,transportation,oilProducts,reference,2021,387.2801,Petajoules
BC,transportation,oilProducts,reference,2021,300.5409,Petajoules
MB,transportation,oilProducts,reference,2021,86.1806,Petajoules
NB,transportation,oilProducts,reference,2021,49.9852,Petajoules
NL,transportation,oilProducts,reference,2021,48.6039,Petajoules
NS,transportation,oilProducts,reference,2021,66.8877,Petajoules
NT,transportation,oilProducts,reference,2021,6.0483,Petajoules
NU,transportation,oilProducts,reference,2021,3.5712,Petajoules
ON,transportation,oilProducts,reference,2021,798.797,Petajoules
PE,transportation,oilProducts,reference,2021,10.6252,Petajoules
QC,transportation,oilProducts,reference,2021,493.0099,Petajoules
SK,transportation,oilProducts,reference,2021,127.0866,Petajoules
YT,transportation,oilProducts,reference,2021,4.5073,Petajoules
all,transportation,oilProducts,reference,2022,2357.347,Petajoules
AB,transportation,oilProducts,reference,2022,387.1879,Petajoules
BC,transportation,oilProducts,reference,2022,295.8653,Petajoules
