province,source,scenario,year,value,unit
AB,solarWindGeothermal,reference,2024,9165.7265,GW.h
BC,solarWindGeothermal,reference,2024,1187.113,GW.h
MB,solarWindGeothermal,reference,2024,1302.506,GW.h
NB,solarWindGeothermal,reference,2024,973.9915,GW.h
NL,solarWindGeothermal,reference,2024,185.8261,GW.h
NS,solarWindGeothermal,reference,2024,1390.7999,GW.h
NT,solarWindGeothermal,reference,2024,6.4421,GW.h
NU,solarWindGeothermal,reference,2024,5.0959,GW.h
ON,solarWindGeothermal,reference,2024,14660.129,GW.h
PE,solarWindGeothermal,reference,2024,649.5522,GW.h
QC,solarWindGeothermal,reference,2024,9626.0072,GW.h
SK,solarWindGeothermal,reference,2024,2472.4055,GW.h
YT,solarWindGeothermal,reference,2024,0.033,GW.h
AB,solarWindGeothermal,reference,2025,10529.407,GW.h
BC,solarWindGeothermal,reference,2025,1235.293,GW.h
MB,solarWindGeothermal,reference,2025,1303.381,GW.h
NB,solarWindGeothermal,reference,2025,1026.5588,GW.h
NL,solarWindGeothermal,reference,2025,185.8291,GW.h
NS,solarWindGeothermal,reference,2025,1443.7999,GW.h
NT,solarWindGeothermal,reference,2025,9.3532,GW.h
NU,solarWindGeothermal,reference,2025,6.3308,GW.h
ON,solarWindGeothermal,reference,2025,15365.335,GW.h
PE,solarWindGeothermal,reference,2025,761.3301,GW.h
QC,solarWindGeothermal,reference,2025,10502.0202,GW.h
SK,solarWindGeothermal,reference,2025,3666.9683,GW.h
YT,solarWindGeothermal,reference,2025,43.6458,GW.h
AB,solarWindGeothermal,reference,2026,11862.41,GW.h
BC,solarWindGeothermal,reference,2026,1283.473,GW.h
MB,solarWindGeothermal,reference,2026,1619.618,GW.h
NB,solarWindGeothermal,reference,2026,1026.5515,GW.h
NL,solarWindGeothermal,reference,2026,185.8304,GW.h
NS,solarWindGeothermal,reference,2026,1496.9167,GW.h
NT,solarWindGeothermal,reference,2026,9.9175,GW.h
NU,solarWindGeothermal,reference,2026,7.5934,GW.h
ON,solarWindGeothermal,reference,2026,15821.855,GW.h
PE,solarWindGeothermal,reference,2026,768.0753,GW.h
QC,solarWindGeothermal,reference,2026,10502.0102,GW.h
SK,solarWindGeothermal,reference,2026,4229.3351,GW.h
YT,solarWindGeothermal,reference,2026,43.2044,GW.h
AB,solarWindGeothermal,reference,2027,13681.98,GW.h
BC,solarWindGeothermal,reference,2027,1375.4541,GW.h
MB,solarWindGeothermal,reference,2027,1725.614,GW.h
NB,solarWindGeothermal,reference,2027,1026.5485,GW.h
NL,solarWindGeothermal,reference,2027,185.8321,GW.h
NS,solarWindGeothermal,reference,2027,1531.9544,GW.h
NT,solarWindGeothermal,reference,2027,11.9008,GW.h
NU,solarWindGeothermal,reference,2027,8.8508,GW.h
ON,solarWindGeothermal,reference,2027,16278.382,GW.h
PE,solarWindGeothermal,reference,2027,774.8204,GW.h
QC,solarWindGeothermal,reference,2027,10502.0102,GW.h
SK,solarWindGeothermal,reference,2027,4818.5732,GW.h
YT,solarWindGeothermal,reference,2027,43.4486,GW.h
AB,solarWindGeothermal,reference,2028,15296.879,GW.h
BC,solarWindGeothermal,reference,2028,1474.4421,GW.h
MB,solarWindGeothermal,reference,2028,1744.01,GW.h
NB,solarWindGeothermal,reference,2028,1026.5641,GW.h
NL,solarWindGeothermal,reference,2028,185.816,GW.h
NS,solarWindGeothermal,reference,2028,1567.0162,GW.h
NT,solarWindGeothermal,reference,2028,13.7719,GW.h
NU,solarWindGeothermal,reference,2028,10.135,GW.h
ON,solarWindGeothermal,reference,2028,16734.903,GW.h
PE,solarWindGeothermal,reference,2028,781.5657,GW.h
QC,solarWindGeothermal,reference,2028,10519.5302,GW.h
SK,solarWindGeothermal,reference,2028,5742.2472,GW.h
YT,solarWindGeothermal,reference,2028,43.6771,GW.h
AB,solarWindGeothermal,reference,2029,15818.94,GW.h
BC,solarWindGeothermal,reference,2029,1566.4199,GW.h
MB,solarWindGeothermal,reference,2029,1850.006,GW.h
NB,solarWindGeothermal,reference,2029,1026.5467,GW.h
NL,solarWindGeothermal,reference,2029,185.8179,GW.h
NS,solarWindGeothermal,reference,2029,1602.064,GW.h
NT,solarWindGeothermal,reference,2029,14.9163,GW.h
NU,solarWindGeothermal,reference,2029,11.4087,GW.h
ON,solarWindGeothermal,reference,2029,17203.702,GW.h
PE,solarWindGeothermal,reference,2029,788.3983,GW.h
QC,solarWindGeothermal,reference,2029,10519.5402,GW.h
SK,solarWindGeothermal,reference,2029,6311.3895,GW.h
YT,solarWindGeothermal,reference,2029,40.384,GW.h
AB,solarWindGeothermal,reference,2030,17873.731,GW.h
BC,solarWindGeothermal,reference,2030,1614.6009,GW.h
MB,solarWindGeothermal,reference,2030,1850.8831,GW.h
NB,solarWindGeothermal,reference,2030,1289.3456,GW.h
NL,solarWindGeothermal,reference,2030,185.8198,GW.h
NS,solarWindGeothermal,reference,2030,1637.0836,GW.h
NT,solarWindGeothermal,reference,2030,18.3645,GW.h
NU,solarWindGeothermal,reference,2030,12.7143,GW.h
ON,solarWindGeothermal,reference,2030,18912.852,GW.h
PE,solarWindGeothermal,reference,2030,900.3513,GW.h
QC,solarWindGeothermal,reference,2030,11395.5402,GW.h
SK,solarWindGeothermal,reference,2030,6924.5634,GW.h
YT,solarWindGeothermal,reference,2030,39.2231,GW.h
AB,solarWindGeothermal,reference,2031,18453.639,GW.h
BC,solarWindGeothermal,reference,2031,1706.5821,GW.h
MB,solarWindGeothermal,reference,2031,1956.878,GW.h
NB,solarWindGeothermal,reference,2031,1289.3664,GW.h
NL,solarWindGeothermal,reference,2031,185.8226,GW.h
NS,solarWindGeothermal,reference,2031,1672.1316,GW.h
NT,solarWindGeothermal,reference,2031,20.128,GW.h
NU,solarWindGeothermal,reference,2031,14.0335,GW.h
ON,solarWindGeothermal,reference,2031,18971.1,GW.h
PE,solarWindGeothermal,reference,2031,907.2716,GW.h
QC,solarWindGeothermal,reference,2031,11395.5302,GW.h
SK,solarWindGeothermal,reference,2031,7021.0354,GW.h
YT,solarWindGeothermal,reference,2031,39.2885,GW.h
AB,solarWindGeothermal,reference,2032,18962.7723,GW.h
BC,solarWindGeothermal,reference,2032,1754.7609,GW.h
MB,solarWindGeothermal,reference,2032,1975.275,GW.h
NB,solarWindGeothermal,reference,2032,1289.3612,GW.h
NL,solarWindGeothermal,reference,2032,185.8258,GW.h
NS,solarWindGeothermal,reference,2032,1707.1827,GW.h
NT,solarWindGeothermal,reference,2032,21.933,GW.h
NU,solarWindGeothermal,reference,2032,15.3836,GW.h
ON,solarWindGeothermal,reference,2032,19015.339,GW.h
PE,solarWindGeothermal,reference,2032,914.1921,GW.h
QC,solarWindGeothermal,reference,2032,11421.8101,GW.h
SK,solarWindGeothermal,reference,2032,7144.0937,GW.h
YT,solarWindGeothermal,reference,2032,39.7524,GW.h
AB,solarWindGeothermal,reference,2033,21443.2289,GW.h
BC,solarWindGeothermal,reference,2033,1853.7501,GW.h
MB,solarWindGeothermal,reference,2033,2081.27,GW.h
NB,solarWindGeothermal,reference,2033,1289.3529,GW.h
NL,solarWindGeothermal,reference,2033,185.8295,GW.h
NS,solarWindGeothermal,reference,2033,1707.1704,GW.h
NT,solarWindGeothermal,reference,2033,23.7383,GW.h
NU,solarWindGeothermal,reference,2033,16.7269,GW.h
ON,solarWindGeothermal,reference,2033,19059.578,GW.h
PE,solarWindGeothermal,reference,2033,921.2875,GW.h
QC,solarWindGeothermal,reference,2033,11421.8202,GW.h
SK,solarWindGeothermal,reference,2033,7239.1703,GW.h
YT,solarWindGeothermal,reference,2033,36.7729,GW.h
AB,solarWindGeothermal,reference,2034,21767.3524,GW.h
BC,solarWindGeothermal,reference,2034,1945.7289,GW.h
MB,solarWindGeothermal,reference,2034,2082.146,GW.h
NB,solarWindGeothermal,reference,2034,1289.3466,GW.h
NL,solarWindGeothermal,reference,2034,185.834,GW.h
NS,solarWindGeothermal,reference,2034,1707.1794,GW.h
NT,solarWindGeothermal,reference,2034,25.5304,GW.h
NU,solarWindGeothermal,reference,2034,18.0996,GW.h
ON,solarWindGeothermal,reference,2034,19103.817,GW.h
PE,solarWindGeothermal,reference,2034,928.4707,GW.h
QC,solarWindGeothermal,reference,2034,11421.8102,GW.h
SK,solarWindGeothermal,reference,2034,7641.1623,GW.h
YT,solarWindGeothermal,reference,2034,36.8749,GW.h
AB,solarWindGeothermal,reference,2035,22013.2034,GW.h
BC,solarWindGeothermal,reference,2035,2037.7079,GW.h
MB,solarWindGeothermal,reference,2035,2083.022,GW.h
NB,solarWindGeothermal,reference,2035,1289.3633,GW.h
NL,solarWindGeothermal,reference,2035,185.8387,GW.h
NS,solarWindGeothermal,reference,2035,1707.1771,GW.h
NT,solarWindGeothermal,reference,2035,28.7874,GW.h
NU,solarWindGeothermal,reference,2035,19.4682,GW.h
ON,solarWindGeothermal,reference,2035,19975.245,GW.h
PE,solarWindGeothermal,reference,2035,935.7416,GW.h
QC,solarWindGeothermal,reference,2035,11728.4303,GW.h
SK,solarWindGeothermal,reference,2035,7737.8069,GW.h
YT,solarWindGeothermal,reference,2035,37.2015,GW.h
AB,solarWindGeothermal,reference,2036,22651.0571,GW.h
BC,solarWindGeothermal,reference,2036,2129.6879,GW.h
MB,solarWindGeothermal,reference,2036,2101.4191,GW.h
NB,solarWindGeothermal,reference,2036,1289.3445,GW.h
NL,solarWindGeothermal,reference,2036,185.8446,GW.h
NS,solarWindGeothermal,reference,2036,1742.2105,GW.h
NT,solarWindGeothermal,reference,2036,30.5369,GW.h
NU,solarWindGeothermal,reference,2036,20.8657,GW.h
ON,solarWindGeothermal,reference,2036,20019.485,GW.h
PE,solarWindGeothermal,reference,2036,943.0125,GW.h
QC,solarWindGeothermal,reference,2036,11754.6902,GW.h
SK,solarWindGeothermal,reference,2036,7835.325,GW.h
YT,solarWindGeothermal,reference,2036,37.2076,GW.h
AB,solarWindGeothermal,reference,2037,23019.2279,GW.h
BC,solarWindGeothermal,reference,2037,2221.6701,GW.h
MB,solarWindGeothermal,reference,2037,2102.2951,GW.h
NB,solarWindGeothermal,reference,2037,1289.3518,GW.h
NL,solarWindGeothermal,reference,2037,185.8498,GW.h
NS,solarWindGeothermal,reference,2037,1777.2627,GW.h
NT,solarWindGeothermal,reference,2037,32.3574,GW.h
NU,solarWindGeothermal,reference,2037,22.2647,GW.h
ON,solarWindGeothermal,reference,2037,20063.723,GW.h
PE,solarWindGeothermal,reference,2037,950.4583,GW.h
QC,solarWindGeothermal,reference,2037,11754.7003,GW.h
SK,solarWindGeothermal,reference,2037,7959.7204,GW.h
YT,solarWindGeothermal,reference,2037,37.4882,GW.h
AB,solarWindGeothermal,reference,2038,23611.6366,GW.h
BC,solarWindGeothermal,reference,2038,2320.657,GW.h
MB,solarWindGeothermal,reference,2038,2103.1711,GW.h
NB,solarWindGeothermal,reference,2038,1289.3612,GW.h
NL,solarWindGeothermal,reference,2038,185.8556,GW.h
NS,solarWindGeothermal,reference,2038,1830.0511,GW.h
NT,solarWindGeothermal,reference,2038,34.436,GW.h
NU,solarWindGeothermal,reference,2038,23.6828,GW.h
ON,solarWindGeothermal,reference,2038,20107.973,GW.h
PE,solarWindGeothermal,reference,2038,957.9043,GW.h
QC,solarWindGeothermal,reference,2038,12105.1103,GW.h
SK,solarWindGeothermal,reference,2038,8266.3277,GW.h
YT,solarWindGeothermal,reference,2038,37.5596,GW.h
AB,solarWindGeothermal,reference,2039,24038.9938,GW.h
BC,solarWindGeothermal,reference,2039,2412.6381,GW.h
MB,solarWindGeothermal,reference,2039,2104.0471,GW.h
NB,solarWindGeothermal,reference,2039,1295.4775,GW.h
NL,solarWindGeothermal,reference,2039,185.8613,GW.h
NS,solarWindGeothermal,reference,2039,1865.0989,GW.h
NT,solarWindGeothermal,reference,2039,36.1801,GW.h
NU,solarWindGeothermal,reference,2039,25.1421,GW.h
ON,solarWindGeothermal,reference,2039,20152.212,GW.h
PE,solarWindGeothermal,reference,2039,965.4379,GW.h
QC,solarWindGeothermal,reference,2039,12521.1902,GW.h
SK,solarWindGeothermal,reference,2039,8377.2523,GW.h
YT,solarWindGeothermal,reference,2039,37.5648,GW.h
AB,solarWindGeothermal,reference,2040,24449.8788,GW.h
BC,solarWindGeothermal,reference,2040,2504.6159,GW.h
MB,solarWindGeothermal,reference,2040,2121.5671,GW.h
NB,solarWindGeothermal,reference,2040,1301.6242,GW.h
NL,solarWindGeothermal,reference,2040,185.8657,GW.h
NS,solarWindGeothermal,reference,2040,1900.1569,GW.h
NT,solarWindGeothermal,reference,2040,37.8962,GW.h
NU,solarWindGeothermal,reference,2040,26.6183,GW.h
ON,solarWindGeothermal,reference,2040,20196.44,GW.h
PE,solarWindGeothermal,reference,2040,973.0591,GW.h
QC,solarWindGeothermal,reference,2040,12963.56,GW.h
SK,solarWindGeothermal,reference,2040,8490.981,GW.h
YT,solarWindGeothermal,reference,2040,37.8932,GW.h
AB,coal,reference,2005,43581.072,GW.h
BC,coal,reference,2005,0,GW.h
MB,coal,reference,2005,413.2573,GW.h
NB,coal,reference,2005,3101.052,GW.h
NL,coal,reference,2005,0,GW.h
NS,coal,reference,2005,8374.984,GW.h
NT,coal,reference,2005,0,GW.h
NU,coal,reference,2005,0,GW.h
ON,coal,reference,2005,28734.08,GW.h
PE,coal,reference,2005,0,GW.h
QC,coal,reference,2005,0,GW.h
SK,coal,reference,2005,13157.72,GW.h
YT,coal,reference,2005,0,GW.h
AB,coal,reference,2006,44117.0422,GW.h
BC,coal,reference,2006,0,GW.h
MB,coal,reference,2006,316.9843,GW.h
NB,coal,reference,2006,3107.928,GW.h
NL,coal,reference,2006,0,GW.h
NS,coal,reference,2006,8119.944,GW.h
NT,coal,reference,2006,0,GW.h
NU,coal,reference,2006,0,GW.h
ON,coal,reference,2006,23808.08,GW.h
PE,coal,reference,2006,0,GW.h
QC,coal,reference,2006,0,GW.h
SK,coal,reference,2006,12734.72,GW.h
YT,coal,reference,2006,0,GW.h
AB,coal,reference,2007,43868.2321,GW.h
BC,coal,reference,2007,0,GW.h
MB,coal,reference,2007,380.97,GW.h
NB,coal,reference,2007,3093.977,GW.h
NL,coal,reference,2007,0,GW.h
NS,coal,reference,2007,8768.63,GW.h
NT,coal,reference,2007,0,GW.h
NU,coal,reference,2007,0,GW.h
ON,coal,reference,2007,27468.72,GW.h
PE,coal,reference,2007,0,GW.h
QC,coal,reference,2007,0,GW.h
SK,coal,reference,2007,13706.72,GW.h
YT,coal,reference,2007,0,GW.h
AB,coal,reference,2008,42131.1027,GW.h
BC,coal,reference,2008,0,GW.h
MB,coal,reference,2008,380.1849,GW.h
NB,coal,reference,2008,3127.393,GW.h
NL,coal,reference,2008,0,GW.h
NS,coal,reference,2008,8765.973,GW.h
NT,coal,reference,2008,0,GW.h
NU,coal,reference,2008,0,GW.h
ON,coal,reference,2008,22638.21,GW.h
PE,coal,reference,2008,0,GW.h
QC,coal,reference,2008,0,GW.h
SK,coal,reference,2008,14055.07,GW.h
YT,coal,reference,2008,0,GW.h
AB,coal,reference,2009,40804.9994,GW.h
BC,coal,reference,2009,0,GW.h
MB,coal,reference,2009,137.7851,GW.h
NB,coal,reference,2009,3123.341,GW.h
NL,coal,reference,2009,0,GW.h
NS,coal,reference,2009,7688.15,GW.h
NT,coal,reference,2009,0,GW.h
NU,coal,reference,2009,0,GW.h
ON,coal,reference,2009,10461.15,GW.h
PE,coal,reference,2009,0,GW.h
QC,coal,reference,2009,0,GW.h
SK,coal,reference,2009,14446.21,GW.h
YT,coal,reference,2009,0,GW.h
AB,coal,reference,2010,37566.9127,GW.h
BC,coal,reference,2010,0,GW.h
MB,coal,reference,2010,43.5731,GW.h
NB,coal,reference,2010,2308.09,GW.h
NL,coal,reference,2010,0,GW.h
NS,coal,reference,2010,7492.966,GW.h
NT,coal,reference,2010,0,GW.h
NU,coal,reference,2010,0,GW.h
ON,coal,reference,2010,10336.62,GW.h
PE,coal,reference,2010,0,GW.h
QC,coal,reference,2010,0,GW.h
SK,coal,reference,2010,13510.41,GW.h
YT,coal,reference,2010,0,GW.h
AB,coal,reference,2011,38509.516,GW.h
BC,coal,reference,2011,0,GW.h
MB,coal,reference,2011,48.7744,GW.h
NB,coal,reference,2011,2613.6505,GW.h
NL,coal,reference,2011,0,GW.h
NS,coal,reference,2011,6494.95,GW.h
NT,coal,reference,2011,0,GW.h
NU,coal,reference,2011,0,GW.h
ON,coal,reference,2011,4329.339,GW.h
PE,coal,reference,2011,0,GW.h
QC,coal,reference,2011,0,GW.h
SK,coal,reference,2011,13181.21,GW.h
YT,coal,reference,2011,0,GW.h
AB,coal,reference,2012,38070.0618,GW.h
BC,coal,reference,2012,0,GW.h
MB,coal,reference,2012,50.5408,GW.h
NB,coal,reference,2012,2110.2126,GW.h
NL,coal,reference,2012,0,GW.h
NS,coal,reference,2012,6173.748,GW.h
NT,coal,reference,2012,0,GW.h
NU,coal,reference,2012,0,GW.h
ON,coal,reference,2012,3596.735,GW.h
PE,coal,reference,2012,0,GW.h
QC,coal,reference,2012,0,GW.h
SK,coal,reference,2012,13089.82,GW.h
YT,coal,reference,2012,0,GW.h
AB,coal,reference,2013,38933.5149,GW.h
BC,coal,reference,2013,0,GW.h
MB,coal,reference,2013,64.182,GW.h
NB,coal,reference,2013,2612.516,GW.h
NL,coal,reference,2013,0,GW.h
NS,coal,reference,2013,6848.48,GW.h
NT,coal,reference,2013,0,GW.h
NU,coal,reference,2013,0,GW.h
ON,coal,reference,2013,2742.243,GW.h
PE,coal,reference,2013,0,GW.h
QC,coal,reference,2013,0,GW.h
SK,coal,reference,2013,13578.27,GW.h
YT,coal,reference,2013,0,GW.h
AB,coal,reference,2014,43727.1827,GW.h
BC,coal,reference,2014,0,GW.h
MB,coal,reference,2014,67.6168,GW.h
NB,coal,reference,2014,3100.204,GW.h
NL,coal,reference,2014,0,GW.h
NS,coal,reference,2014,5521.816,GW.h
NT,coal,reference,2014,0,GW.h
NU,coal,reference,2014,0,GW.h
ON,coal,reference,2014,94.8114,GW.h
PE,coal,reference,2014,0,GW.h
QC,coal,reference,2014,0,GW.h
SK,coal,reference,2014,11726.75,GW.h
YT,coal,reference,2014,0,GW.h
AB,coal,reference,2015,40158.8169,GW.h
BC,coal,reference,2015,0,GW.h
MB,coal,reference,2015,83.7113,GW.h
NB,coal,reference,2015,2036.3889,GW.h
NL,coal,reference,2015,0,GW.h
NS,coal,reference,2015,6025.074,GW.h
NT,coal,reference,2015,0,GW.h
NU,coal,reference,2015,0,GW.h
ON,coal,reference,2015,0,GW.h
PE,coal,reference,2015,0,GW.h
QC,coal,reference,2015,0,GW.h
SK,coal,reference,2015,12030.72,GW.h
YT,coal,reference,2015,0,GW.h
AB,coal,reference,2016,41488.2701,GW.h
BC,coal,reference,2016,0,GW.h
MB,coal,reference,2016,42.1991,GW.h
NB,coal,reference,2016,2733.1372,GW.h
NL,coal,reference,2016,0,GW.h
NS,coal,reference,2016,5896.869,GW.h
NT,coal,reference,2016,0,GW.h
NU,coal,reference,2016,0,GW.h
ON,coal,reference,2016,0,GW.h
PE,coal,reference,2016,0,GW.h
QC,coal,reference,2016,0,GW.h
SK,coal,reference,2016,11961.09,GW.h
YT,coal,reference,2016,0,GW.h
AB,coal,reference,2017,38647.2037,GW.h
BC,coal,reference,2017,0,GW.h
MB,coal,reference,2017,29.245,GW.h
NB,coal,reference,2017,2657.7677,GW.h
NL,coal,reference,2017,0,GW.h
NS,coal,reference,2017,5640.661,GW.h
NT,coal,reference,2017,0,GW.h
NU,coal,reference,2017,0,GW.h
ON,coal,reference,2017,0,GW.h
PE,coal,reference,2017,0,GW.h
QC,coal,reference,2017,0,GW.h
SK,coal,reference,2017,11920.31,GW.h
YT,coal,reference,2017,0,GW.h
AB,coal,reference,2018,34493.0136,GW.h
BC,coal,reference,2018,0,GW.h
MB,coal,reference,2018,29.245,GW.h
NB,coal,reference,2018,2138.7632,GW.h
NL,coal,reference,2018,0,GW.h
NS,coal,reference,2018,6078.145,GW.h
NT,coal,reference,2018,0,GW.h
NU,coal,reference,2018,0,GW.h
ON,coal,reference,2018,0,GW.h
PE,coal,reference,2018,0,GW.h
QC,coal,reference,2018,0,GW.h
SK,coal,reference,2018,9671.481,GW.h
YT,coal,reference,2018,0,GW.h
AB,coal,reference,2019,36552.4539,GW.h
BC,coal,reference,2019,0,GW.h
MB,coal,reference,2019,29.245,GW.h
NB,coal,reference,2019,2138.6042,GW.h
NL,coal,reference,2019,0,GW.h
NS,coal,reference,2019,6078.119,GW.h
NT,coal,reference,2019,0,GW.h
NU,coal,reference,2019,0,GW.h
ON,coal,reference,2019,0,GW.h
PE,coal,reference,2019,0,GW.h
QC,coal,reference,2019,0,GW.h
SK,coal,reference,2019,9047.66,GW.h
YT,coal,reference,2019,0,GW.h
AB,coal,reference,2020,32576.9739,GW.h
BC,coal,reference,2020,0,GW.h
MB,coal,reference,2020,0,GW.h
NB,coal,reference,2020,2138.6042,GW.h
NL,coal,reference,2020,0,GW.h
NS,coal,reference,2020,5400.488,GW.h
NT,coal,reference,2020,0,GW.h
NU,coal,reference,2020,0,GW.h
ON,coal,reference,2020,0,GW.h
PE,coal,reference,2020,0,GW.h
QC,coal,reference,2020,0,GW.h
SK,coal,reference,2020,7670.2,GW.h
YT,coal,reference,2020,0,GW.h
AB,coal,reference,2021,30513.4038,GW.h
BC,coal,reference,2021,0,GW.h
MB,coal,reference,2021,0,GW.h
NB,coal,reference,2021,1282.6835,GW.h
NL,coal,reference,2021,0,GW.h
NS,coal,reference,2021,4224.8541,GW.h
NT,coal,reference,2021,0,GW.h
NU,coal,reference,2021,0,GW.h
ON,coal,reference,2021,0,GW.h
PE,coal,reference,2021,0,GW.h
QC,coal,reference,2021,0,GW.h
SK,coal,reference,2021,4755.693,GW.h
YT,coal,reference,2021,0,GW.h
AB,coal,reference,2022,19939.6137,GW.h
BC,coal,reference,2022,0,GW.h
MB,coal,reference,2022,0,GW.h
NB,coal,reference,2022,406.1908,GW.h
NL,coal,reference,2022,0,GW.h
NS,coal,reference,2022,4241.3992,GW.h
NT,coal,reference,2022,0,GW.h
NU,coal,reference,2022,0,GW.h
ON,coal,reference,2022,0,GW.h
PE,coal,reference,2022,0,GW.h
QC,coal,reference,2022,0,GW.h
SK,coal,reference,2022,3198.948,GW.h
YT,coal,reference,2022,0,GW.h
AB,coal,reference,2023,17148.9038,GW.h
BC,coal,reference,2023,0,GW.h
MB,coal,reference,2023,0,GW.h
NB,coal,reference,2023,705.6482,GW.h
NL,coal,reference,2023,0,GW.h
NS,coal,reference,2023,4200.6516,GW.h
NT,coal,reference,2023,0,GW.h
NU,coal,reference,2023,0,GW.h
ON,coal,reference,2023,0,GW.h
PE,coal,reference,2023,0,GW.h
QC,coal,reference,2023,0,GW.h
SK,coal,reference,2023,3282.606,GW.h
YT,coal,reference,2023,0,GW.h
AB,coal,reference,2024,14720.4138,GW.h
BC,coal,reference,2024,0,GW.h
MB,coal,reference,2024,0,GW.h
NB,coal,reference,2024,608.8129,GW.h
NL,coal,reference,2024,0,GW.h
NS,coal,reference,2024,3662.3406,GW.h
NT,coal,reference,2024,0,GW.h
NU,coal,reference,2024,0,GW.h
ON,coal,reference,2024,0,GW.h
PE,coal,reference,2024,0,GW.h
QC,coal,reference,2024,0,GW.h
SK,coal,reference,2024,3077.798,GW.h
YT,coal,reference,2024,0,GW.h
AB,coal,reference,2025,16213.9037,GW.h
BC,coal,reference,2025,0,GW.h
MB,coal,reference,2025,0,GW.h
NB,coal,reference,2025,496.8872,GW.h
NL,coal,reference,2025,0,GW.h
NS,coal,reference,2025,3110.0146,GW.h
NT,coal,reference,2025,0,GW.h
NU,coal,reference,2025,0,GW.h
ON,coal,reference,2025,0,GW.h
PE,coal,reference,2025,0,GW.h
QC,coal,reference,2025,0,GW.h
SK,coal,reference,2025,3329.343,GW.h
YT,coal,reference,2025,0,GW.h
AB,coal,reference,2026,16508.7437,GW.h
BC,coal,reference,2026,0,GW.h
MB,coal,reference,2026,0,GW.h
NB,coal,reference,2026,28.4638,GW.h
NL,coal,reference,2026,0,GW.h
NS,coal,reference,2026,3072.4059,GW.h
NT,coal,reference,2026,0,GW.h
NU,coal,reference,2026,0,GW.h
ON,coal,reference,2026,0,GW.h
PE,coal,reference,2026,0,GW.h
QC,coal,reference,2026,0,GW.h
SK,coal,reference,2026,2859.033,GW.h
YT,coal,reference,2026,0,GW.h
AB,coal,reference,2027,16039.1437,GW.h
BC,coal,reference,2027,0,GW.h
MB,coal,reference,2027,0,GW.h
NB,coal,reference,2027,120.6226,GW.h
NL,coal,reference,2027,0,GW.h
NS,coal,reference,2027,3063.7021,GW.h
NT,coal,reference,2027,0,GW.h
NU,coal,reference,2027,0,GW.h
ON,coal,reference,2027,0,GW.h
PE,coal,reference,2027,0,GW.h
QC,coal,reference,2027,0,GW.h
SK,coal,reference,2027,2945.776,GW.h
YT,coal,reference,2027,0,GW.h
AB,coal,reference,2028,8633.9537,GW.h
BC,coal,reference,2028,0,GW.h
MB,coal,reference,2028,0,GW.h
NB,coal,reference,2028,68.7513,GW.h
NL,coal,reference,2028,0,GW.h
NS,coal,reference,2028,3036.2732,GW.h
NT,coal,reference,2028,0,GW.h
NU,coal,reference,2028,0,GW.h
ON,coal,reference,2028,0,GW.h
PE,coal,reference,2028,0,GW.h
QC,coal,reference,2028,0,GW.h
SK,coal,reference,2028,1301.378,GW.h
YT,coal,reference,2028,0,GW.h
AB,coal,reference,2029,82.1038,GW.h
BC,coal,reference,2029,0,GW.h
MB,coal,reference,2029,0,GW.h
NB,coal,reference,2029,68.4354,GW.h
NL,coal,reference,2029,0,GW.h
NS,coal,reference,2029,2230.9645,GW.h
NT,coal,reference,2029,0,GW.h
NU,coal,reference,2029,0,GW.h
ON,coal,reference,2029,0,GW.h
PE,coal,reference,2029,0,GW.h
QC,coal,reference,2029,0,GW.h
SK,coal,reference,2029,661.9824,GW.h
YT,coal,reference,2029,0,GW.h
AB,coal,reference,2030,82.1038,GW.h
BC,coal,reference,2030,0,GW.h
MB,coal,reference,2030,0,GW.h
NB,coal,reference,2030,68.4354,GW.h
NL,coal,reference,2030,0,GW.h
NS,coal,reference,2030,2225.0266,GW.h
NT,coal,reference,2030,0,GW.h
NU,coal,reference,2030,0,GW.h
ON,coal,reference,2030,0,GW.h
PE,coal,reference,2030,0,GW.h
QC,coal,reference,2030,0,GW.h
SK,coal,reference,2030,843.1899,GW.h
YT,coal,reference,2030,0,GW.h
AB,coal,reference,2031,82.1037,GW.h
BC,coal,reference,2031,0,GW.h
MB,coal,reference,2031,0,GW.h
NB,coal,reference,2031,68.4354,GW.h
NL,coal,reference,2031,0,GW.h
NS,coal,reference,2031,2242.023,GW.h
NT,coal,reference,2031,0,GW.h
NU,coal,reference,2031,0,GW.h
ON,coal,reference,2031,0,GW.h
PE,coal,reference,2031,0,GW.h
QC,coal,reference,2031,0,GW.h
SK,coal,reference,2031,877.692,GW.h
YT,coal,reference,2031,0,GW.h
AB,coal,reference,2032,80.3526,GW.h
BC,coal,reference,2032,0,GW.h
MB,coal,reference,2032,0,GW.h
NB,coal,reference,2032,68.8572,GW.h
NL,coal,reference,2032,0,GW.h
NS,coal,reference,2032,1240.3154,GW.h
NT,coal,reference,2032,0,GW.h
NU,coal,reference,2032,0,GW.h
ON,coal,reference,2032,0,GW.h
PE,coal,reference,2032,0,GW.h
QC,coal,reference,2032,0,GW.h
SK,coal,reference,2032,787.2714,GW.h
YT,coal,reference,2032,0,GW.h
AB,coal,reference,2033,78.2199,GW.h
BC,coal,reference,2033,0,GW.h
MB,coal,reference,2033,0,GW.h
NB,coal,reference,2033,69.069,GW.h
NL,coal,reference,2033,0,GW.h
NS,coal,reference,2033,1260.8557,GW.h
