province,source,scenario,year,value,unit
BC,naturalGas,highLng,2011,1314.353,GW.h
MB,naturalGas,highLng,2011,41.1152,GW.h
NB,naturalGas,highLng,2011,2643.728,GW.h
NL,naturalGas,highLng,2011,455.865,GW.h
NS,naturalGas,highLng,2011,2488.052,GW.h
NT,naturalGas,highLng,2011,32.7549,GW.h
NU,naturalGas,highLng,2011,0,GW.h
ON,naturalGas,highLng,2011,25235.38,GW.h
PE,naturalGas,highLng,2011,0,GW.h
QC,naturalGas,highLng,2011,207.7254,GW.h
SK,naturalGas,highLng,2011,4232.666,GW.h
YT,naturalGas,highLng,2011,0,GW.h
AB,naturalGas,highLng,2012,27678.01,GW.h
BC,naturalGas,highLng,2012,1608.991,GW.h
MB,naturalGas,highLng,2012,27.4383,GW.h
NB,naturalGas,highLng,2012,2347.069,GW.h
NL,naturalGas,highLng,2012,414.0191,GW.h
NS,naturalGas,highLng,2012,2140.53,GW.h
NT,naturalGas,highLng,2012,14.2629,GW.h
NU,naturalGas,highLng,2012,0,GW.h
ON,naturalGas,highLng,2012,26581.99,GW.h
PE,naturalGas,highLng,2012,0,GW.h
QC,naturalGas,highLng,2012,200.3928,GW.h
SK,naturalGas,highLng,2012,4774.387,GW.h
YT,naturalGas,highLng,2012,0,GW.h
AB,naturalGas,highLng,2013,27834.12,GW.h
BC,naturalGas,highLng,2013,1710.957,GW.h
MB,naturalGas,highLng,2013,23.9582,GW.h
NB,naturalGas,highLng,2013,2369.499,GW.h
NL,naturalGas,highLng,2013,450.363,GW.h
NS,naturalGas,highLng,2013,1347.913,GW.h
NT,naturalGas,highLng,2013,103.9847,GW.h
NU,naturalGas,highLng,2013,0,GW.h
ON,naturalGas,highLng,2013,20553,GW.h
PE,naturalGas,highLng,2013,0,GW.h
QC,naturalGas,highLng,2013,211.0478,GW.h
SK,naturalGas,highLng,2013,5015.955,GW.h
YT,naturalGas,highLng,2013,0,GW.h
AB,naturalGas,highLng,2014,27442.66,GW.h
BC,naturalGas,highLng,2014,810.4141,GW.h
MB,naturalGas,highLng,2014,8.4496,GW.h
NB,naturalGas,highLng,2014,1088.626,GW.h
NL,naturalGas,highLng,2014,257.7908,GW.h
NS,naturalGas,highLng,2014,1777.614,GW.h
NT,naturalGas,highLng,2014,29.4367,GW.h
NU,naturalGas,highLng,2014,0,GW.h
ON,naturalGas,highLng,2014,22913.83,GW.h
PE,naturalGas,highLng,2014,0,GW.h
QC,naturalGas,highLng,2014,144.4776,GW.h
SK,naturalGas,highLng,2014,8573.327,GW.h
YT,naturalGas,highLng,2014,0,GW.h
AB,naturalGas,highLng,2015,36309.14,GW.h
BC,naturalGas,highLng,2015,756.0252,GW.h
MB,naturalGas,highLng,2015,8.5007,GW.h
NB,naturalGas,highLng,2015,1189.42,GW.h
NL,naturalGas,highLng,2015,257.5801,GW.h
NS,naturalGas,highLng,2015,1777.602,GW.h
NT,naturalGas,highLng,2015,29.4791,GW.h
NU,naturalGas,highLng,2015,0,GW.h
ON,naturalGas,highLng,2015,22394.51,GW.h
PE,naturalGas,highLng,2015,0,GW.h
QC,naturalGas,highLng,2015,143.366,GW.h
SK,naturalGas,highLng,2015,8887.946,GW.h
YT,naturalGas,highLng,2015,25.8769,GW.h
AB,naturalGas,highLng,2016,39568.48,GW.h
BC,naturalGas,highLng,2016,821.5048,GW.h
MB,naturalGas,highLng,2016,8.5836,GW.h
NB,naturalGas,highLng,2016,1193.235,GW.h
NL,naturalGas,highLng,2016,259.8554,GW.h
NS,naturalGas,highLng,2016,1777.605,GW.h
NT,naturalGas,highLng,2016,29.8379,GW.h
NU,naturalGas,highLng,2016,0,GW.h
ON,naturalGas,highLng,2016,22745.72,GW.h
PE,naturalGas,highLng,2016,0,GW.h
QC,naturalGas,highLng,2016,142.9454,GW.h
SK,naturalGas,highLng,2016,8785.283,GW.h
YT,naturalGas,highLng,2016,25.6865,GW.h
AB,naturalGas,highLng,2017,43386.4,GW.h
BC,naturalGas,highLng,2017,796.9554,GW.h
MB,naturalGas,highLng,2017,8.6267,GW.h
NB,naturalGas,highLng,2017,1199.778,GW.h
NL,naturalGas,highLng,2017,352.0508,GW.h
NS,naturalGas,highLng,2017,1777.606,GW.h
NT,naturalGas,highLng,2017,29.0617,GW.h
NU,naturalGas,highLng,2017,0,GW.h
ON,naturalGas,highLng,2017,21042.97,GW.h
PE,naturalGas,highLng,2017,0,GW.h
QC,naturalGas,highLng,2017,146.1599,GW.h
SK,naturalGas,highLng,2017,9203.346,GW.h
YT,naturalGas,highLng,2017,67.3114,GW.h
AB,naturalGas,highLng,2018,48651.13,GW.h
BC,naturalGas,highLng,2018,821.7626,GW.h
MB,naturalGas,highLng,2018,8.7213,GW.h
NB,naturalGas,highLng,2018,1195.957,GW.h
NL,naturalGas,highLng,2018,326.3226,GW.h
NS,naturalGas,highLng,2018,1653.335,GW.h
NT,naturalGas,highLng,2018,29.2762,GW.h
NU,naturalGas,highLng,2018,0,GW.h
ON,naturalGas,highLng,2018,20571.99,GW.h
PE,naturalGas,highLng,2018,0,GW.h
QC,naturalGas,highLng,2018,145.7943,GW.h
SK,naturalGas,highLng,2018,9524.75,GW.h
YT,naturalGas,highLng,2018,68.3812,GW.h
AB,naturalGas,highLng,2019,48730.04,GW.h
BC,naturalGas,highLng,2019,2367.077,GW.h
MB,naturalGas,highLng,2019,8.6508,GW.h
NB,naturalGas,highLng,2019,1244.787,GW.h
NL,naturalGas,highLng,2019,330.7717,GW.h
NS,naturalGas,highLng,2019,1746.05,GW.h
NT,naturalGas,highLng,2019,32.9155,GW.h
NU,naturalGas,highLng,2019,0,GW.h
ON,naturalGas,highLng,2019,20439.27,GW.h
PE,naturalGas,highLng,2019,0,GW.h
QC,naturalGas,highLng,2019,148.1579,GW.h
SK,naturalGas,highLng,2019,8559.284,GW.h
YT,naturalGas,highLng,2019,74.6446,GW.h
AB,naturalGas,highLng,2020,53440.67,GW.h
BC,naturalGas,highLng,2020,2391.989,GW.h
MB,naturalGas,highLng,2020,8.4013,GW.h
NB,naturalGas,highLng,2020,1284.157,GW.h
NL,naturalGas,highLng,2020,330.9785,GW.h
NS,naturalGas,highLng,2020,1726.791,GW.h
NT,naturalGas,highLng,2020,32.8337,GW.h
NU,naturalGas,highLng,2020,0,GW.h
ON,naturalGas,highLng,2020,24030.23,GW.h
PE,naturalGas,highLng,2020,0,GW.h
QC,naturalGas,highLng,2020,149.0904,GW.h
SK,naturalGas,highLng,2020,9006.309,GW.h
YT,naturalGas,highLng,2020,157.7791,GW.h
AB,naturalGas,highLng,2021,56482.11,GW.h
BC,naturalGas,highLng,2021,3928.223,GW.h
MB,naturalGas,highLng,2021,8.7989,GW.h
NB,naturalGas,highLng,2021,1317.928,GW.h
NL,naturalGas,highLng,2021,330.5715,GW.h
NS,naturalGas,highLng,2021,1731.216,GW.h
NT,naturalGas,highLng,2021,32.8306,GW.h
NU,naturalGas,highLng,2021,0,GW.h
ON,naturalGas,highLng,2021,30038.62,GW.h
PE,naturalGas,highLng,2021,0,GW.h
QC,naturalGas,highLng,2021,149.2515,GW.h
SK,naturalGas,highLng,2021,10128.4,GW.h
YT,naturalGas,highLng,2021,179.4859,GW.h
AB,naturalGas,highLng,2022,56494.3,GW.h
BC,naturalGas,highLng,2022,4017.112,GW.h
MB,naturalGas,highLng,2022,8.8485,GW.h
NB,naturalGas,highLng,2022,1343.235,GW.h
NL,naturalGas,highLng,2022,330.0066,GW.h
NS,naturalGas,highLng,2022,1732.24,GW.h
NT,naturalGas,highLng,2022,31.8145,GW.h
NU,naturalGas,highLng,2022,0,GW.h
ON,naturalGas,highLng,2022,30467.37,GW.h
PE,naturalGas,highLng,2022,0,GW.h
QC,naturalGas,highLng,2022,149.8165,GW.h
SK,naturalGas,highLng,2022,10034.4,GW.h
YT,naturalGas,highLng,2022,131.7115,GW.h
AB,naturalGas,highLng,2023,60830.86,GW.h
BC,naturalGas,highLng,2023,4026.493,GW.h
MB,naturalGas,highLng,2023,8.8911,GW.h
NB,naturalGas,highLng,2023,1367.511,GW.h
NL,naturalGas,highLng,2023,329.357,GW.h
NS,naturalGas,highLng,2023,1733.839,GW.h
NT,naturalGas,highLng,2023,37.4691,GW.h
NU,naturalGas,highLng,2023,0,GW.h
ON,naturalGas,highLng,2023,31930.68,GW.h
PE,naturalGas,highLng,2023,0,GW.h
QC,naturalGas,highLng,2023,150.5053,GW.h
SK,naturalGas,highLng,2023,9131.798,GW.h
YT,naturalGas,highLng,2023,103.4838,GW.h
AB,naturalGas,highLng,2024,62584.77,GW.h
BC,naturalGas,highLng,2024,3913.972,GW.h
MB,naturalGas,highLng,2024,8.9499,GW.h
NB,naturalGas,highLng,2024,1377.776,GW.h
NL,naturalGas,highLng,2024,328.1339,GW.h
NS,naturalGas,highLng,2024,1741.625,GW.h
NT,naturalGas,highLng,2024,37.4231,GW.h
NU,naturalGas,highLng,2024,0,GW.h
ON,naturalGas,highLng,2024,31938.6,GW.h
PE,naturalGas,highLng,2024,0,GW.h
QC,naturalGas,highLng,2024,151.3303,GW.h
SK,naturalGas,highLng,2024,9270.357,GW.h
YT,naturalGas,highLng,2024,94.6172,GW.h
AB,naturalGas,highLng,2025,64230.31,GW.h
BC,naturalGas,highLng,2025,3916.915,GW.h
MB,naturalGas,highLng,2025,9.0981,GW.h
NB,naturalGas,highLng,2025,1384.033,GW.h
NL,naturalGas,highLng,2025,412.6257,GW.h
NS,naturalGas,highLng,2025,1449.727,GW.h
NT,naturalGas,highLng,2025,38.6117,GW.h
NU,naturalGas,highLng,2025,0,GW.h
ON,naturalGas,highLng,2025,32301.59,GW.h
PE,naturalGas,highLng,2025,0,GW.h
QC,naturalGas,highLng,2025,151.8722,GW.h
SK,naturalGas,highLng,2025,10383.66,GW.h
YT,naturalGas,highLng,2025,61.0866,GW.h
AB,naturalGas,highLng,2026,63407.11,GW.h
BC,naturalGas,highLng,2026,4059.14,GW.h
MB,naturalGas,highLng,2026,13.1152,GW.h
NB,naturalGas,highLng,2026,1388.689,GW.h
NL,naturalGas,highLng,2026,416.5758,GW.h
NS,naturalGas,highLng,2026,3046.032,GW.h
NT,naturalGas,highLng,2026,38.6117,GW.h
NU,naturalGas,highLng,2026,0,GW.h
ON,naturalGas,highLng,2026,32387.55,GW.h
PE,naturalGas,highLng,2026,0,GW.h
QC,naturalGas,highLng,2026,152.7193,GW.h
SK,naturalGas,highLng,2026,11633.32,GW.h
YT,naturalGas,highLng,2026,68.3231,GW.h
AB,naturalGas,highLng,2027,68643.46,GW.h
BC,naturalGas,highLng,2027,4092.691,GW.h
MB,naturalGas,highLng,2027,16.046,GW.h
NB,naturalGas,highLng,2027,198.6106,GW.h
NL,naturalGas,highLng,2027,416.1925,GW.h
NS,naturalGas,highLng,2027,3055.572,GW.h
NT,naturalGas,highLng,2027,38.6117,GW.h
NU,naturalGas,highLng,2027,0,GW.h
ON,naturalGas,highLng,2027,33702.09,GW.h
PE,naturalGas,highLng,2027,0,GW.h
QC,naturalGas,highLng,2027,152.5373,GW.h
SK,naturalGas,highLng,2027,11710.16,GW.h
YT,naturalGas,highLng,2027,68.3058,GW.h
AB,naturalGas,highLng,2028,74025.06,GW.h
BC,naturalGas,highLng,2028,4136.355,GW.h
MB,naturalGas,highLng,2028,20.2372,GW.h
NB,naturalGas,highLng,2028,427.6225,GW.h
NL,naturalGas,highLng,2028,277.4915,GW.h
NS,naturalGas,highLng,2028,3066.024,GW.h
NT,naturalGas,highLng,2028,38.6117,GW.h
NU,naturalGas,highLng,2028,0,GW.h
ON,naturalGas,highLng,2028,36790.34,GW.h
PE,naturalGas,highLng,2028,0,GW.h
QC,naturalGas,highLng,2028,149.734,GW.h
SK,naturalGas,highLng,2028,16302.71,GW.h
YT,naturalGas,highLng,2028,68.2875,GW.h
AB,naturalGas,highLng,2029,84065.23,GW.h
BC,naturalGas,highLng,2029,4144.233,GW.h
MB,naturalGas,highLng,2029,9.23,GW.h
NB,naturalGas,highLng,2029,437.53,GW.h
NL,naturalGas,highLng,2029,277.3842,GW.h
NS,naturalGas,highLng,2029,3413.951,GW.h
NT,naturalGas,highLng,2029,43.7997,GW.h
NU,naturalGas,highLng,2029,0,GW.h
ON,naturalGas,highLng,2029,37521.46,GW.h
PE,naturalGas,highLng,2029,0,GW.h
QC,naturalGas,highLng,2029,150.8201,GW.h
SK,naturalGas,highLng,2029,17271.56,GW.h
YT,naturalGas,highLng,2029,51.003,GW.h
AB,naturalGas,highLng,2030,84479.8,GW.h
BC,naturalGas,highLng,2030,4075.004,GW.h
MB,naturalGas,highLng,2030,9.2655,GW.h
NB,naturalGas,highLng,2030,431.827,GW.h
NL,naturalGas,highLng,2030,278.3151,GW.h
NS,naturalGas,highLng,2030,3418.132,GW.h
NT,naturalGas,highLng,2030,42.1981,GW.h
NU,naturalGas,highLng,2030,0,GW.h
ON,naturalGas,highLng,2030,34809.91,GW.h
PE,naturalGas,highLng,2030,0,GW.h
QC,naturalGas,highLng,2030,150.9826,GW.h
SK,naturalGas,highLng,2030,19106.62,GW.h
YT,naturalGas,highLng,2030,52.0224,GW.h
AB,naturalGas,highLng,2031,86025.11,GW.h
BC,naturalGas,highLng,2031,4159.994,GW.h
MB,naturalGas,highLng,2031,9.2871,GW.h
NB,naturalGas,highLng,2031,439.2681,GW.h
NL,naturalGas,highLng,2031,279.0969,GW.h
NS,naturalGas,highLng,2031,4111.766,GW.h
NT,naturalGas,highLng,2031,42.1981,GW.h
NU,naturalGas,highLng,2031,0,GW.h
ON,naturalGas,highLng,2031,32636.29,GW.h
PE,naturalGas,highLng,2031,0,GW.h
QC,naturalGas,highLng,2031,151.0519,GW.h
SK,naturalGas,highLng,2031,18097.37,GW.h
YT,naturalGas,highLng,2031,51.225,GW.h
AB,naturalGas,highLng,2032,88026.74,GW.h
BC,naturalGas,highLng,2032,4167.993,GW.h
MB,naturalGas,highLng,2032,9.3233,GW.h
NB,naturalGas,highLng,2032,443.7921,GW.h
NL,naturalGas,highLng,2032,279.8596,GW.h
NS,naturalGas,highLng,2032,3840.295,GW.h
NT,naturalGas,highLng,2032,41.6825,GW.h
NU,naturalGas,highLng,2032,0,GW.h
ON,naturalGas,highLng,2032,33056.04,GW.h
PE,naturalGas,highLng,2032,0,GW.h
QC,naturalGas,highLng,2032,152.2085,GW.h
SK,naturalGas,highLng,2032,18188.09,GW.h
YT,naturalGas,highLng,2032,48.4445,GW.h
AB,naturalGas,highLng,2033,89733.34,GW.h
BC,naturalGas,highLng,2033,4169.182,GW.h
MB,naturalGas,highLng,2033,9.3417,GW.h
NB,naturalGas,highLng,2033,448.7898,GW.h
NL,naturalGas,highLng,2033,281.2128,GW.h
NS,naturalGas,highLng,2033,3850.329,GW.h
NT,naturalGas,highLng,2033,41.7112,GW.h
NU,naturalGas,highLng,2033,0,GW.h
ON,naturalGas,highLng,2033,33528.83,GW.h
PE,naturalGas,highLng,2033,0,GW.h
QC,naturalGas,highLng,2033,153.339,GW.h
SK,naturalGas,highLng,2033,18258.8,GW.h
YT,naturalGas,highLng,2033,51.4847,GW.h
AB,naturalGas,highLng,2034,88104.3,GW.h
BC,naturalGas,highLng,2034,4176.048,GW.h
MB,naturalGas,highLng,2034,9.3706,GW.h
NB,naturalGas,highLng,2034,453.7874,GW.h
NL,naturalGas,highLng,2034,282.3782,GW.h
NS,naturalGas,highLng,2034,4858.388,GW.h
NT,naturalGas,highLng,2034,41.7112,GW.h
NU,naturalGas,highLng,2034,0,GW.h
ON,naturalGas,highLng,2034,34726.65,GW.h
PE,naturalGas,highLng,2034,0,GW.h
QC,naturalGas,highLng,2034,155.1674,GW.h
SK,naturalGas,highLng,2034,18395.4,GW.h
YT,naturalGas,highLng,2034,50.1734,GW.h
AB,naturalGas,highLng,2035,89599.26,GW.h
BC,naturalGas,highLng,2035,4173.634,GW.h
MB,naturalGas,highLng,2035,9.386,GW.h
NB,naturalGas,highLng,2035,457.8916,GW.h
NL,naturalGas,highLng,2035,284.3369,GW.h
NS,naturalGas,highLng,2035,5249.377,GW.h
NT,naturalGas,highLng,2035,41.6786,GW.h
NU,naturalGas,highLng,2035,0,GW.h
ON,naturalGas,highLng,2035,34800.58,GW.h
PE,naturalGas,highLng,2035,0,GW.h
QC,naturalGas,highLng,2035,156.2666,GW.h
SK,naturalGas,highLng,2035,18915.48,GW.h
YT,naturalGas,highLng,2035,47.0589,GW.h
AB,naturalGas,highLng,2036,91365.42,GW.h
BC,naturalGas,highLng,2036,4246.696,GW.h
MB,naturalGas,highLng,2036,9.4053,GW.h
NB,naturalGas,highLng,2036,461.5546,GW.h
NL,naturalGas,highLng,2036,285.6487,GW.h
NS,naturalGas,highLng,2036,5485.607,GW.h
NT,naturalGas,highLng,2036,41.6499,GW.h
NU,naturalGas,highLng,2036,0,GW.h
ON,naturalGas,highLng,2036,35241.62,GW.h
PE,naturalGas,highLng,2036,0,GW.h
QC,naturalGas,highLng,2036,157.2477,GW.h
SK,naturalGas,highLng,2036,19060.16,GW.h
YT,naturalGas,highLng,2036,47.9921,GW.h
AB,naturalGas,highLng,2037,92873.48,GW.h
BC,naturalGas,highLng,2037,4246.937,GW.h
MB,naturalGas,highLng,2037,9.4103,GW.h
NB,naturalGas,highLng,2037,465.2087,GW.h
NL,naturalGas,highLng,2037,287.5789,GW.h
NS,naturalGas,highLng,2037,5517.953,GW.h
NT,naturalGas,highLng,2037,41.6499,GW.h
NU,naturalGas,highLng,2037,0,GW.h
ON,naturalGas,highLng,2037,35590.46,GW.h
PE,naturalGas,highLng,2037,0,GW.h
QC,naturalGas,highLng,2037,158.2225,GW.h
SK,naturalGas,highLng,2037,20438.29,GW.h
YT,naturalGas,highLng,2037,51.3251,GW.h
AB,naturalGas,highLng,2038,94623.34,GW.h
BC,naturalGas,highLng,2038,4251.116,GW.h
MB,naturalGas,highLng,2038,9.4315,GW.h
NB,naturalGas,highLng,2038,467.9782,GW.h
NL,naturalGas,highLng,2038,289.8221,GW.h
NS,naturalGas,highLng,2038,5548.043,GW.h
NT,naturalGas,highLng,2038,45.5437,GW.h
NU,naturalGas,highLng,2038,0,GW.h
ON,naturalGas,highLng,2038,36019.9,GW.h
PE,naturalGas,highLng,2038,0,GW.h
QC,naturalGas,highLng,2038,159.1951,GW.h
SK,naturalGas,highLng,2038,20504.57,GW.h
YT,naturalGas,highLng,2038,67.9225,GW.h
AB,naturalGas,highLng,2039,96166.48,GW.h
BC,naturalGas,highLng,2039,4255.34,GW.h
MB,naturalGas,highLng,2039,9.4502,GW.h
NB,naturalGas,highLng,2039,469.4042,GW.h
NL,naturalGas,highLng,2039,292.6284,GW.h
NS,naturalGas,highLng,2039,5945.943,GW.h
NT,naturalGas,highLng,2039,45.5038,GW.h
NU,naturalGas,highLng,2039,0,GW.h
ON,naturalGas,highLng,2039,36432.86,GW.h
PE,naturalGas,highLng,2039,0,GW.h
QC,naturalGas,highLng,2039,160.1497,GW.h
SK,naturalGas,highLng,2039,20517.15,GW.h
YT,naturalGas,highLng,2039,67.339,GW.h
AB,naturalGas,highLng,2040,97789.2,GW.h
BC,naturalGas,highLng,2040,4259.776,GW.h
MB,naturalGas,highLng,2040,9.4688,GW.h
NB,naturalGas,highLng,2040,22.6626,GW.h
NL,naturalGas,highLng,2040,295.5096,GW.h
NS,naturalGas,highLng,2040,5915.584,GW.h
NT,naturalGas,highLng,2040,45.4042,GW.h
NU,naturalGas,highLng,2040,0,GW.h
ON,naturalGas,highLng,2040,36919.4,GW.h
PE,naturalGas,highLng,2040,0,GW.h
QC,naturalGas,highLng,2040,161.137,GW.h
SK,naturalGas,highLng,2040,20588.42,GW.h
YT,naturalGas,highLng,2040,67.0708,GW.h
AB,naturalGas,noLng,2005,16296.21,GW.h
BC,naturalGas,noLng,2005,2191.859,GW.h
MB,naturalGas,noLng,2005,68.832,GW.h
NB,naturalGas,noLng,2005,1875.64,GW.h
NL,naturalGas,noLng,2005,421.3289,GW.h
NS,naturalGas,noLng,2005,882.5856,GW.h
NT,naturalGas,noLng,2005,153.8237,GW.h
NU,naturalGas,noLng,2005,0,GW.h
ON,naturalGas,noLng,2005,13123.03,GW.h
PE,naturalGas,noLng,2005,0,GW.h
QC,naturalGas,noLng,2005,225.3974,GW.h
SK,naturalGas,noLng,2005,4439.799,GW.h
YT,naturalGas,noLng,2005,0,GW.h
AB,naturalGas,noLng,2006,16484.7,GW.h
BC,naturalGas,noLng,2006,2191.859,GW.h
MB,naturalGas,noLng,2006,68.832,GW.h
NB,naturalGas,noLng,2006,1875.64,GW.h
NL,naturalGas,noLng,2006,421.3289,GW.h
NS,naturalGas,noLng,2006,882.5856,GW.h
NT,naturalGas,noLng,2006,153.8237,GW.h
NU,naturalGas,noLng,2006,0,GW.h
ON,naturalGas,noLng,2006,13123.03,GW.h
PE,naturalGas,noLng,2006,0,GW.h
QC,naturalGas,noLng,2006,4588.361,GW.h
SK,naturalGas,noLng,2006,4439.799,GW.h
YT,naturalGas,noLng,2006,0,GW.h
AB,naturalGas,noLng,2007,16484.84,GW.h
BC,naturalGas,noLng,2007,2191.859,GW.h
MB,naturalGas,noLng,2007,68.832,GW.h
NB,naturalGas,noLng,2007,1875.64,GW.h
NL,naturalGas,noLng,2007,421.3289,GW.h
NS,naturalGas,noLng,2007,882.5856,GW.h
NT,naturalGas,noLng,2007,153.8237,GW.h
NU,naturalGas,noLng,2007,0,GW.h
ON,naturalGas,noLng,2007,13123.03,GW.h
PE,naturalGas,noLng,2007,0,GW.h
QC,naturalGas,noLng,2007,4588.361,GW.h
SK,naturalGas,noLng,2007,4439.799,GW.h
YT,naturalGas,noLng,2007,0,GW.h
AB,naturalGas,noLng,2008,19273.78,GW.h
BC,naturalGas,noLng,2008,2666.373,GW.h
MB,naturalGas,noLng,2008,41.4204,GW.h
NB,naturalGas,noLng,2008,1959.039,GW.h
NL,naturalGas,noLng,2008,467.1,GW.h
NS,naturalGas,noLng,2008,1258.222,GW.h
NT,naturalGas,noLng,2008,138.7606,GW.h
NU,naturalGas,noLng,2008,0,GW.h
ON,naturalGas,noLng,2008,10331.77,GW.h
PE,naturalGas,noLng,2008,0,GW.h
QC,naturalGas,noLng,2008,1403.599,GW.h
SK,naturalGas,noLng,2008,4911.902,GW.h
YT,naturalGas,noLng,2008,0,GW.h
AB,naturalGas,noLng,2009,22137.28,GW.h
BC,naturalGas,noLng,2009,3302.084,GW.h
MB,naturalGas,noLng,2009,37.0389,GW.h
NB,naturalGas,noLng,2009,1981.471,GW.h
NL,naturalGas,noLng,2009,443.1059,GW.h
NS,naturalGas,noLng,2009,1613.187,GW.h
NT,naturalGas,noLng,2009,96.2875,GW.h
NU,naturalGas,noLng,2009,0,GW.h
ON,naturalGas,noLng,2009,9649.231,GW.h
PE,naturalGas,noLng,2009,0,GW.h
QC,naturalGas,noLng,2009,357.1578,GW.h
SK,naturalGas,noLng,2009,3821.9,GW.h
YT,naturalGas,noLng,2009,0,GW.h
AB,naturalGas,noLng,2010,23472.87,GW.h
BC,naturalGas,noLng,2010,2969.51,GW.h
MB,naturalGas,noLng,2010,16.097,GW.h
NB,naturalGas,noLng,2010,2530.177,GW.h
NL,naturalGas,noLng,2010,464.5614,GW.h
NS,naturalGas,noLng,2010,2277.922,GW.h
NT,naturalGas,noLng,2010,27.4897,GW.h
NU,naturalGas,noLng,2010,0,GW.h
ON,naturalGas,noLng,2010,17627.2,GW.h
PE,naturalGas,noLng,2010,0,GW.h
QC,naturalGas,noLng,2010,218.3051,GW.h
SK,naturalGas,noLng,2010,3933.034,GW.h
YT,naturalGas,noLng,2010,0,GW.h
AB,naturalGas,noLng,2011,25026.16,GW.h
BC,naturalGas,noLng,2011,1314.353,GW.h
MB,naturalGas,noLng,2011,41.1152,GW.h
NB,naturalGas,noLng,2011,2643.728,GW.h
NL,naturalGas,noLng,2011,455.865,GW.h
NS,naturalGas,noLng,2011,2488.052,GW.h
NT,naturalGas,noLng,2011,32.7549,GW.h
NU,naturalGas,noLng,2011,0,GW.h
ON,naturalGas,noLng,2011,25235.38,GW.h
PE,naturalGas,noLng,2011,0,GW.h
QC,naturalGas,noLng,2011,207.7254,GW.h
SK,naturalGas,noLng,2011,4232.666,GW.h
YT,naturalGas,noLng,2011,0,GW.h
AB,naturalGas,noLng,2012,27678.01,GW.h
BC,naturalGas,noLng,2012,1608.991,GW.h
MB,naturalGas,noLng,2012,27.4383,GW.h
NB,naturalGas,noLng,2012,2347.069,GW.h
NL,naturalGas,noLng,2012,414.0191,GW.h
NS,naturalGas,noLng,2012,2140.53,GW.h
NT,naturalGas,noLng,2012,14.2629,GW.h
NU,naturalGas,noLng,2012,0,GW.h
ON,naturalGas,noLng,2012,26581.99,GW.h
PE,naturalGas,noLng,2012,0,GW.h
QC,naturalGas,noLng,2012,200.3928,GW.h
SK,naturalGas,noLng,2012,4774.387,GW.h
YT,naturalGas,noLng,2012,0,GW.h
AB,naturalGas,noLng,2013,27834.12,GW.h
BC,naturalGas,noLng,2013,1710.957,GW.h
MB,naturalGas,noLng,2013,23.9582,GW.h
NB,naturalGas,noLng,2013,2369.499,GW.h
NL,naturalGas,noLng,2013,450.363,GW.h
NS,naturalGas,noLng,2013,1347.913,GW.h
NT,naturalGas,noLng,2013,103.9847,GW.h
NU,naturalGas,noLng,2013,0,GW.h
ON,naturalGas,noLng,2013,20553,GW.h
PE,naturalGas,noLng,2013,0,GW.h
QC,naturalGas,noLng,2013,211.0478,GW.h
SK,naturalGas,noLng,2013,5015.955,GW.h
YT,naturalGas,noLng,2013,0,GW.h
AB,naturalGas,noLng,2014,27442.66,GW.h
BC,naturalGas,noLng,2014,810.4141,GW.h
MB,naturalGas,noLng,2014,8.4496,GW.h
NB,naturalGas,noLng,2014,1088.626,GW.h
NL,naturalGas,noLng,2014,257.7908,GW.h
NS,naturalGas,noLng,2014,1777.614,GW.h
NT,naturalGas,noLng,2014,29.4367,GW.h
NU,naturalGas,noLng,2014,0,GW.h
ON,naturalGas,noLng,2014,22913.83,GW.h
PE,naturalGas,noLng,2014,0,GW.h
QC,naturalGas,noLng,2014,144.4776,GW.h
SK,naturalGas,noLng,2014,8573.327,GW.h
YT,naturalGas,noLng,2014,0,GW.h
AB,naturalGas,noLng,2015,36307.41,GW.h
BC,naturalGas,noLng,2015,744.5238,GW.h
MB,naturalGas,noLng,2015,8.5003,GW.h
NB,naturalGas,noLng,2015,1189.42,GW.h
NL,naturalGas,noLng,2015,257.5776,GW.h
NS,naturalGas,noLng,2015,1777.604,GW.h
NT,naturalGas,noLng,2015,29.4791,GW.h
NU,naturalGas,noLng,2015,0,GW.h
ON,naturalGas,noLng,2015,22391.39,GW.h
PE,naturalGas,noLng,2015,0,GW.h
QC,naturalGas,noLng,2015,143.3494,GW.h
SK,naturalGas,noLng,2015,8887.495,GW.h
YT,naturalGas,noLng,2015,25.8769,GW.h
AB,naturalGas,noLng,2016,39569.55,GW.h
BC,naturalGas,noLng,2016,806.2274,GW.h
MB,naturalGas,noLng,2016,8.5822,GW.h
NB,naturalGas,noLng,2016,1192.952,GW.h
NL,naturalGas,noLng,2016,259.8557,GW.h
NS,naturalGas,noLng,2016,1777.598,GW.h
NT,naturalGas,noLng,2016,29.8379,GW.h
NU,naturalGas,noLng,2016,0,GW.h
ON,naturalGas,noLng,2016,22742.52,GW.h
PE,naturalGas,noLng,2016,0,GW.h
QC,naturalGas,noLng,2016,142.9093,GW.h
SK,naturalGas,noLng,2016,8782.348,GW.h
YT,naturalGas,noLng,2016,25.6865,GW.h
AB,naturalGas,noLng,2017,43379.16,GW.h
BC,naturalGas,noLng,2017,760.3949,GW.h
MB,naturalGas,noLng,2017,8.6229,GW.h
NB,naturalGas,noLng,2017,1199.494,GW.h
NL,naturalGas,noLng,2017,352.0421,GW.h
