province,sector,source,scenario,year,value,unit
BC,commercial,solarWindGeothermal,hcp,2023,0.1192,Petajoules
MB,commercial,solarWindGeothermal,hcp,2023,0.0577,Petajoules
NB,commercial,solarWindGeothermal,hcp,2023,0.0007,Petajoules
NL,commercial,solarWindGeothermal,hcp,2023,0.0006,Petajoules
NS,commercial,solarWindGeothermal,hcp,2023,0.0011,Petajoules
NT,commercial,solarWindGeothermal,hcp,2023,0.0001,Petajoules
NU,commercial,solarWindGeothermal,hcp,2023,0,Petajoules
ON,commercial,solarWindGeothermal,hcp,2023,0.7078,Petajoules
PE,commercial,solarWindGeothermal,hcp,2023,0.0001,Petajoules
QC,commercial,solarWindGeothermal,hcp,2023,0.2707,Petajoules
SK,commercial,solarWindGeothermal,hcp,2023,0.0453,Petajoules
YT,commercial,solarWindGeothermal,hcp,2023,0.0001,Petajoules
all,commercial,solarWindGeothermal,hcp,2024,1.5616,Petajoules
AB,commercial,solarWindGeothermal,hcp,2024,0.2149,Petajoules
BC,commercial,solarWindGeothermal,hcp,2024,0.1335,Petajoules
MB,commercial,solarWindGeothermal,hcp,2024,0.0637,Petajoules
NB,commercial,solarWindGeothermal,hcp,2024,0.0008,Petajoules
NL,commercial,solarWindGeothermal,hcp,2024,0.0007,Petajoules
NS,commercial,solarWindGeothermal,hcp,2024,0.0013,Petajoules
NT,commercial,solarWindGeothermal,hcp,2024,0.0001,Petajoules
NU,commercial,solarWindGeothermal,hcp,2024,0,Petajoules
ON,commercial,solarWindGeothermal,hcp,2024,0.7922,Petajoules
PE,commercial,solarWindGeothermal,hcp,2024,0.0001,Petajoules
QC,commercial,solarWindGeothermal,hcp,2024,0.3039,Petajoules
SK,commercial,solarWindGeothermal,hcp,2024,0.0505,Petajoules
YT,commercial,solarWindGeothermal,hcp,2024,0.0001,Petajoules
all,commercial,solarWindGeothermal,hcp,2025,1.7302,Petajoules
AB,commercial,solarWindGeothermal,hcp,2025,0.2391,Petajoules
BC,commercial,solarWindGeothermal,hcp,2025,0.1484,Petajoules
MB,commercial,solarWindGeothermal,hcp,2025,0.07,Petajoules
NB,commercial,solarWindGeothermal,hcp,2025,0.0009,Petajoules
NL,commercial,solarWindGeothermal,hcp,2025,0.0008,Petajoules
NS,commercial,solarWindGeothermal,hcp,2025,0.0016,Petajoules
NT,commercial,solarWindGeothermal,hcp,2025,0.0001,Petajoules
NU,commercial,solarWindGeothermal,hcp,2025,0,Petajoules
ON,commercial,solarWindGeothermal,hcp,2025,0.8753,Petajoules
PE,commercial,solarWindGeothermal,hcp,2025,0.0002,Petajoules
QC,commercial,solarWindGeothermal,hcp,2025,0.3379,Petajoules
SK,commercial,solarWindGeothermal,hcp,2025,0.056,Petajoules
YT,commercial,solarWindGeothermal,hcp,2025,0.0001,Petajoules
all,commercial,solarWindGeothermal,hcp,2026,1.8875,Petajoules
AB,commercial,solarWindGeothermal,hcp,2026,0.262,Petajoules
BC,commercial,solarWindGeothermal,hcp,2026,0.1622,Petajoules
MB,commercial,solarWindGeothermal,hcp,2026,0.0754,Petajoules
NB,commercial,solarWindGeothermal,hcp,2026,0.001,Petajoules
NL,commercial,solarWindGeothermal,hcp,2026,0.0009,Petajoules
NS,commercial,solarWindGeothermal,hcp,2026,0.0018,Petajoules
NT,commercial,solarWindGeothermal,hcp,2026,0.0002,Petajoules
NU,commercial,solarWindGeothermal,hcp,2026,0,Petajoules
ON,commercial,solarWindGeothermal,hcp,2026,0.9519,Petajoules
PE,commercial,solarWindGeothermal,hcp,2026,0.0002,Petajoules
QC,commercial,solarWindGeothermal,hcp,2026,0.3706,Petajoules
SK,commercial,solarWindGeothermal,hcp,2026,0.0614,Petajoules
YT,commercial,solarWindGeothermal,hcp,2026,0.0001,Petajoules
all,commercial,solarWindGeothermal,hcp,2027,2.0388,Petajoules
AB,commercial,solarWindGeothermal,hcp,2027,0.2832,Petajoules
BC,commercial,solarWindGeothermal,hcp,2027,0.1755,Petajoules
MB,commercial,solarWindGeothermal,hcp,2027,0.0808,Petajoules
NB,commercial,solarWindGeothermal,hcp,2027,0.0011,Petajoules
NL,commercial,solarWindGeothermal,hcp,2027,0.0009,Petajoules
NS,commercial,solarWindGeothermal,hcp,2027,0.0021,Petajoules
NT,commercial,solarWindGeothermal,hcp,2027,0.0002,Petajoules
NU,commercial,solarWindGeothermal,hcp,2027,0,Petajoules
ON,commercial,solarWindGeothermal,hcp,2027,1.0265,Petajoules
PE,commercial,solarWindGeothermal,hcp,2027,0.0002,Petajoules
QC,commercial,solarWindGeothermal,hcp,2027,0.4015,Petajoules
SK,commercial,solarWindGeothermal,hcp,2027,0.0667,Petajoules
YT,commercial,solarWindGeothermal,hcp,2027,0.0001,Petajoules
all,commercial,solarWindGeothermal,hcp,2028,2.1867,Petajoules
AB,commercial,solarWindGeothermal,hcp,2028,0.3035,Petajoules
BC,commercial,solarWindGeothermal,hcp,2028,0.1886,Petajoules
MB,commercial,solarWindGeothermal,hcp,2028,0.0862,Petajoules
NB,commercial,solarWindGeothermal,hcp,2028,0.0012,Petajoules
NL,commercial,solarWindGeothermal,hcp,2028,0.001,Petajoules
NS,commercial,solarWindGeothermal,hcp,2028,0.0023,Petajoules
NT,commercial,solarWindGeothermal,hcp,2028,0.0002,Petajoules
NU,commercial,solarWindGeothermal,hcp,2028,0,Petajoules
ON,commercial,solarWindGeothermal,hcp,2028,1.0996,Petajoules
PE,commercial,solarWindGeothermal,hcp,2028,0.0002,Petajoules
QC,commercial,solarWindGeothermal,hcp,2028,0.4317,Petajoules
SK,commercial,solarWindGeothermal,hcp,2028,0.0719,Petajoules
YT,commercial,solarWindGeothermal,hcp,2028,0.0001,Petajoules
all,commercial,solarWindGeothermal,hcp,2029,2.3314,Petajoules
AB,commercial,solarWindGeothermal,hcp,2029,0.3227,Petajoules
BC,commercial,solarWindGeothermal,hcp,2029,0.2017,Petajoules
MB,commercial,solarWindGeothermal,hcp,2029,0.0916,Petajoules
NB,commercial,solarWindGeothermal,hcp,2029,0.0012,Petajoules
NL,commercial,solarWindGeothermal,hcp,2029,0.0011,Petajoules
NS,commercial,solarWindGeothermal,hcp,2029,0.0025,Petajoules
NT,commercial,solarWindGeothermal,hcp,2029,0.0002,Petajoules
NU,commercial,solarWindGeothermal,hcp,2029,0,Petajoules
ON,commercial,solarWindGeothermal,hcp,2029,1.1722,Petajoules
PE,commercial,solarWindGeothermal,hcp,2029,0.0002,Petajoules
QC,commercial,solarWindGeothermal,hcp,2029,0.4606,Petajoules
SK,commercial,solarWindGeothermal,hcp,2029,0.077,Petajoules
YT,commercial,solarWindGeothermal,hcp,2029,0.0001,Petajoules
all,commercial,solarWindGeothermal,hcp,2030,2.4773,Petajoules
AB,commercial,solarWindGeothermal,hcp,2030,0.3417,Petajoules
BC,commercial,solarWindGeothermal,hcp,2030,0.2152,Petajoules
MB,commercial,solarWindGeothermal,hcp,2030,0.097,Petajoules
NB,commercial,solarWindGeothermal,hcp,2030,0.0013,Petajoules
NL,commercial,solarWindGeothermal,hcp,2030,0.0011,Petajoules
NS,commercial,solarWindGeothermal,hcp,2030,0.0028,Petajoules
NT,commercial,solarWindGeothermal,hcp,2030,0.0002,Petajoules
NU,commercial,solarWindGeothermal,hcp,2030,0,Petajoules
ON,commercial,solarWindGeothermal,hcp,2030,1.2451,Petajoules
PE,commercial,solarWindGeothermal,hcp,2030,0.0003,Petajoules
QC,commercial,solarWindGeothermal,hcp,2030,0.4899,Petajoules
SK,commercial,solarWindGeothermal,hcp,2030,0.0824,Petajoules
YT,commercial,solarWindGeothermal,hcp,2030,0.0001,Petajoules
all,commercial,solarWindGeothermal,hcp,2031,2.622,Petajoules
AB,commercial,solarWindGeothermal,hcp,2031,0.3603,Petajoules
BC,commercial,solarWindGeothermal,hcp,2031,0.2286,Petajoules
MB,commercial,solarWindGeothermal,hcp,2031,0.1019,Petajoules
NB,commercial,solarWindGeothermal,hcp,2031,0.0014,Petajoules
NL,commercial,solarWindGeothermal,hcp,2031,0.0012,Petajoules
NS,commercial,solarWindGeothermal,hcp,2031,0.003,Petajoules
NT,commercial,solarWindGeothermal,hcp,2031,0.0002,Petajoules
NU,commercial,solarWindGeothermal,hcp,2031,0,Petajoules
ON,commercial,solarWindGeothermal,hcp,2031,1.3195,Petajoules
PE,commercial,solarWindGeothermal,hcp,2031,0.0003,Petajoules
QC,commercial,solarWindGeothermal,hcp,2031,0.5182,Petajoules
SK,commercial,solarWindGeothermal,hcp,2031,0.0873,Petajoules
YT,commercial,solarWindGeothermal,hcp,2031,0.0001,Petajoules
all,commercial,solarWindGeothermal,hcp,2032,2.7692,Petajoules
AB,commercial,solarWindGeothermal,hcp,2032,0.3786,Petajoules
BC,commercial,solarWindGeothermal,hcp,2032,0.242,Petajoules
MB,commercial,solarWindGeothermal,hcp,2032,0.1072,Petajoules
NB,commercial,solarWindGeothermal,hcp,2032,0.0015,Petajoules
NL,commercial,solarWindGeothermal,hcp,2032,0.0012,Petajoules
NS,commercial,solarWindGeothermal,hcp,2032,0.0032,Petajoules
NT,commercial,solarWindGeothermal,hcp,2032,0.0002,Petajoules
NU,commercial,solarWindGeothermal,hcp,2032,0,Petajoules
ON,commercial,solarWindGeothermal,hcp,2032,1.395,Petajoules
PE,commercial,solarWindGeothermal,hcp,2032,0.0003,Petajoules
QC,commercial,solarWindGeothermal,hcp,2032,0.5475,Petajoules
SK,commercial,solarWindGeothermal,hcp,2032,0.0921,Petajoules
YT,commercial,solarWindGeothermal,hcp,2032,0.0001,Petajoules
all,commercial,solarWindGeothermal,hcp,2033,2.9136,Petajoules
AB,commercial,solarWindGeothermal,hcp,2033,0.3974,Petajoules
BC,commercial,solarWindGeothermal,hcp,2033,0.255,Petajoules
MB,commercial,solarWindGeothermal,hcp,2033,0.1119,Petajoules
NB,commercial,solarWindGeothermal,hcp,2033,0.0016,Petajoules
NL,commercial,solarWindGeothermal,hcp,2033,0.0013,Petajoules
NS,commercial,solarWindGeothermal,hcp,2033,0.0034,Petajoules
NT,commercial,solarWindGeothermal,hcp,2033,0.0002,Petajoules
NU,commercial,solarWindGeothermal,hcp,2033,0,Petajoules
ON,commercial,solarWindGeothermal,hcp,2033,1.4712,Petajoules
PE,commercial,solarWindGeothermal,hcp,2033,0.0003,Petajoules
QC,commercial,solarWindGeothermal,hcp,2033,0.5742,Petajoules
SK,commercial,solarWindGeothermal,hcp,2033,0.0968,Petajoules
YT,commercial,solarWindGeothermal,hcp,2033,0.0001,Petajoules
all,commercial,solarWindGeothermal,hcp,2034,3.0532,Petajoules
AB,commercial,solarWindGeothermal,hcp,2034,0.4152,Petajoules
BC,commercial,solarWindGeothermal,hcp,2034,0.2674,Petajoules
MB,commercial,solarWindGeothermal,hcp,2034,0.1168,Petajoules
NB,commercial,solarWindGeothermal,hcp,2034,0.0017,Petajoules
NL,commercial,solarWindGeothermal,hcp,2034,0.0014,Petajoules
NS,commercial,solarWindGeothermal,hcp,2034,0.0036,Petajoules
NT,commercial,solarWindGeothermal,hcp,2034,0.0003,Petajoules
NU,commercial,solarWindGeothermal,hcp,2034,0.0001,Petajoules
ON,commercial,solarWindGeothermal,hcp,2034,1.5454,Petajoules
PE,commercial,solarWindGeothermal,hcp,2034,0.0004,Petajoules
QC,commercial,solarWindGeothermal,hcp,2034,0.5997,Petajoules
SK,commercial,solarWindGeothermal,hcp,2034,0.1011,Petajoules
YT,commercial,solarWindGeothermal,hcp,2034,0.0001,Petajoules
all,commercial,solarWindGeothermal,hcp,2035,3.1888,Petajoules
AB,commercial,solarWindGeothermal,hcp,2035,0.4328,Petajoules
BC,commercial,solarWindGeothermal,hcp,2035,0.2796,Petajoules
MB,commercial,solarWindGeothermal,hcp,2035,0.1215,Petajoules
NB,commercial,solarWindGeothermal,hcp,2035,0.0018,Petajoules
NL,commercial,solarWindGeothermal,hcp,2035,0.0015,Petajoules
NS,commercial,solarWindGeothermal,hcp,2035,0.0038,Petajoules
NT,commercial,solarWindGeothermal,hcp,2035,0.0003,Petajoules
NU,commercial,solarWindGeothermal,hcp,2035,0.0001,Petajoules
ON,commercial,solarWindGeothermal,hcp,2035,1.6167,Petajoules
PE,commercial,solarWindGeothermal,hcp,2035,0.0004,Petajoules
QC,commercial,solarWindGeothermal,hcp,2035,0.6252,Petajoules
SK,commercial,solarWindGeothermal,hcp,2035,0.1052,Petajoules
YT,commercial,solarWindGeothermal,hcp,2035,0.0001,Petajoules
all,commercial,solarWindGeothermal,hcp,2036,3.3164,Petajoules
AB,commercial,solarWindGeothermal,hcp,2036,0.4503,Petajoules
BC,commercial,solarWindGeothermal,hcp,2036,0.2915,Petajoules
MB,commercial,solarWindGeothermal,hcp,2036,0.1259,Petajoules
NB,commercial,solarWindGeothermal,hcp,2036,0.0018,Petajoules
NL,commercial,solarWindGeothermal,hcp,2036,0.0015,Petajoules
NS,commercial,solarWindGeothermal,hcp,2036,0.0039,Petajoules
NT,commercial,solarWindGeothermal,hcp,2036,0.0003,Petajoules
NU,commercial,solarWindGeothermal,hcp,2036,0.0001,Petajoules
ON,commercial,solarWindGeothermal,hcp,2036,1.6839,Petajoules
PE,commercial,solarWindGeothermal,hcp,2036,0.0004,Petajoules
QC,commercial,solarWindGeothermal,hcp,2036,0.6476,Petajoules
SK,commercial,solarWindGeothermal,hcp,2036,0.1089,Petajoules
YT,commercial,solarWindGeothermal,hcp,2036,0.0001,Petajoules
all,commercial,solarWindGeothermal,hcp,2037,3.4397,Petajoules
AB,commercial,solarWindGeothermal,hcp,2037,0.4676,Petajoules
BC,commercial,solarWindGeothermal,hcp,2037,0.3031,Petajoules
MB,commercial,solarWindGeothermal,hcp,2037,0.1301,Petajoules
NB,commercial,solarWindGeothermal,hcp,2037,0.0018,Petajoules
NL,commercial,solarWindGeothermal,hcp,2037,0.0016,Petajoules
NS,commercial,solarWindGeothermal,hcp,2037,0.0041,Petajoules
NT,commercial,solarWindGeothermal,hcp,2037,0.0003,Petajoules
NU,commercial,solarWindGeothermal,hcp,2037,0.0001,Petajoules
ON,commercial,solarWindGeothermal,hcp,2037,1.7483,Petajoules
PE,commercial,solarWindGeothermal,hcp,2037,0.0004,Petajoules
QC,commercial,solarWindGeothermal,hcp,2037,0.6692,Petajoules
SK,commercial,solarWindGeothermal,hcp,2037,0.1129,Petajoules
YT,commercial,solarWindGeothermal,hcp,2037,0.0001,Petajoules
all,commercial,solarWindGeothermal,hcp,2038,3.5595,Petajoules
AB,commercial,solarWindGeothermal,hcp,2038,0.4844,Petajoules
BC,commercial,solarWindGeothermal,hcp,2038,0.3141,Petajoules
MB,commercial,solarWindGeothermal,hcp,2038,0.1345,Petajoules
NB,commercial,solarWindGeothermal,hcp,2038,0.0019,Petajoules
NL,commercial,solarWindGeothermal,hcp,2038,0.0017,Petajoules
NS,commercial,solarWindGeothermal,hcp,2038,0.0042,Petajoules
NT,commercial,solarWindGeothermal,hcp,2038,0.0003,Petajoules
NU,commercial,solarWindGeothermal,hcp,2038,0.0001,Petajoules
ON,commercial,solarWindGeothermal,hcp,2038,1.8093,Petajoules
PE,commercial,solarWindGeothermal,hcp,2038,0.0004,Petajoules
QC,commercial,solarWindGeothermal,hcp,2038,0.6913,Petajoules
SK,commercial,solarWindGeothermal,hcp,2038,0.1171,Petajoules
YT,commercial,solarWindGeothermal,hcp,2038,0.0001,Petajoules
all,commercial,solarWindGeothermal,hcp,2039,3.6736,Petajoules
AB,commercial,solarWindGeothermal,hcp,2039,0.5011,Petajoules
BC,commercial,solarWindGeothermal,hcp,2039,0.3247,Petajoules
MB,commercial,solarWindGeothermal,hcp,2039,0.138,Petajoules
NB,commercial,solarWindGeothermal,hcp,2039,0.0019,Petajoules
NL,commercial,solarWindGeothermal,hcp,2039,0.0018,Petajoules
NS,commercial,solarWindGeothermal,hcp,2039,0.0044,Petajoules
NT,commercial,solarWindGeothermal,hcp,2039,0.0003,Petajoules
NU,commercial,solarWindGeothermal,hcp,2039,0.0001,Petajoules
ON,commercial,solarWindGeothermal,hcp,2039,1.8675,Petajoules
PE,commercial,solarWindGeothermal,hcp,2039,0.0004,Petajoules
QC,commercial,solarWindGeothermal,hcp,2039,0.712,Petajoules
SK,commercial,solarWindGeothermal,hcp,2039,0.1211,Petajoules
YT,commercial,solarWindGeothermal,hcp,2039,0.0002,Petajoules
all,commercial,solarWindGeothermal,hcp,2040,3.7829,Petajoules
AB,commercial,solarWindGeothermal,hcp,2040,0.5185,Petajoules
BC,commercial,solarWindGeothermal,hcp,2040,0.3346,Petajoules
MB,commercial,solarWindGeothermal,hcp,2040,0.1419,Petajoules
NB,commercial,solarWindGeothermal,hcp,2040,0.002,Petajoules
NL,commercial,solarWindGeothermal,hcp,2040,0.0018,Petajoules
NS,commercial,solarWindGeothermal,hcp,2040,0.0045,Petajoules
NT,commercial,solarWindGeothermal,hcp,2040,0.0003,Petajoules
NU,commercial,solarWindGeothermal,hcp,2040,0.0001,Petajoules
ON,commercial,solarWindGeothermal,hcp,2040,1.9239,Petajoules
PE,commercial,solarWindGeothermal,hcp,2040,0.0004,Petajoules
QC,commercial,solarWindGeothermal,hcp,2040,0.7294,Petajoules
SK,commercial,solarWindGeothermal,hcp,2040,0.1254,Petajoules
YT,commercial,solarWindGeothermal,hcp,2040,0.0002,Petajoules
all,industrial,electricity,reference,2005,908.5339,Petajoules
AB,industrial,electricity,reference,2005,152.5428,Petajoules
BC,industrial,electricity,reference,2005,104.1135,Petajoules
MB,industrial,electricity,reference,2005,29.7696,Petajoules
NB,industrial,electricity,reference,2005,28.7771,Petajoules
NL,industrial,electricity,reference,2005,18.7927,Petajoules
NS,industrial,electricity,reference,2005,13.5611,Petajoules
NT,industrial,electricity,reference,2005,0.942,Petajoules
NU,industrial,electricity,reference,2005,0,Petajoules
ON,industrial,electricity,reference,2005,161.824,Petajoules
PE,industrial,electricity,reference,2005,1.615,Petajoules
QC,industrial,electricity,reference,2005,368.764,Petajoules
SK,industrial,electricity,reference,2005,27.776,Petajoules
YT,industrial,electricity,reference,2005,0.056,Petajoules
all,industrial,electricity,reference,2006,906.2878,Petajoules
AB,industrial,electricity,reference,2006,158.9688,Petajoules
BC,industrial,electricity,reference,2006,100.69,Petajoules
MB,industrial,electricity,reference,2006,27.41,Petajoules
NB,industrial,electricity,reference,2006,22.732,Petajoules
NL,industrial,electricity,reference,2006,16.917,Petajoules
NS,industrial,electricity,reference,2006,10.89,Petajoules
NT,industrial,electricity,reference,2006,1.213,Petajoules
NU,industrial,electricity,reference,2006,0,Petajoules
ON,industrial,electricity,reference,2006,183.002,Petajoules
PE,industrial,electricity,reference,2006,1.772,Petajoules
QC,industrial,electricity,reference,2006,353.764,Petajoules
SK,industrial,electricity,reference,2006,28.835,Petajoules
YT,industrial,electricity,reference,2006,0.094,Petajoules
all,industrial,electricity,reference,2007,892.8405,Petajoules
AB,industrial,electricity,reference,2007,156.078,Petajoules
BC,industrial,electricity,reference,2007,98.226,Petajoules
MB,industrial,electricity,reference,2007,25.553,Petajoules
NB,industrial,electricity,reference,2007,22.54,Petajoules
NL,industrial,electricity,reference,2007,16.275,Petajoules
NS,industrial,electricity,reference,2007,15.447,Petajoules
NT,industrial,electricity,reference,2007,1.3005,Petajoules
NU,industrial,electricity,reference,2007,0,Petajoules
ON,industrial,electricity,reference,2007,188.893,Petajoules
PE,industrial,electricity,reference,2007,1.916,Petajoules
QC,industrial,electricity,reference,2007,333.797,Petajoules
SK,industrial,electricity,reference,2007,32.759,Petajoules
YT,industrial,electricity,reference,2007,0.056,Petajoules
all,industrial,electricity,reference,2008,875.6472,Petajoules
AB,industrial,electricity,reference,2008,155.6352,Petajoules
BC,industrial,electricity,reference,2008,90.92,Petajoules
MB,industrial,electricity,reference,2008,26.434,Petajoules
NB,industrial,electricity,reference,2008,18.109,Petajoules
NL,industrial,electricity,reference,2008,17.576,Petajoules
NS,industrial,electricity,reference,2008,15.017,Petajoules
NT,industrial,electricity,reference,2008,1.376,Petajoules
NU,industrial,electricity,reference,2008,0,Petajoules
ON,industrial,electricity,reference,2008,187.535,Petajoules
PE,industrial,electricity,reference,2008,1.859,Petajoules
QC,industrial,electricity,reference,2008,328.9,Petajoules
SK,industrial,electricity,reference,2008,32.248,Petajoules
YT,industrial,electricity,reference,2008,0.038,Petajoules
all,industrial,electricity,reference,2009,807.379,Petajoules
AB,industrial,electricity,reference,2009,156.636,Petajoules
BC,industrial,electricity,reference,2009,86.533,Petajoules
MB,industrial,electricity,reference,2009,24.273,Petajoules
NB,industrial,electricity,reference,2009,16.4,Petajoules
NL,industrial,electricity,reference,2009,13.278,Petajoules
NS,industrial,electricity,reference,2009,14.091,Petajoules
NT,industrial,electricity,reference,2009,1.122,Petajoules
NU,industrial,electricity,reference,2009,0,Petajoules
ON,industrial,electricity,reference,2009,159.67,Petajoules
PE,industrial,electricity,reference,2009,1.749,Petajoules
QC,industrial,electricity,reference,2009,302.004,Petajoules
SK,industrial,electricity,reference,2009,31.49,Petajoules
YT,industrial,electricity,reference,2009,0.133,Petajoules
all,industrial,electricity,reference,2010,814.6611,Petajoules
AB,industrial,electricity,reference,2010,159.721,Petajoules
BC,industrial,electricity,reference,2010,81.955,Petajoules
MB,industrial,electricity,reference,2010,24.481,Petajoules
NB,industrial,electricity,reference,2010,18.107,Petajoules
NL,industrial,electricity,reference,2010,14.464,Petajoules
NS,industrial,electricity,reference,2010,16.504,Petajoules
NT,industrial,electricity,reference,2010,1.122,Petajoules
NU,industrial,electricity,reference,2010,0,Petajoules
ON,industrial,electricity,reference,2010,159.475,Petajoules
PE,industrial,electricity,reference,2010,1.806,Petajoules
QC,industrial,electricity,reference,2010,300.479,Petajoules
SK,industrial,electricity,reference,2010,36.41,Petajoules
YT,industrial,electricity,reference,2010,0.137,Petajoules
all,industrial,electricity,reference,2011,823.9977,Petajoules
AB,industrial,electricity,reference,2011,163.351,Petajoules
BC,industrial,electricity,reference,2011,79.2763,Petajoules
MB,industrial,electricity,reference,2011,25.2908,Petajoules
NB,industrial,electricity,reference,2011,15.8939,Petajoules
NL,industrial,electricity,reference,2011,12.6188,Petajoules
NS,industrial,electricity,reference,2011,13.5075,Petajoules
NT,industrial,electricity,reference,2011,1.3975,Petajoules
NU,industrial,electricity,reference,2011,0,Petajoules
ON,industrial,electricity,reference,2011,167.2491,Petajoules
PE,industrial,electricity,reference,2011,1.9708,Petajoules
QC,industrial,electricity,reference,2011,305.7946,Petajoules
SK,industrial,electricity,reference,2011,37.5121,Petajoules
YT,industrial,electricity,reference,2011,0.1352,Petajoules
all,industrial,electricity,reference,2012,821.8195,Petajoules
AB,industrial,electricity,reference,2012,172.5473,Petajoules
BC,industrial,electricity,reference,2012,87.4095,Petajoules
MB,industrial,electricity,reference,2012,27.8465,Petajoules
NB,industrial,electricity,reference,2012,15.2699,Petajoules
NL,industrial,electricity,reference,2012,11.9065,Petajoules
NS,industrial,electricity,reference,2012,12.5813,Petajoules
NT,industrial,electricity,reference,2012,1.6983,Petajoules
NU,industrial,electricity,reference,2012,0,Petajoules
ON,industrial,electricity,reference,2012,163.6165,Petajoules
PE,industrial,electricity,reference,2012,2.7271,Petajoules
QC,industrial,electricity,reference,2012,286.0015,Petajoules
SK,industrial,electricity,reference,2012,40.0516,Petajoules
YT,industrial,electricity,reference,2012,0.1635,Petajoules
all,industrial,electricity,reference,2013,833.578,Petajoules
AB,industrial,electricity,reference,2013,177.259,Petajoules
BC,industrial,electricity,reference,2013,88.259,Petajoules
MB,industrial,electricity,reference,2013,27.472,Petajoules
NB,industrial,electricity,reference,2013,14.059,Petajoules
NL,industrial,electricity,reference,2013,13.767,Petajoules
NS,industrial,electricity,reference,2013,11.863,Petajoules
NT,industrial,electricity,reference,2013,1.164,Petajoules
NU,industrial,electricity,reference,2013,0,Petajoules
ON,industrial,electricity,reference,2013,164.169,Petajoules
PE,industrial,electricity,reference,2013,3.876,Petajoules
QC,industrial,electricity,reference,2013,290.428,Petajoules
SK,industrial,electricity,reference,2013,41.076,Petajoules
YT,industrial,electricity,reference,2013,0.186,Petajoules
all,industrial,electricity,reference,2014,829.4823,Petajoules
AB,industrial,electricity,reference,2014,183.1133,Petajoules
BC,industrial,electricity,reference,2014,85.383,Petajoules
MB,industrial,electricity,reference,2014,24.18,Petajoules
NB,industrial,electricity,reference,2014,13.276,Petajoules
NL,industrial,electricity,reference,2014,13.056,Petajoules
NS,industrial,electricity,reference,2014,8.938,Petajoules
NT,industrial,electricity,reference,2014,0.501,Petajoules
NU,industrial,electricity,reference,2014,0,Petajoules
ON,industrial,electricity,reference,2014,155.091,Petajoules
PE,industrial,electricity,reference,2014,3.838,Petajoules
QC,industrial,electricity,reference,2014,300.445,Petajoules
SK,industrial,electricity,reference,2014,41.528,Petajoules
YT,industrial,electricity,reference,2014,0.133,Petajoules
all,industrial,electricity,reference,2015,825.83,Petajoules
AB,industrial,electricity,reference,2015,187.496,Petajoules
BC,industrial,electricity,reference,2015,85.493,Petajoules
MB,industrial,electricity,reference,2015,23.555,Petajoules
NB,industrial,electricity,reference,2015,14.113,Petajoules
NL,industrial,electricity,reference,2015,11.827,Petajoules
NS,industrial,electricity,reference,2015,8.476,Petajoules
NT,industrial,electricity,reference,2015,0.499,Petajoules
NU,industrial,electricity,reference,2015,0,Petajoules
ON,industrial,electricity,reference,2015,150.369,Petajoules
PE,industrial,electricity,reference,2015,4.15,Petajoules
QC,industrial,electricity,reference,2015,297.989,Petajoules
SK,industrial,electricity,reference,2015,41.727,Petajoules
YT,industrial,electricity,reference,2015,0.136,Petajoules
all,industrial,electricity,reference,2016,826.5011,Petajoules
AB,industrial,electricity,reference,2016,186.333,Petajoules
BC,industrial,electricity,reference,2016,84.0757,Petajoules
MB,industrial,electricity,reference,2016,23.7812,Petajoules
NB,industrial,electricity,reference,2016,14.1363,Petajoules
NL,industrial,electricity,reference,2016,11.6664,Petajoules
NS,industrial,electricity,reference,2016,8.6326,Petajoules
NT,industrial,electricity,reference,2016,0.5306,Petajoules
NU,industrial,electricity,reference,2016,0,Petajoules
ON,industrial,electricity,reference,2016,151.5948,Petajoules
PE,industrial,electricity,reference,2016,4.0992,Petajoules
QC,industrial,electricity,reference,2016,301.3876,Petajoules
SK,industrial,electricity,reference,2016,40.0673,Petajoules
YT,industrial,electricity,reference,2016,0.1964,Petajoules
all,industrial,electricity,reference,2017,846.4841,Petajoules
AB,industrial,electricity,reference,2017,197.0812,Petajoules
BC,industrial,electricity,reference,2017,85.7363,Petajoules
MB,industrial,electricity,reference,2017,24.0846,Petajoules
NB,industrial,electricity,reference,2017,14.1944,Petajoules
NL,industrial,electricity,reference,2017,11.3848,Petajoules
NS,industrial,electricity,reference,2017,8.8143,Petajoules
NT,industrial,electricity,reference,2017,0.5623,Petajoules
NU,industrial,electricity,reference,2017,0,Petajoules
ON,industrial,electricity,reference,2017,155.6345,Petajoules
PE,industrial,electricity,reference,2017,4.0967,Petajoules
QC,industrial,electricity,reference,2017,303.8424,Petajoules
SK,industrial,electricity,reference,2017,40.9276,Petajoules
YT,industrial,electricity,reference,2017,0.1249,Petajoules
all,industrial,electricity,reference,2018,858.7711,Petajoules
AB,industrial,electricity,reference,2018,202.223,Petajoules
BC,industrial,electricity,reference,2018,86.5447,Petajoules
MB,industrial,electricity,reference,2018,24.4488,Petajoules
NB,industrial,electricity,reference,2018,14.2039,Petajoules
NL,industrial,electricity,reference,2018,11.6162,Petajoules
NS,industrial,electricity,reference,2018,8.9682,Petajoules
NT,industrial,electricity,reference,2018,0.5621,Petajoules
NU,industrial,electricity,reference,2018,0,Petajoules
ON,industrial,electricity,reference,2018,158.3008,Petajoules
PE,industrial,electricity,reference,2018,4.2565,Petajoules
QC,industrial,electricity,reference,2018,306.0681,Petajoules
