province,sector,source,scenario,year,value,unit
NT,commercial,solarWindGeothermal,reference,2028,0.0005,Petajoules
NU,commercial,solarWindGeothermal,reference,2028,0.0001,Petajoules
ON,commercial,solarWindGeothermal,reference,2028,0.9385,Petajoules
PE,commercial,solarWindGeothermal,reference,2028,0.0001,Petajoules
QC,commercial,solarWindGeothermal,reference,2028,0.371,Petajoules
SK,commercial,solarWindGeothermal,reference,2028,0.0874,Petajoules
YT,commercial,solarWindGeothermal,reference,2028,0.0001,Petajoules
all,commercial,solarWindGeothermal,reference,2029,2.4115,Petajoules
AB,commercial,solarWindGeothermal,reference,2029,0.3999,Petajoules
BC,commercial,solarWindGeothermal,reference,2029,0.3771,Petajoules
MB,commercial,solarWindGeothermal,reference,2029,0.1129,Petajoules
NB,commercial,solarWindGeothermal,reference,2029,0.0019,Petajoules
NL,commercial,solarWindGeothermal,reference,2029,0.001,Petajoules
NS,commercial,solarWindGeothermal,reference,2029,0.0042,Petajoules
NT,commercial,solarWindGeothermal,reference,2029,0.0005,Petajoules
NU,commercial,solarWindGeothermal,reference,2029,0.0001,Petajoules
ON,commercial,solarWindGeothermal,reference,2029,1.0195,Petajoules
PE,commercial,solarWindGeothermal,reference,2029,0.0001,Petajoules
QC,commercial,solarWindGeothermal,reference,2029,0.4012,Petajoules
SK,commercial,solarWindGeothermal,reference,2029,0.093,Petajoules
YT,commercial,solarWindGeothermal,reference,2029,0.0001,Petajoules
all,commercial,solarWindGeothermal,reference,2030,2.59,Petajoules
AB,commercial,solarWindGeothermal,reference,2030,0.4275,Petajoules
BC,commercial,solarWindGeothermal,reference,2030,0.4038,Petajoules
MB,commercial,solarWindGeothermal,reference,2030,0.1203,Petajoules
NB,commercial,solarWindGeothermal,reference,2030,0.0021,Petajoules
NL,commercial,solarWindGeothermal,reference,2030,0.0011,Petajoules
NS,commercial,solarWindGeothermal,reference,2030,0.0046,Petajoules
NT,commercial,solarWindGeothermal,reference,2030,0.0005,Petajoules
NU,commercial,solarWindGeothermal,reference,2030,0.0001,Petajoules
ON,commercial,solarWindGeothermal,reference,2030,1.0997,Petajoules
PE,commercial,solarWindGeothermal,reference,2030,0.0001,Petajoules
QC,commercial,solarWindGeothermal,reference,2030,0.4315,Petajoules
SK,commercial,solarWindGeothermal,reference,2030,0.0986,Petajoules
YT,commercial,solarWindGeothermal,reference,2030,0.0001,Petajoules
all,commercial,solarWindGeothermal,reference,2031,2.7646,Petajoules
AB,commercial,solarWindGeothermal,reference,2031,0.4534,Petajoules
BC,commercial,solarWindGeothermal,reference,2031,0.4302,Petajoules
MB,commercial,solarWindGeothermal,reference,2031,0.1274,Petajoules
NB,commercial,solarWindGeothermal,reference,2031,0.0022,Petajoules
NL,commercial,solarWindGeothermal,reference,2031,0.0012,Petajoules
NS,commercial,solarWindGeothermal,reference,2031,0.0051,Petajoules
NT,commercial,solarWindGeothermal,reference,2031,0.0006,Petajoules
NU,commercial,solarWindGeothermal,reference,2031,0.0001,Petajoules
ON,commercial,solarWindGeothermal,reference,2031,1.1788,Petajoules
PE,commercial,solarWindGeothermal,reference,2031,0.0001,Petajoules
QC,commercial,solarWindGeothermal,reference,2031,0.4617,Petajoules
SK,commercial,solarWindGeothermal,reference,2031,0.1037,Petajoules
YT,commercial,solarWindGeothermal,reference,2031,0.0001,Petajoules
all,commercial,solarWindGeothermal,reference,2032,2.936,Petajoules
AB,commercial,solarWindGeothermal,reference,2032,0.4782,Petajoules
BC,commercial,solarWindGeothermal,reference,2032,0.457,Petajoules
MB,commercial,solarWindGeothermal,reference,2032,0.1346,Petajoules
NB,commercial,solarWindGeothermal,reference,2032,0.0024,Petajoules
NL,commercial,solarWindGeothermal,reference,2032,0.0013,Petajoules
NS,commercial,solarWindGeothermal,reference,2032,0.0055,Petajoules
NT,commercial,solarWindGeothermal,reference,2032,0.0006,Petajoules
NU,commercial,solarWindGeothermal,reference,2032,0.0001,Petajoules
ON,commercial,solarWindGeothermal,reference,2032,1.2556,Petajoules
PE,commercial,solarWindGeothermal,reference,2032,0.0001,Petajoules
QC,commercial,solarWindGeothermal,reference,2032,0.4914,Petajoules
SK,commercial,solarWindGeothermal,reference,2032,0.109,Petajoules
YT,commercial,solarWindGeothermal,reference,2032,0.0002,Petajoules
all,commercial,solarWindGeothermal,reference,2033,3.1018,Petajoules
AB,commercial,solarWindGeothermal,reference,2033,0.5026,Petajoules
BC,commercial,solarWindGeothermal,reference,2033,0.4835,Petajoules
MB,commercial,solarWindGeothermal,reference,2033,0.1414,Petajoules
NB,commercial,solarWindGeothermal,reference,2033,0.0025,Petajoules
NL,commercial,solarWindGeothermal,reference,2033,0.0013,Petajoules
NS,commercial,solarWindGeothermal,reference,2033,0.0059,Petajoules
NT,commercial,solarWindGeothermal,reference,2033,0.0006,Petajoules
NU,commercial,solarWindGeothermal,reference,2033,0.0001,Petajoules
ON,commercial,solarWindGeothermal,reference,2033,1.3296,Petajoules
PE,commercial,solarWindGeothermal,reference,2033,0.0001,Petajoules
QC,commercial,solarWindGeothermal,reference,2033,0.5202,Petajoules
SK,commercial,solarWindGeothermal,reference,2033,0.1138,Petajoules
YT,commercial,solarWindGeothermal,reference,2033,0.0002,Petajoules
all,commercial,solarWindGeothermal,reference,2034,3.2603,Petajoules
AB,commercial,solarWindGeothermal,reference,2034,0.5241,Petajoules
BC,commercial,solarWindGeothermal,reference,2034,0.5095,Petajoules
MB,commercial,solarWindGeothermal,reference,2034,0.1481,Petajoules
NB,commercial,solarWindGeothermal,reference,2034,0.0026,Petajoules
NL,commercial,solarWindGeothermal,reference,2034,0.0014,Petajoules
NS,commercial,solarWindGeothermal,reference,2034,0.0063,Petajoules
NT,commercial,solarWindGeothermal,reference,2034,0.0006,Petajoules
NU,commercial,solarWindGeothermal,reference,2034,0.0001,Petajoules
ON,commercial,solarWindGeothermal,reference,2034,1.401,Petajoules
PE,commercial,solarWindGeothermal,reference,2034,0.0001,Petajoules
QC,commercial,solarWindGeothermal,reference,2034,0.548,Petajoules
SK,commercial,solarWindGeothermal,reference,2034,0.1183,Petajoules
YT,commercial,solarWindGeothermal,reference,2034,0.0002,Petajoules
all,commercial,solarWindGeothermal,reference,2035,3.414,Petajoules
AB,commercial,solarWindGeothermal,reference,2035,0.5447,Petajoules
BC,commercial,solarWindGeothermal,reference,2035,0.5351,Petajoules
MB,commercial,solarWindGeothermal,reference,2035,0.1546,Petajoules
NB,commercial,solarWindGeothermal,reference,2035,0.0027,Petajoules
NL,commercial,solarWindGeothermal,reference,2035,0.0014,Petajoules
NS,commercial,solarWindGeothermal,reference,2035,0.0066,Petajoules
NT,commercial,solarWindGeothermal,reference,2035,0.0007,Petajoules
NU,commercial,solarWindGeothermal,reference,2035,0.0001,Petajoules
ON,commercial,solarWindGeothermal,reference,2035,1.4706,Petajoules
PE,commercial,solarWindGeothermal,reference,2035,0.0001,Petajoules
QC,commercial,solarWindGeothermal,reference,2035,0.5745,Petajoules
SK,commercial,solarWindGeothermal,reference,2035,0.1227,Petajoules
YT,commercial,solarWindGeothermal,reference,2035,0.0002,Petajoules
all,commercial,solarWindGeothermal,reference,2036,3.5647,Petajoules
AB,commercial,solarWindGeothermal,reference,2036,0.5658,Petajoules
BC,commercial,solarWindGeothermal,reference,2036,0.5601,Petajoules
MB,commercial,solarWindGeothermal,reference,2036,0.1608,Petajoules
NB,commercial,solarWindGeothermal,reference,2036,0.0028,Petajoules
NL,commercial,solarWindGeothermal,reference,2036,0.0015,Petajoules
NS,commercial,solarWindGeothermal,reference,2036,0.007,Petajoules
NT,commercial,solarWindGeothermal,reference,2036,0.0007,Petajoules
NU,commercial,solarWindGeothermal,reference,2036,0.0001,Petajoules
ON,commercial,solarWindGeothermal,reference,2036,1.5386,Petajoules
PE,commercial,solarWindGeothermal,reference,2036,0.0001,Petajoules
QC,commercial,solarWindGeothermal,reference,2036,0.6001,Petajoules
SK,commercial,solarWindGeothermal,reference,2036,0.1269,Petajoules
YT,commercial,solarWindGeothermal,reference,2036,0.0002,Petajoules
all,commercial,solarWindGeothermal,reference,2037,3.7116,Petajoules
AB,commercial,solarWindGeothermal,reference,2037,0.5869,Petajoules
BC,commercial,solarWindGeothermal,reference,2037,0.5838,Petajoules
MB,commercial,solarWindGeothermal,reference,2037,0.1669,Petajoules
NB,commercial,solarWindGeothermal,reference,2037,0.003,Petajoules
NL,commercial,solarWindGeothermal,reference,2037,0.0015,Petajoules
NS,commercial,solarWindGeothermal,reference,2037,0.0074,Petajoules
NT,commercial,solarWindGeothermal,reference,2037,0.0007,Petajoules
NU,commercial,solarWindGeothermal,reference,2037,0.0001,Petajoules
ON,commercial,solarWindGeothermal,reference,2037,1.6055,Petajoules
PE,commercial,solarWindGeothermal,reference,2037,0.0001,Petajoules
QC,commercial,solarWindGeothermal,reference,2037,0.6246,Petajoules
SK,commercial,solarWindGeothermal,reference,2037,0.1309,Petajoules
YT,commercial,solarWindGeothermal,reference,2037,0.0002,Petajoules
all,commercial,solarWindGeothermal,reference,2038,3.8528,Petajoules
AB,commercial,solarWindGeothermal,reference,2038,0.6081,Petajoules
BC,commercial,solarWindGeothermal,reference,2038,0.6063,Petajoules
MB,commercial,solarWindGeothermal,reference,2038,0.1725,Petajoules
NB,commercial,solarWindGeothermal,reference,2038,0.0031,Petajoules
NL,commercial,solarWindGeothermal,reference,2038,0.0015,Petajoules
NS,commercial,solarWindGeothermal,reference,2038,0.0077,Petajoules
NT,commercial,solarWindGeothermal,reference,2038,0.0007,Petajoules
NU,commercial,solarWindGeothermal,reference,2038,0.0001,Petajoules
ON,commercial,solarWindGeothermal,reference,2038,1.6701,Petajoules
PE,commercial,solarWindGeothermal,reference,2038,0.0001,Petajoules
QC,commercial,solarWindGeothermal,reference,2038,0.6473,Petajoules
SK,commercial,solarWindGeothermal,reference,2038,0.1351,Petajoules
YT,commercial,solarWindGeothermal,reference,2038,0.0002,Petajoules
all,commercial,solarWindGeothermal,reference,2039,3.989,Petajoules
AB,commercial,solarWindGeothermal,reference,2039,0.6292,Petajoules
BC,commercial,solarWindGeothermal,reference,2039,0.6275,Petajoules
MB,commercial,solarWindGeothermal,reference,2039,0.1781,Petajoules
NB,commercial,solarWindGeothermal,reference,2039,0.0032,Petajoules
NL,commercial,solarWindGeothermal,reference,2039,0.0016,Petajoules
NS,commercial,solarWindGeothermal,reference,2039,0.008,Petajoules
NT,commercial,solarWindGeothermal,reference,2039,0.0007,Petajoules
NU,commercial,solarWindGeothermal,reference,2039,0.0002,Petajoules
ON,commercial,solarWindGeothermal,reference,2039,1.7321,Petajoules
PE,commercial,solarWindGeothermal,reference,2039,0.0001,Petajoules
QC,commercial,solarWindGeothermal,reference,2039,0.6692,Petajoules
SK,commercial,solarWindGeothermal,reference,2039,0.1389,Petajoules
YT,commercial,solarWindGeothermal,reference,2039,0.0002,Petajoules
all,commercial,solarWindGeothermal,reference,2040,4.1181,Petajoules
AB,commercial,solarWindGeothermal,reference,2040,0.6491,Petajoules
BC,commercial,solarWindGeothermal,reference,2040,0.6474,Petajoules
MB,commercial,solarWindGeothermal,reference,2040,0.1832,Petajoules
NB,commercial,solarWindGeothermal,reference,2040,0.0033,Petajoules
NL,commercial,solarWindGeothermal,reference,2040,0.0016,Petajoules
NS,commercial,solarWindGeothermal,reference,2040,0.0083,Petajoules
NT,commercial,solarWindGeothermal,reference,2040,0.0008,Petajoules
NU,commercial,solarWindGeothermal,reference,2040,0.0002,Petajoules
ON,commercial,solarWindGeothermal,reference,2040,1.791,Petajoules
PE,commercial,solarWindGeothermal,reference,2040,0.0001,Petajoules
QC,commercial,solarWindGeothermal,reference,2040,0.6898,Petajoules
SK,commercial,solarWindGeothermal,reference,2040,0.1431,Petajoules
YT,commercial,solarWindGeothermal,reference,2040,0.0002,Petajoules
all,commercial,solarWindGeothermal,technology,2005,0,Petajoules
AB,commercial,solarWindGeothermal,technology,2005,0,Petajoules
BC,commercial,solarWindGeothermal,technology,2005,0,Petajoules
MB,commercial,solarWindGeothermal,technology,2005,0,Petajoules
NB,commercial,solarWindGeothermal,technology,2005,0,Petajoules
NL,commercial,solarWindGeothermal,technology,2005,0,Petajoules
NS,commercial,solarWindGeothermal,technology,2005,0,Petajoules
NT,commercial,solarWindGeothermal,technology,2005,0,Petajoules
NU,commercial,solarWindGeothermal,technology,2005,0,Petajoules
ON,commercial,solarWindGeothermal,technology,2005,0,Petajoules
PE,commercial,solarWindGeothermal,technology,2005,0,Petajoules
QC,commercial,solarWindGeothermal,technology,2005,0,Petajoules
SK,commercial,solarWindGeothermal,technology,2005,0,Petajoules
YT,commercial,solarWindGeothermal,technology,2005,0,Petajoules
all,commercial,solarWindGeothermal,technology,2006,0,Petajoules
AB,commercial,solarWindGeothermal,technology,2006,0,Petajoules
BC,commercial,solarWindGeothermal,technology,2006,0,Petajoules
MB,commercial,solarWindGeothermal,technology,2006,0,Petajoules
NB,commercial,solarWindGeothermal,technology,2006,0,Petajoules
NL,commercial,solarWindGeothermal,technology,2006,0,Petajoules
NS,commercial,solarWindGeothermal,technology,2006,0,Petajoules
NT,commercial,solarWindGeothermal,technology,2006,0,Petajoules
NU,commercial,solarWindGeothermal,technology,2006,0,Petajoules
ON,commercial,solarWindGeothermal,technology,2006,0,Petajoules
PE,commercial,solarWindGeothermal,technology,2006,0,Petajoules
QC,commercial,solarWindGeothermal,technology,2006,0,Petajoules
SK,commercial,solarWindGeothermal,technology,2006,0,Petajoules
YT,commercial,solarWindGeothermal,technology,2006,0,Petajoules
all,commercial,solarWindGeothermal,technology,2007,0,Petajoules
AB,commercial,solarWindGeothermal,technology,2007,0,Petajoules
BC,commercial,solarWindGeothermal,technology,2007,0,Petajoules
MB,commercial,solarWindGeothermal,technology,2007,0,Petajoules
NB,commercial,solarWindGeothermal,technology,2007,0,Petajoules
NL,commercial,solarWindGeothermal,technology,2007,0,Petajoules
NS,commercial,solarWindGeothermal,technology,2007,0,Petajoules
NT,commercial,solarWindGeothermal,technology,2007,0,Petajoules
NU,commercial,solarWindGeothermal,technology,2007,0,Petajoules
ON,commercial,solarWindGeothermal,technology,2007,0,Petajoules
PE,commercial,solarWindGeothermal,technology,2007,0,Petajoules
QC,commercial,solarWindGeothermal,technology,2007,0,Petajoules
SK,commercial,solarWindGeothermal,technology,2007,0,Petajoules
YT,commercial,solarWindGeothermal,technology,2007,0,Petajoules
all,commercial,solarWindGeothermal,technology,2008,0,Petajoules
AB,commercial,solarWindGeothermal,technology,2008,0,Petajoules
BC,commercial,solarWindGeothermal,technology,2008,0,Petajoules
MB,commercial,solarWindGeothermal,technology,2008,0,Petajoules
NB,commercial,solarWindGeothermal,technology,2008,0,Petajoules
NL,commercial,solarWindGeothermal,technology,2008,0,Petajoules
NS,commercial,solarWindGeothermal,technology,2008,0,Petajoules
NT,commercial,solarWindGeothermal,technology,2008,0,Petajoules
NU,commercial,solarWindGeothermal,technology,2008,0,Petajoules
ON,commercial,solarWindGeothermal,technology,2008,0,Petajoules
PE,commercial,solarWindGeothermal,technology,2008,0,Petajoules
QC,commercial,solarWindGeothermal,technology,2008,0,Petajoules
SK,commercial,solarWindGeothermal,technology,2008,0,Petajoules
YT,commercial,solarWindGeothermal,technology,2008,0,Petajoules
all,commercial,solarWindGeothermal,technology,2009,0,Petajoules
AB,commercial,solarWindGeothermal,technology,2009,0,Petajoules
BC,commercial,solarWindGeothermal,technology,2009,0,Petajoules
MB,commercial,solarWindGeothermal,technology,2009,0,Petajoules
NB,commercial,solarWindGeothermal,technology,2009,0,Petajoules
NL,commercial,solarWindGeothermal,technology,2009,0,Petajoules
NS,commercial,solarWindGeothermal,technology,2009,0,Petajoules
NT,commercial,solarWindGeothermal,technology,2009,0,Petajoules
NU,commercial,solarWindGeothermal,technology,2009,0,Petajoules
ON,commercial,solarWindGeothermal,technology,2009,0,Petajoules
PE,commercial,solarWindGeothermal,technology,2009,0,Petajoules
QC,commercial,solarWindGeothermal,technology,2009,0,Petajoules
SK,commercial,solarWindGeothermal,technology,2009,0,Petajoules
YT,commercial,solarWindGeothermal,technology,2009,0,Petajoules
all,commercial,solarWindGeothermal,technology,2010,0,Petajoules
AB,commercial,solarWindGeothermal,technology,2010,0,Petajoules
BC,commercial,solarWindGeothermal,technology,2010,0,Petajoules
MB,commercial,solarWindGeothermal,technology,2010,0,Petajoules
NB,commercial,solarWindGeothermal,technology,2010,0,Petajoules
NL,commercial,solarWindGeothermal,technology,2010,0,Petajoules
NS,commercial,solarWindGeothermal,technology,2010,0,Petajoules
NT,commercial,solarWindGeothermal,technology,2010,0,Petajoules
NU,commercial,solarWindGeothermal,technology,2010,0,Petajoules
ON,commercial,solarWindGeothermal,technology,2010,0,Petajoules
PE,commercial,solarWindGeothermal,technology,2010,0,Petajoules
QC,commercial,solarWindGeothermal,technology,2010,0,Petajoules
SK,commercial,solarWindGeothermal,technology,2010,0,Petajoules
YT,commercial,solarWindGeothermal,technology,2010,0,Petajoules
all,commercial,solarWindGeothermal,technology,2011,0,Petajoules
AB,commercial,solarWindGeothermal,technology,2011,0,Petajoules
BC,commercial,solarWindGeothermal,technology,2011,0,Petajoules
MB,commercial,solarWindGeothermal,technology,2011,0,Petajoules
NB,commercial,solarWindGeothermal,technology,2011,0,Petajoules
NL,commercial,solarWindGeothermal,technology,2011,0,Petajoules
NS,commercial,solarWindGeothermal,technology,2011,0,Petajoules
NT,commercial,solarWindGeothermal,technology,2011,0,Petajoules
NU,commercial,solarWindGeothermal,technology,2011,0,Petajoules
ON,commercial,solarWindGeothermal,technology,2011,0,Petajoules
PE,commercial,solarWindGeothermal,technology,2011,0,Petajoules
QC,commercial,solarWindGeothermal,technology,2011,0,Petajoules
SK,commercial,solarWindGeothermal,technology,2011,0,Petajoules
YT,commercial,solarWindGeothermal,technology,2011,0,Petajoules
all,commercial,solarWindGeothermal,technology,2012,0,Petajoules
AB,commercial,solarWindGeothermal,technology,2012,0,Petajoules
BC,commercial,solarWindGeothermal,technology,2012,0,Petajoules
MB,commercial,solarWindGeothermal,technology,2012,0,Petajoules
NB,commercial,solarWindGeothermal,technology,2012,0,Petajoules
NL,commercial,solarWindGeothermal,technology,2012,0,Petajoules
NS,commercial,solarWindGeothermal,technology,2012,0,Petajoules
NT,commercial,solarWindGeothermal,technology,2012,0,Petajoules
NU,commercial,solarWindGeothermal,technology,2012,0,Petajoules
ON,commercial,solarWindGeothermal,technology,2012,0,Petajoules
PE,commercial,solarWindGeothermal,technology,2012,0,Petajoules
QC,commercial,solarWindGeothermal,technology,2012,0,Petajoules
SK,commercial,solarWindGeothermal,technology,2012,0,Petajoules
YT,commercial,solarWindGeothermal,technology,2012,0,Petajoules
all,commercial,solarWindGeothermal,technology,2013,0,Petajoules
AB,commercial,solarWindGeothermal,technology,2013,0,Petajoules
BC,commercial,solarWindGeothermal,technology,2013,0,Petajoules
MB,commercial,solarWindGeothermal,technology,2013,0,Petajoules
NB,commercial,solarWindGeothermal,technology,2013,0,Petajoules
NL,commercial,solarWindGeothermal,technology,2013,0,Petajoules
NS,commercial,solarWindGeothermal,technology,2013,0,Petajoules
NT,commercial,solarWindGeothermal,technology,2013,0,Petajoules
NU,commercial,solarWindGeothermal,technology,2013,0,Petajoules
ON,commercial,solarWindGeothermal,technology,2013,0,Petajoules
PE,commercial,solarWindGeothermal,technology,2013,0,Petajoules
QC,commercial,solarWindGeothermal,technology,2013,0,Petajoules
SK,commercial,solarWindGeothermal,technology,2013,0,Petajoules
YT,commercial,solarWindGeothermal,technology,2013,0,Petajoules
all,commercial,solarWindGeothermal,technology,2014,0,Petajoules
AB,commercial,solarWindGeothermal,technology,2014,0,Petajoules
BC,commercial,solarWindGeothermal,technology,2014,0,Petajoules
MB,commercial,solarWindGeothermal,technology,2014,0,Petajoules
NB,commercial,solarWindGeothermal,technology,2014,0,Petajoules
NL,commercial,solarWindGeothermal,technology,2014,0,Petajoules
NS,commercial,solarWindGeothermal,technology,2014,0,Petajoules
NT,commercial,solarWindGeothermal,technology,2014,0,Petajoules
NU,commercial,solarWindGeothermal,technology,2014,0,Petajoules
ON,commercial,solarWindGeothermal,technology,2014,0,Petajoules
PE,commercial,solarWindGeothermal,technology,2014,0,Petajoules
QC,commercial,solarWindGeothermal,technology,2014,0,Petajoules
SK,commercial,solarWindGeothermal,technology,2014,0,Petajoules
YT,commercial,solarWindGeothermal,technology,2014,0,Petajoules
all,commercial,solarWindGeothermal,technology,2015,0,Petajoules
AB,commercial,solarWindGeothermal,technology,2015,0,Petajoules
BC,commercial,solarWindGeothermal,technology,2015,0,Petajoules
MB,commercial,solarWindGeothermal,technology,2015,0,Petajoules
NB,commercial,solarWindGeothermal,technology,2015,0,Petajoules
NL,commercial,solarWindGeothermal,technology,2015,0,Petajoules
NS,commercial,solarWindGeothermal,technology,2015,0,Petajoules
NT,commercial,solarWindGeothermal,technology,2015,0,Petajoules
NU,commercial,solarWindGeothermal,technology,2015,0,Petajoules
ON,commercial,solarWindGeothermal,technology,2015,0,Petajoules
PE,commercial,solarWindGeothermal,technology,2015,0,Petajoules
QC,commercial,solarWindGeothermal,technology,2015,0,Petajoules
SK,commercial,solarWindGeothermal,technology,2015,0,Petajoules
YT,commercial,solarWindGeothermal,technology,2015,0,Petajoules
all,commercial,solarWindGeothermal,technology,2016,0,Petajoules
AB,commercial,solarWindGeothermal,technology,2016,0,Petajoules
BC,commercial,solarWindGeothermal,technology,2016,0,Petajoules
MB,commercial,solarWindGeothermal,technology,2016,0,Petajoules
NB,commercial,solarWindGeothermal,technology,2016,0,Petajoules
NL,commercial,solarWindGeothermal,technology,2016,0,Petajoules
NS,commercial,solarWindGeothermal,technology,2016,0,Petajoules
NT,commercial,solarWindGeothermal,technology,2016,0,Petajoules
NU,commercial,solarWindGeothermal,technology,2016,0,Petajoules
ON,commercial,solarWindGeothermal,technology,2016,0,Petajoules
PE,commercial,solarWindGeothermal,technology,2016,0,Petajoules
QC,commercial,solarWindGeothermal,technology,2016,0,Petajoules
SK,commercial,solarWindGeothermal,technology,2016,0,Petajoules
YT,commercial,solarWindGeothermal,technology,2016,0,Petajoules
all,commercial,solarWindGeothermal,technology,2017,0.1175,Petajoules
AB,commercial,solarWindGeothermal,technology,2017,0.0294,Petajoules
BC,commercial,solarWindGeothermal,technology,2017,0.0108,Petajoules
MB,commercial,solarWindGeothermal,technology,2017,0.0074,Petajoules
NB,commercial,solarWindGeothermal,technology,2017,0.0002,Petajoules
NL,commercial,solarWindGeothermal,technology,2017,0.0001,Petajoules
NS,commercial,solarWindGeothermal,technology,2017,0.0003,Petajoules
NT,commercial,solarWindGeothermal,technology,2017,0,Petajoules
NU,commercial,solarWindGeothermal,technology,2017,0,Petajoules
ON,commercial,solarWindGeothermal,technology,2017,0.0413,Petajoules
PE,commercial,solarWindGeothermal,technology,2017,0,Petajoules
QC,commercial,solarWindGeothermal,technology,2017,0.0196,Petajoules
SK,commercial,solarWindGeothermal,technology,2017,0.0084,Petajoules
YT,commercial,solarWindGeothermal,technology,2017,0,Petajoules
all,commercial,solarWindGeothermal,technology,2018,0.283,Petajoules
AB,commercial,solarWindGeothermal,technology,2018,0.0663,Petajoules
BC,commercial,solarWindGeothermal,technology,2018,0.0316,Petajoules
MB,commercial,solarWindGeothermal,technology,2018,0.0165,Petajoules
NB,commercial,solarWindGeothermal,technology,2018,0.0004,Petajoules
NL,commercial,solarWindGeothermal,technology,2018,0.0002,Petajoules
NS,commercial,solarWindGeothermal,technology,2018,0.0006,Petajoules
NT,commercial,solarWindGeothermal,technology,2018,0.0001,Petajoules
NU,commercial,solarWindGeothermal,technology,2018,0,Petajoules
ON,commercial,solarWindGeothermal,technology,2018,0.1036,Petajoules
PE,commercial,solarWindGeothermal,technology,2018,0,Petajoules
QC,commercial,solarWindGeothermal,technology,2018,0.0461,Petajoules
SK,commercial,solarWindGeothermal,technology,2018,0.0176,Petajoules
YT,commercial,solarWindGeothermal,technology,2018,0,Petajoules
all,commercial,solarWindGeothermal,technology,2019,0.4705,Petajoules
AB,commercial,solarWindGeothermal,technology,2019,0.105,Petajoules
BC,commercial,solarWindGeothermal,technology,2019,0.0566,Petajoules
MB,commercial,solarWindGeothermal,technology,2019,0.0263,Petajoules
NB,commercial,solarWindGeothermal,technology,2019,0.0006,Petajoules
NL,commercial,solarWindGeothermal,technology,2019,0.0003,Petajoules
NS,commercial,solarWindGeothermal,technology,2019,0.0009,Petajoules
NT,commercial,solarWindGeothermal,technology,2019,0.0001,Petajoules
NU,commercial,solarWindGeothermal,technology,2019,0,Petajoules
ON,commercial,solarWindGeothermal,technology,2019,0.1775,Petajoules
PE,commercial,solarWindGeothermal,technology,2019,0,Petajoules
QC,commercial,solarWindGeothermal,technology,2019,0.0766,Petajoules
SK,commercial,solarWindGeothermal,technology,2019,0.0266,Petajoules
YT,commercial,solarWindGeothermal,technology,2019,0,Petajoules
all,commercial,solarWindGeothermal,technology,2020,0.6682,Petajoules
AB,commercial,solarWindGeothermal,technology,2020,0.1428,Petajoules
BC,commercial,solarWindGeothermal,technology,2020,0.0847,Petajoules
MB,commercial,solarWindGeothermal,technology,2020,0.0361,Petajoules
NB,commercial,solarWindGeothermal,technology,2020,0.0007,Petajoules
NL,commercial,solarWindGeothermal,technology,2020,0.0003,Petajoules
NS,commercial,solarWindGeothermal,technology,2020,0.0012,Petajoules
NT,commercial,solarWindGeothermal,technology,2020,0.0002,Petajoules
NU,commercial,solarWindGeothermal,technology,2020,0,Petajoules
ON,commercial,solarWindGeothermal,technology,2020,0.2582,Petajoules
PE,commercial,solarWindGeothermal,technology,2020,0,Petajoules
QC,commercial,solarWindGeothermal,technology,2020,0.1093,Petajoules
SK,commercial,solarWindGeothermal,technology,2020,0.0347,Petajoules
YT,commercial,solarWindGeothermal,technology,2020,0,Petajoules
all,commercial,solarWindGeothermal,technology,2021,0.8636,Petajoules
AB,commercial,solarWindGeothermal,technology,2021,0.1735,Petajoules
BC,commercial,solarWindGeothermal,technology,2021,0.1153,Petajoules
MB,commercial,solarWindGeothermal,technology,2021,0.0459,Petajoules
NB,commercial,solarWindGeothermal,technology,2021,0.0009,Petajoules
NL,commercial,solarWindGeothermal,technology,2021,0.0004,Petajoules
NS,commercial,solarWindGeothermal,technology,2021,0.0015,Petajoules
NT,commercial,solarWindGeothermal,technology,2021,0.0002,Petajoules
NU,commercial,solarWindGeothermal,technology,2021,0,Petajoules
ON,commercial,solarWindGeothermal,technology,2021,0.3407,Petajoules
PE,commercial,solarWindGeothermal,technology,2021,0,Petajoules
QC,commercial,solarWindGeothermal,technology,2021,0.1427,Petajoules
SK,commercial,solarWindGeothermal,technology,2021,0.0424,Petajoules
YT,commercial,solarWindGeothermal,technology,2021,0.0001,Petajoules
all,commercial,solarWindGeothermal,technology,2022,1.059,Petajoules
AB,commercial,solarWindGeothermal,technology,2022,0.2043,Petajoules
BC,commercial,solarWindGeothermal,technology,2022,0.1476,Petajoules
MB,commercial,solarWindGeothermal,technology,2022,0.0553,Petajoules
NB,commercial,solarWindGeothermal,technology,2022,0.001,Petajoules
NL,commercial,solarWindGeothermal,technology,2022,0.0005,Petajoules
NS,commercial,solarWindGeothermal,technology,2022,0.0018,Petajoules
NT,commercial,solarWindGeothermal,technology,2022,0.0003,Petajoules
NU,commercial,solarWindGeothermal,technology,2022,0,Petajoules
ON,commercial,solarWindGeothermal,technology,2022,0.4235,Petajoules
PE,commercial,solarWindGeothermal,technology,2022,0,Petajoules
QC,commercial,solarWindGeothermal,technology,2022,0.1756,Petajoules
SK,commercial,solarWindGeothermal,technology,2022,0.049,Petajoules
YT,commercial,solarWindGeothermal,technology,2022,0.0001,Petajoules
all,commercial,solarWindGeothermal,technology,2023,1.249,Petajoules
AB,commercial,solarWindGeothermal,technology,2023,0.2312,Petajoules
