province,sector,source,scenario,year,value,unit
all,commercial,coal,reference,2006,0,Petajoules
AB,commercial,coal,reference,2006,0,Petajoules
BC,commercial,coal,reference,2006,0,Petajoules
MB,commercial,coal,reference,2006,0,Petajoules
NB,commercial,coal,reference,2006,0,Petajoules
NL,commercial,coal,reference,2006,0,Petajoules
NS,commercial,coal,reference,2006,0,Petajoules
NT,commercial,coal,reference,2006,0,Petajoules
NU,commercial,coal,reference,2006,0,Petajoules
ON,commercial,coal,reference,2006,0,Petajoules
PE,commercial,coal,reference,2006,0,Petajoules
QC,commercial,coal,reference,2006,0,Petajoules
SK,commercial,coal,reference,2006,0,Petajoules
YT,commercial,coal,reference,2006,0,Petajoules
all,commercial,coal,reference,2007,0,Petajoules
AB,commercial,coal,reference,2007,0,Petajoules
BC,commercial,coal,reference,2007,0,Petajoules
MB,commercial,coal,reference,2007,0,Petajoules
NB,commercial,coal,reference,2007,0,Petajoules
NL,commercial,coal,reference,2007,0,Petajoules
NS,commercial,coal,reference,2007,0,Petajoules
NT,commercial,coal,reference,2007,0,Petajoules
NU,commercial,coal,reference,2007,0,Petajoules
ON,commercial,coal,reference,2007,0,Petajoules
PE,commercial,coal,reference,2007,0,Petajoules
QC,commercial,coal,reference,2007,0,Petajoules
SK,commercial,coal,reference,2007,0,Petajoules
YT,commercial,coal,reference,2007,0,Petajoules
all,commercial,coal,reference,2008,0,Petajoules
AB,commercial,coal,reference,2008,0,Petajoules
BC,commercial,coal,reference,2008,0,Petajoules
MB,commercial,coal,reference,2008,0,Petajoules
NB,commercial,coal,reference,2008,0,Petajoules
NL,commercial,coal,reference,2008,0,Petajoules
NS,commercial,coal,reference,2008,0,Petajoules
NT,commercial,coal,reference,2008,0,Petajoules
NU,commercial,coal,reference,2008,0,Petajoules
ON,commercial,coal,reference,2008,0,Petajoules
PE,commercial,coal,reference,2008,0,Petajoules
QC,commercial,coal,reference,2008,0,Petajoules
SK,commercial,coal,reference,2008,0,Petajoules
YT,commercial,coal,reference,2008,0,Petajoules
all,commercial,coal,reference,2009,0,Petajoules
AB,commercial,coal,reference,2009,0,Petajoules
BC,commercial,coal,reference,2009,0,Petajoules
MB,commercial,coal,reference,2009,0,Petajoules
NB,commercial,coal,reference,2009,0,Petajoules
NL,commercial,coal,reference,2009,0,Petajoules
NS,commercial,coal,reference,2009,0,Petajoules
NT,commercial,coal,reference,2009,0,Petajoules
NU,commercial,coal,reference,2009,0,Petajoules
ON,commercial,coal,reference,2009,0,Petajoules
PE,commercial,coal,reference,2009,0,Petajoules
QC,commercial,coal,reference,2009,0,Petajoules
SK,commercial,coal,reference,2009,0,Petajoules
YT,commercial,coal,reference,2009,0,Petajoules
all,commercial,coal,reference,2010,0,Petajoules
AB,commercial,coal,reference,2010,0,Petajoules
BC,commercial,coal,reference,2010,0,Petajoules
MB,commercial,coal,reference,2010,0,Petajoules
NB,commercial,coal,reference,2010,0,Petajoules
NL,commercial,coal,reference,2010,0,Petajoules
NS,commercial,coal,reference,2010,0,Petajoules
NT,commercial,coal,reference,2010,0,Petajoules
NU,commercial,coal,reference,2010,0,Petajoules
ON,commercial,coal,reference,2010,0,Petajoules
PE,commercial,coal,reference,2010,0,Petajoules
QC,commercial,coal,reference,2010,0,Petajoules
SK,commercial,coal,reference,2010,0,Petajoules
YT,commercial,coal,reference,2010,0,Petajoules
all,commercial,coal,reference,2011,0,Petajoules
AB,commercial,coal,reference,2011,0,Petajoules
BC,commercial,coal,reference,2011,0,Petajoules
MB,commercial,coal,reference,2011,0,Petajoules
NB,commercial,coal,reference,2011,0,Petajoules
NL,commercial,coal,reference,2011,0,Petajoules
NS,commercial,coal,reference,2011,0,Petajoules
NT,commercial,coal,reference,2011,0,Petajoules
NU,commercial,coal,reference,2011,0,Petajoules
ON,commercial,coal,reference,2011,0,Petajoules
PE,commercial,coal,reference,2011,0,Petajoules
QC,commercial,coal,reference,2011,0,Petajoules
SK,commercial,coal,reference,2011,0,Petajoules
YT,commercial,coal,reference,2011,0,Petajoules
all,commercial,coal,reference,2012,0,Petajoules
AB,commercial,coal,reference,2012,0,Petajoules
BC,commercial,coal,reference,2012,0,Petajoules
MB,commercial,coal,reference,2012,0,Petajoules
NB,commercial,coal,reference,2012,0,Petajoules
NL,commercial,coal,reference,2012,0,Petajoules
NS,commercial,coal,reference,2012,0,Petajoules
NT,commercial,coal,reference,2012,0,Petajoules
NU,commercial,coal,reference,2012,0,Petajoules
ON,commercial,coal,reference,2012,0,Petajoules
PE,commercial,coal,reference,2012,0,Petajoules
QC,commercial,coal,reference,2012,0,Petajoules
SK,commercial,coal,reference,2012,0,Petajoules
YT,commercial,coal,reference,2012,0,Petajoules
all,commercial,coal,reference,2013,0,Petajoules
AB,commercial,coal,reference,2013,0,Petajoules
BC,commercial,coal,reference,2013,0,Petajoules
MB,commercial,coal,reference,2013,0,Petajoules
NB,commercial,coal,reference,2013,0,Petajoules
NL,commercial,coal,reference,2013,0,Petajoules
NS,commercial,coal,reference,2013,0,Petajoules
NT,commercial,coal,reference,2013,0,Petajoules
NU,commercial,coal,reference,2013,0,Petajoules
ON,commercial,coal,reference,2013,0,Petajoules
PE,commercial,coal,reference,2013,0,Petajoules
QC,commercial,coal,reference,2013,0,Petajoules
SK,commercial,coal,reference,2013,0,Petajoules
YT,commercial,coal,reference,2013,0,Petajoules
all,commercial,coal,reference,2014,0,Petajoules
AB,commercial,coal,reference,2014,0,Petajoules
BC,commercial,coal,reference,2014,0,Petajoules
MB,commercial,coal,reference,2014,0,Petajoules
NB,commercial,coal,reference,2014,0,Petajoules
NL,commercial,coal,reference,2014,0,Petajoules
NS,commercial,coal,reference,2014,0,Petajoules
NT,commercial,coal,reference,2014,0,Petajoules
NU,commercial,coal,reference,2014,0,Petajoules
ON,commercial,coal,reference,2014,0,Petajoules
PE,commercial,coal,reference,2014,0,Petajoules
QC,commercial,coal,reference,2014,0,Petajoules
SK,commercial,coal,reference,2014,0,Petajoules
YT,commercial,coal,reference,2014,0,Petajoules
all,commercial,coal,reference,2015,0,Petajoules
AB,commercial,coal,reference,2015,0,Petajoules
BC,commercial,coal,reference,2015,0,Petajoules
MB,commercial,coal,reference,2015,0,Petajoules
NB,commercial,coal,reference,2015,0,Petajoules
NL,commercial,coal,reference,2015,0,Petajoules
NS,commercial,coal,reference,2015,0,Petajoules
NT,commercial,coal,reference,2015,0,Petajoules
NU,commercial,coal,reference,2015,0,Petajoules
ON,commercial,coal,reference,2015,0,Petajoules
PE,commercial,coal,reference,2015,0,Petajoules
QC,commercial,coal,reference,2015,0,Petajoules
SK,commercial,coal,reference,2015,0,Petajoules
YT,commercial,coal,reference,2015,0,Petajoules
all,commercial,coal,reference,2016,0,Petajoules
AB,commercial,coal,reference,2016,0,Petajoules
BC,commercial,coal,reference,2016,0,Petajoules
MB,commercial,coal,reference,2016,0,Petajoules
NB,commercial,coal,reference,2016,0,Petajoules
NL,commercial,coal,reference,2016,0,Petajoules
NS,commercial,coal,reference,2016,0,Petajoules
NT,commercial,coal,reference,2016,0,Petajoules
NU,commercial,coal,reference,2016,0,Petajoules
ON,commercial,coal,reference,2016,0,Petajoules
PE,commercial,coal,reference,2016,0,Petajoules
QC,commercial,coal,reference,2016,0,Petajoules
SK,commercial,coal,reference,2016,0,Petajoules
YT,commercial,coal,reference,2016,0,Petajoules
all,commercial,coal,reference,2017,0,Petajoules
AB,commercial,coal,reference,2017,0,Petajoules
BC,commercial,coal,reference,2017,0,Petajoules
MB,commercial,coal,reference,2017,0,Petajoules
NB,commercial,coal,reference,2017,0,Petajoules
NL,commercial,coal,reference,2017,0,Petajoules
NS,commercial,coal,reference,2017,0,Petajoules
NT,commercial,coal,reference,2017,0,Petajoules
NU,commercial,coal,reference,2017,0,Petajoules
ON,commercial,coal,reference,2017,0,Petajoules
PE,commercial,coal,reference,2017,0,Petajoules
QC,commercial,coal,reference,2017,0,Petajoules
SK,commercial,coal,reference,2017,0,Petajoules
YT,commercial,coal,reference,2017,0,Petajoules
all,commercial,coal,reference,2018,0,Petajoules
AB,commercial,coal,reference,2018,0,Petajoules
BC,commercial,coal,reference,2018,0,Petajoules
MB,commercial,coal,reference,2018,0,Petajoules
NB,commercial,coal,reference,2018,0,Petajoules
NL,commercial,coal,reference,2018,0,Petajoules
NS,commercial,coal,reference,2018,0,Petajoules
NT,commercial,coal,reference,2018,0,Petajoules
NU,commercial,coal,reference,2018,0,Petajoules
ON,commercial,coal,reference,2018,0,Petajoules
PE,commercial,coal,reference,2018,0,Petajoules
QC,commercial,coal,reference,2018,0,Petajoules
SK,commercial,coal,reference,2018,0,Petajoules
YT,commercial,coal,reference,2018,0,Petajoules
all,commercial,coal,reference,2019,0,Petajoules
AB,commercial,coal,reference,2019,0,Petajoules
BC,commercial,coal,reference,2019,0,Petajoules
MB,commercial,coal,reference,2019,0,Petajoules
NB,commercial,coal,reference,2019,0,Petajoules
NL,commercial,coal,reference,2019,0,Petajoules
NS,commercial,coal,reference,2019,0,Petajoules
NT,commercial,coal,reference,2019,0,Petajoules
NU,commercial,coal,reference,2019,0,Petajoules
ON,commercial,coal,reference,2019,0,Petajoules
PE,commercial,coal,reference,2019,0,Petajoules
QC,commercial,coal,reference,2019,0,Petajoules
SK,commercial,coal,reference,2019,0,Petajoules
YT,commercial,coal,reference,2019,0,Petajoules
all,commercial,coal,reference,2020,0,Petajoules
AB,commercial,coal,reference,2020,0,Petajoules
BC,commercial,coal,reference,2020,0,Petajoules
MB,commercial,coal,reference,2020,0,Petajoules
NB,commercial,coal,reference,2020,0,Petajoules
NL,commercial,coal,reference,2020,0,Petajoules
NS,commercial,coal,reference,2020,0,Petajoules
NT,commercial,coal,reference,2020,0,Petajoules
NU,commercial,coal,reference,2020,0,Petajoules
ON,commercial,coal,reference,2020,0,Petajoules
PE,commercial,coal,reference,2020,0,Petajoules
QC,commercial,coal,reference,2020,0,Petajoules
SK,commercial,coal,reference,2020,0,Petajoules
YT,commercial,coal,reference,2020,0,Petajoules
all,commercial,coal,reference,2021,0,Petajoules
AB,commercial,coal,reference,2021,0,Petajoules
BC,commercial,coal,reference,2021,0,Petajoules
MB,commercial,coal,reference,2021,0,Petajoules
NB,commercial,coal,reference,2021,0,Petajoules
NL,commercial,coal,reference,2021,0,Petajoules
NS,commercial,coal,reference,2021,0,Petajoules
NT,commercial,coal,reference,2021,0,Petajoules
NU,commercial,coal,reference,2021,0,Petajoules
ON,commercial,coal,reference,2021,0,Petajoules
PE,commercial,coal,reference,2021,0,Petajoules
QC,commercial,coal,reference,2021,0,Petajoules
SK,commercial,coal,reference,2021,0,Petajoules
YT,commercial,coal,reference,2021,0,Petajoules
all,commercial,coal,reference,2022,0,Petajoules
AB,commercial,coal,reference,2022,0,Petajoules
BC,commercial,coal,reference,2022,0,Petajoules
MB,commercial,coal,reference,2022,0,Petajoules
NB,commercial,coal,reference,2022,0,Petajoules
NL,commercial,coal,reference,2022,0,Petajoules
NS,commercial,coal,reference,2022,0,Petajoules
NT,commercial,coal,reference,2022,0,Petajoules
NU,commercial,coal,reference,2022,0,Petajoules
ON,commercial,coal,reference,2022,0,Petajoules
PE,commercial,coal,reference,2022,0,Petajoules
QC,commercial,coal,reference,2022,0,Petajoules
SK,commercial,coal,reference,2022,0,Petajoules
YT,commercial,coal,reference,2022,0,Petajoules
all,commercial,coal,reference,2023,0,Petajoules
AB,commercial,coal,reference,2023,0,Petajoules
BC,commercial,coal,reference,2023,0,Petajoules
MB,commercial,coal,reference,2023,0,Petajoules
NB,commercial,coal,reference,2023,0,Petajoules
NL,commercial,coal,reference,2023,0,Petajoules
NS,commercial,coal,reference,2023,0,Petajoules
NT,commercial,coal,reference,2023,0,Petajoules
NU,commercial,coal,reference,2023,0,Petajoules
ON,commercial,coal,reference,2023,0,Petajoules
PE,commercial,coal,reference,2023,0,Petajoules
QC,commercial,coal,reference,2023,0,Petajoules
SK,commercial,coal,reference,2023,0,Petajoules
YT,commercial,coal,reference,2023,0,Petajoules
all,commercial,coal,reference,2024,0,Petajoules
AB,commercial,coal,reference,2024,0,Petajoules
BC,commercial,coal,reference,2024,0,Petajoules
MB,commercial,coal,reference,2024,0,Petajoules
NB,commercial,coal,reference,2024,0,Petajoules
NL,commercial,coal,reference,2024,0,Petajoules
NS,commercial,coal,reference,2024,0,Petajoules
NT,commercial,coal,reference,2024,0,Petajoules
NU,commercial,coal,reference,2024,0,Petajoules
ON,commercial,coal,reference,2024,0,Petajoules
PE,commercial,coal,reference,2024,0,Petajoules
QC,commercial,coal,reference,2024,0,Petajoules
SK,commercial,coal,reference,2024,0,Petajoules
YT,commercial,coal,reference,2024,0,Petajoules
all,commercial,coal,reference,2025,0,Petajoules
AB,commercial,coal,reference,2025,0,Petajoules
BC,commercial,coal,reference,2025,0,Petajoules
MB,commercial,coal,reference,2025,0,Petajoules
NB,commercial,coal,reference,2025,0,Petajoules
NL,commercial,coal,reference,2025,0,Petajoules
NS,commercial,coal,reference,2025,0,Petajoules
NT,commercial,coal,reference,2025,0,Petajoules
NU,commercial,coal,reference,2025,0,Petajoules
ON,commercial,coal,reference,2025,0,Petajoules
PE,commercial,coal,reference,2025,0,Petajoules
QC,commercial,coal,reference,2025,0,Petajoules
SK,commercial,coal,reference,2025,0,Petajoules
YT,commercial,coal,reference,2025,0,Petajoules
all,commercial,coal,reference,2026,0,Petajoules
AB,commercial,coal,reference,2026,0,Petajoules
BC,commercial,coal,reference,2026,0,Petajoules
MB,commercial,coal,reference,2026,0,Petajoules
NB,commercial,coal,reference,2026,0,Petajoules
NL,commercial,coal,reference,2026,0,Petajoules
NS,commercial,coal,reference,2026,0,Petajoules
NT,commercial,coal,reference,2026,0,Petajoules
NU,commercial,coal,reference,2026,0,Petajoules
ON,commercial,coal,reference,2026,0,Petajoules
PE,commercial,coal,reference,2026,0,Petajoules
QC,commercial,coal,reference,2026,0,Petajoules
SK,commercial,coal,reference,2026,0,Petajoules
YT,commercial,coal,reference,2026,0,Petajoules
all,commercial,coal,reference,2027,0,Petajoules
AB,commercial,coal,reference,2027,0,Petajoules
BC,commercial,coal,reference,2027,0,Petajoules
MB,commercial,coal,reference,2027,0,Petajoules
NB,commercial,coal,reference,2027,0,Petajoules
NL,commercial,coal,reference,2027,0,Petajoules
NS,commercial,coal,reference,2027,0,Petajoules
NT,commercial,coal,reference,2027,0,Petajoules
NU,commercial,coal,reference,2027,0,Petajoules
ON,commercial,coal,reference,2027,0,Petajoules
PE,commercial,coal,reference,2027,0,Petajoules
QC,commercial,coal,reference,2027,0,Petajoules
SK,commercial,coal,reference,2027,0,Petajoules
YT,commercial,coal,reference,2027,0,Petajoules
all,commercial,coal,reference,2028,0,Petajoules
AB,commercial,coal,reference,2028,0,Petajoules
BC,commercial,coal,reference,2028,0,Petajoules
MB,commercial,coal,reference,2028,0,Petajoules
NB,commercial,coal,reference,2028,0,Petajoules
NL,commercial,coal,reference,2028,0,Petajoules
NS,commercial,coal,reference,2028,0,Petajoules
NT,commercial,coal,reference,2028,0,Petajoules
NU,commercial,coal,reference,2028,0,Petajoules
ON,commercial,coal,reference,2028,0,Petajoules
PE,commercial,coal,reference,2028,0,Petajoules
QC,commercial,coal,reference,2028,0,Petajoules
SK,commercial,coal,reference,2028,0,Petajoules
YT,commercial,coal,reference,2028,0,Petajoules
all,commercial,coal,reference,2029,0,Petajoules
AB,commercial,coal,reference,2029,0,Petajoules
BC,commercial,coal,reference,2029,0,Petajoules
MB,commercial,coal,reference,2029,0,Petajoules
NB,commercial,coal,reference,2029,0,Petajoules
NL,commercial,coal,reference,2029,0,Petajoules
NS,commercial,coal,reference,2029,0,Petajoules
NT,commercial,coal,reference,2029,0,Petajoules
NU,commercial,coal,reference,2029,0,Petajoules
ON,commercial,coal,reference,2029,0,Petajoules
PE,commercial,coal,reference,2029,0,Petajoules
QC,commercial,coal,reference,2029,0,Petajoules
SK,commercial,coal,reference,2029,0,Petajoules
YT,commercial,coal,reference,2029,0,Petajoules
all,commercial,coal,reference,2030,0,Petajoules
AB,commercial,coal,reference,2030,0,Petajoules
BC,commercial,coal,reference,2030,0,Petajoules
MB,commercial,coal,reference,2030,0,Petajoules
NB,commercial,coal,reference,2030,0,Petajoules
NL,commercial,coal,reference,2030,0,Petajoules
NS,commercial,coal,reference,2030,0,Petajoules
NT,commercial,coal,reference,2030,0,Petajoules
NU,commercial,coal,reference,2030,0,Petajoules
ON,commercial,coal,reference,2030,0,Petajoules
PE,commercial,coal,reference,2030,0,Petajoules
QC,commercial,coal,reference,2030,0,Petajoules
SK,commercial,coal,reference,2030,0,Petajoules
YT,commercial,coal,reference,2030,0,Petajoules
all,commercial,coal,reference,2031,0,Petajoules
AB,commercial,coal,reference,2031,0,Petajoules
BC,commercial,coal,reference,2031,0,Petajoules
MB,commercial,coal,reference,2031,0,Petajoules
NB,commercial,coal,reference,2031,0,Petajoules
NL,commercial,coal,reference,2031,0,Petajoules
NS,commercial,coal,reference,2031,0,Petajoules
NT,commercial,coal,reference,2031,0,Petajoules
NU,commercial,coal,reference,2031,0,Petajoules
ON,commercial,coal,reference,2031,0,Petajoules
PE,commercial,coal,reference,2031,0,Petajoules
QC,commercial,coal,reference,2031,0,Petajoules
SK,commercial,coal,reference,2031,0,Petajoules
YT,commercial,coal,reference,2031,0,Petajoules
all,commercial,coal,reference,2032,0,Petajoules
AB,commercial,coal,reference,2032,0,Petajoules
BC,commercial,coal,reference,2032,0,Petajoules
MB,commercial,coal,reference,2032,0,Petajoules
NB,commercial,coal,reference,2032,0,Petajoules
NL,commercial,coal,reference,2032,0,Petajoules
NS,commercial,coal,reference,2032,0,Petajoules
NT,commercial,coal,reference,2032,0,Petajoules
NU,commercial,coal,reference,2032,0,Petajoules
ON,commercial,coal,reference,2032,0,Petajoules
PE,commercial,coal,reference,2032,0,Petajoules
QC,commercial,coal,reference,2032,0,Petajoules
SK,commercial,coal,reference,2032,0,Petajoules
YT,commercial,coal,reference,2032,0,Petajoules
all,commercial,coal,reference,2033,0,Petajoules
AB,commercial,coal,reference,2033,0,Petajoules
BC,commercial,coal,reference,2033,0,Petajoules
MB,commercial,coal,reference,2033,0,Petajoules
NB,commercial,coal,reference,2033,0,Petajoules
NL,commercial,coal,reference,2033,0,Petajoules
NS,commercial,coal,reference,2033,0,Petajoules
NT,commercial,coal,reference,2033,0,Petajoules
NU,commercial,coal,reference,2033,0,Petajoules
ON,commercial,coal,reference,2033,0,Petajoules
PE,commercial,coal,reference,2033,0,Petajoules
QC,commercial,coal,reference,2033,0,Petajoules
SK,commercial,coal,reference,2033,0,Petajoules
YT,commercial,coal,reference,2033,0,Petajoules
all,commercial,coal,reference,2034,0,Petajoules
AB,commercial,coal,reference,2034,0,Petajoules
BC,commercial,coal,reference,2034,0,Petajoules
MB,commercial,coal,reference,2034,0,Petajoules
NB,commercial,coal,reference,2034,0,Petajoules
NL,commercial,coal,reference,2034,0,Petajoules
NS,commercial,coal,reference,2034,0,Petajoules
NT,commercial,coal,reference,2034,0,Petajoules
NU,commercial,coal,reference,2034,0,Petajoules
ON,commercial,coal,reference,2034,0,Petajoules
PE,commercial,coal,reference,2034,0,Petajoules
QC,commercial,coal,reference,2034,0,Petajoules
SK,commercial,coal,reference,2034,0,Petajoules
YT,commercial,coal,reference,2034,0,Petajoules
all,commercial,coal,reference,2035,0,Petajoules
AB,commercial,coal,reference,2035,0,Petajoules
BC,commercial,coal,reference,2035,0,Petajoules
MB,commercial,coal,reference,2035,0,Petajoules
NB,commercial,coal,reference,2035,0,Petajoules
NL,commercial,coal,reference,2035,0,Petajoules
NS,commercial,coal,reference,2035,0,Petajoules
NT,commercial,coal,reference,2035,0,Petajoules
NU,commercial,coal,reference,2035,0,Petajoules
ON,commercial,coal,reference,2035,0,Petajoules
PE,commercial,coal,reference,2035,0,Petajoules
QC,commercial,coal,reference,2035,0,Petajoules
SK,commercial,coal,reference,2035,0,Petajoules
YT,commercial,coal,reference,2035,0,Petajoules
all,commercial,coal,reference,2036,0,Petajoules
AB,commercial,coal,reference,2036,0,Petajoules
BC,commercial,coal,reference,2036,0,Petajoules
MB,commercial,coal,reference,2036,0,Petajoules
NB,commercial,coal,reference,2036,0,Petajoules
NL,commercial,coal,reference,2036,0,Petajoules
NS,commercial,coal,reference,2036,0,Petajoules
NT,commercial,coal,reference,2036,0,Petajoules
NU,commercial,coal,reference,2036,0,Petajoules
ON,commercial,coal,reference,2036,0,Petajoules
PE,commercial,coal,reference,2036,0,Petajoules
QC,commercial,coal,reference,2036,0,Petajoules
SK,commercial,coal,reference,2036,0,Petajoules
YT,commercial,coal,reference,2036,0,Petajoules
all,commercial,coal,reference,2037,0,Petajoules
AB,commercial,coal,reference,2037,0,Petajoules
BC,commercial,coal,reference,2037,0,Petajoules
MB,commercial,coal,reference,2037,0,Petajoules
NB,commercial,coal,reference,2037,0,Petajoules
NL,commercial,coal,reference,2037,0,Petajoules
NS,commercial,coal,reference,2037,0,Petajoules
NT,commercial,coal,reference,2037,0,Petajoules
NU,commercial,coal,reference,2037,0,Petajoules
ON,commercial,coal,reference,2037,0,Petajoules
PE,commercial,coal,reference,2037,0,Petajoules
QC,commercial,coal,reference,2037,0,Petajoules
SK,commercial,coal,reference,2037,0,Petajoules
YT,commercial,coal,reference,2037,0,Petajoules
all,commercial,coal,reference,2038,0,Petajoules
AB,commercial,coal,reference,2038,0,Petajoules
BC,commercial,coal,reference,2038,0,Petajoules
MB,commercial,coal,reference,2038,0,Petajoules
NB,commercial,coal,reference,2038,0,Petajoules
NL,commercial,coal,reference,2038,0,Petajoules
NS,commercial,coal,reference,2038,0,Petajoules
NT,commercial,coal,reference,2038,0,Petajoules
NU,commercial,coal,reference,2038,0,Petajoules
ON,commercial,coal,reference,2038,0,Petajoules
PE,commercial,coal,reference,2038,0,Petajoules
QC,commercial,coal,reference,2038,0,Petajoules
SK,commercial,coal,reference,2038,0,Petajoules
YT,commercial,coal,reference,2038,0,Petajoules
all,commercial,coal,reference,2039,0,Petajoules
AB,commercial,coal,reference,2039,0,Petajoules
BC,commercial,coal,reference,2039,0,Petajoules
MB,commercial,coal,reference,2039,0,Petajoules
NB,commercial,coal,reference,2039,0,Petajoules
NL,commercial,coal,reference,2039,0,Petajoules
NS,commercial,coal,reference,2039,0,Petajoules
NT,commercial,coal,reference,2039,0,Petajoules
NU,commercial,coal,reference,2039,0,Petajoules
ON,commercial,coal,reference,2039,0,Petajoules
PE,commercial,coal,reference,2039,0,Petajoules
QC,commercial,coal,reference,2039,0,Petajoules
SK,commercial,coal,reference,2039,0,Petajoules
YT,commercial,coal,reference,2039,0,Petajoules
all,commercial,coal,reference,2040,0,Petajoules
AB,commercial,coal,reference,2040,0,Petajoules
BC,commercial,coal,reference,2040,0,Petajoules
MB,commercial,coal,reference,2040,0,Petajoules
NB,commercial,coal,reference,2040,0,Petajoules
NL,commercial,coal,reference,2040,0,Petajoules
NS,commercial,coal,reference,2040,0,Petajoules
NT,commercial,coal,reference,2040,0,Petajoules
NU,commercial,coal,reference,2040,0,Petajoules
ON,commercial,coal,reference,2040,0,Petajoules
PE,commercial,coal,reference,2040,0,Petajoules
QC,commercial,coal,reference,2040,0,Petajoules
SK,commercial,coal,reference,2040,0,Petajoules
YT,commercial,coal,reference,2040,0,Petajoules
all,commercial,coal,high,2005,0,Petajoules
AB,commercial,coal,high,2005,0,Petajoules
BC,commercial,coal,high,2005,0,Petajoules
MB,commercial,coal,high,2005,0,Petajoules
NB,commercial,coal,high,2005,0,Petajoules
NL,commercial,coal,high,2005,0,Petajoules
NS,commercial,coal,high,2005,0,Petajoules
NT,commercial,coal,high,2005,0,Petajoules
NU,commercial,coal,high,2005,0,Petajoules
ON,commercial,coal,high,2005,0,Petajoules
PE,commercial,coal,high,2005,0,Petajoules
QC,commercial,coal,high,2005,0,Petajoules
SK,commercial,coal,high,2005,0,Petajoules
YT,commercial,coal,high,2005,0,Petajoules
all,commercial,coal,high,2006,0,Petajoules
AB,commercial,coal,high,2006,0,Petajoules
BC,commercial,coal,high,2006,0,Petajoules
MB,commercial,coal,high,2006,0,Petajoules
NB,commercial,coal,high,2006,0,Petajoules
NL,commercial,coal,high,2006,0,Petajoules
NS,commercial,coal,high,2006,0,Petajoules
NT,commercial,coal,high,2006,0,Petajoules
NU,commercial,coal,high,2006,0,Petajoules
ON,commercial,coal,high,2006,0,Petajoules
PE,commercial,coal,high,2006,0,Petajoules
QC,commercial,coal,high,2006,0,Petajoules
SK,commercial,coal,high,2006,0,Petajoules
YT,commercial,coal,high,2006,0,Petajoules
all,commercial,coal,high,2007,0,Petajoules
AB,commercial,coal,high,2007,0,Petajoules
BC,commercial,coal,high,2007,0,Petajoules
MB,commercial,coal,high,2007,0,Petajoules
NB,commercial,coal,high,2007,0,Petajoules
NL,commercial,coal,high,2007,0,Petajoules
NS,commercial,coal,high,2007,0,Petajoules
NT,commercial,coal,high,2007,0,Petajoules
NU,commercial,coal,high,2007,0,Petajoules
ON,commercial,coal,high,2007,0,Petajoules
PE,commercial,coal,high,2007,0,Petajoules
QC,commercial,coal,high,2007,0,Petajoules
SK,commercial,coal,high,2007,0,Petajoules
YT,commercial,coal,high,2007,0,Petajoules
all,commercial,coal,high,2008,0,Petajoules
AB,commercial,coal,high,2008,0,Petajoules
BC,commercial,coal,high,2008,0,Petajoules
MB,commercial,coal,high,2008,0,Petajoules
NB,commercial,coal,high,2008,0,Petajoules
NL,commercial,coal,high,2008,0,Petajoules
NS,commercial,coal,high,2008,0,Petajoules
NT,commercial,coal,high,2008,0,Petajoules
NU,commercial,coal,high,2008,0,Petajoules
ON,commercial,coal,high,2008,0,Petajoules
PE,commercial,coal,high,2008,0,Petajoules
QC,commercial,coal,high,2008,0,Petajoules
SK,commercial,coal,high,2008,0,Petajoules
YT,commercial,coal,high,2008,0,Petajoules
all,commercial,coal,high,2009,0,Petajoules
AB,commercial,coal,high,2009,0,Petajoules
BC,commercial,coal,high,2009,0,Petajoules
MB,commercial,coal,high,2009,0,Petajoules
NB,commercial,coal,high,2009,0,Petajoules
NL,commercial,coal,high,2009,0,Petajoules
NS,commercial,coal,high,2009,0,Petajoules
NT,commercial,coal,high,2009,0,Petajoules
NU,commercial,coal,high,2009,0,Petajoules
ON,commercial,coal,high,2009,0,Petajoules
PE,commercial,coal,high,2009,0,Petajoules
QC,commercial,coal,high,2009,0,Petajoules
SK,commercial,coal,high,2009,0,Petajoules
YT,commercial,coal,high,2009,0,Petajoules
all,commercial,coal,high,2010,0,Petajoules
AB,commercial,coal,high,2010,0,Petajoules
BC,commercial,coal,high,2010,0,Petajoules
MB,commercial,coal,high,2010,0,Petajoules
NB,commercial,coal,high,2010,0,Petajoules
NL,commercial,coal,high,2010,0,Petajoules
NS,commercial,coal,high,2010,0,Petajoules
NT,commercial,coal,high,2010,0,Petajoules
NU,commercial,coal,high,2010,0,Petajoules
ON,commercial,coal,high,2010,0,Petajoules
PE,commercial,coal,high,2010,0,Petajoules
QC,commercial,coal,high,2010,0,Petajoules
SK,commercial,coal,high,2010,0,Petajoules
YT,commercial,coal,high,2010,0,Petajoules
all,commercial,coal,high,2011,0,Petajoules
AB,commercial,coal,high,2011,0,Petajoules
BC,commercial,coal,high,2011,0,Petajoules
MB,commercial,coal,high,2011,0,Petajoules
NB,commercial,coal,high,2011,0,Petajoules
NL,commercial,coal,high,2011,0,Petajoules
NS,commercial,coal,high,2011,0,Petajoules
NT,commercial,coal,high,2011,0,Petajoules
NU,commercial,coal,high,2011,0,Petajoules
ON,commercial,coal,high,2011,0,Petajoules
PE,commercial,coal,high,2011,0,Petajoules
QC,commercial,coal,high,2011,0,Petajoules
SK,commercial,coal,high,2011,0,Petajoules
YT,commercial,coal,high,2011,0,Petajoules
