province,sector,source,scenario,year,value,unit
NT,industrial,bio,reference,2008,0,Petajoules
NU,industrial,bio,reference,2008,0,Petajoules
ON,industrial,bio,reference,2008,57.5742,Petajoules
PE,industrial,bio,reference,2008,0.0321,Petajoules
QC,industrial,bio,reference,2008,75.4989,Petajoules
SK,industrial,bio,reference,2008,1.7228,Petajoules
YT,industrial,bio,reference,2008,0,Petajoules
all,industrial,bio,reference,2009,325.3586,Petajoules
AB,industrial,bio,reference,2009,55.9484,Petajoules
BC,industrial,bio,reference,2009,127.619,Petajoules
MB,industrial,bio,reference,2009,6.994,Petajoules
NB,industrial,bio,reference,2009,16.1575,Petajoules
NL,industrial,bio,reference,2009,3.9534,Petajoules
NS,industrial,bio,reference,2009,10.3096,Petajoules
NT,industrial,bio,reference,2009,0,Petajoules
NU,industrial,bio,reference,2009,0,Petajoules
ON,industrial,bio,reference,2009,43.1726,Petajoules
PE,industrial,bio,reference,2009,0.0495,Petajoules
QC,industrial,bio,reference,2009,60.105,Petajoules
SK,industrial,bio,reference,2009,1.0497,Petajoules
YT,industrial,bio,reference,2009,0,Petajoules
all,industrial,bio,reference,2010,319.3789,Petajoules
AB,industrial,bio,reference,2010,54.018,Petajoules
BC,industrial,bio,reference,2010,128.7572,Petajoules
MB,industrial,bio,reference,2010,6.9201,Petajoules
NB,industrial,bio,reference,2010,12.289,Petajoules
NL,industrial,bio,reference,2010,3.1748,Petajoules
NS,industrial,bio,reference,2010,9.2753,Petajoules
NT,industrial,bio,reference,2010,0,Petajoules
NU,industrial,bio,reference,2010,0,Petajoules
ON,industrial,bio,reference,2010,47.6972,Petajoules
PE,industrial,bio,reference,2010,0.0409,Petajoules
QC,industrial,bio,reference,2010,56.3206,Petajoules
SK,industrial,bio,reference,2010,0.8856,Petajoules
YT,industrial,bio,reference,2010,0,Petajoules
all,industrial,bio,reference,2011,312.8476,Petajoules
AB,industrial,bio,reference,2011,55.7537,Petajoules
BC,industrial,bio,reference,2011,123.4814,Petajoules
MB,industrial,bio,reference,2011,7.1721,Petajoules
NB,industrial,bio,reference,2011,9.383,Petajoules
NL,industrial,bio,reference,2011,2.4757,Petajoules
NS,industrial,bio,reference,2011,6.8096,Petajoules
NT,industrial,bio,reference,2011,0,Petajoules
NU,industrial,bio,reference,2011,0,Petajoules
ON,industrial,bio,reference,2011,47.158,Petajoules
PE,industrial,bio,reference,2011,0.0347,Petajoules
QC,industrial,bio,reference,2011,59.5101,Petajoules
SK,industrial,bio,reference,2011,1.0692,Petajoules
YT,industrial,bio,reference,2011,0,Petajoules
all,industrial,bio,reference,2012,306.3369,Petajoules
AB,industrial,bio,reference,2012,58.1277,Petajoules
BC,industrial,bio,reference,2012,127.2751,Petajoules
MB,industrial,bio,reference,2012,7.1474,Petajoules
NB,industrial,bio,reference,2012,12.1223,Petajoules
NL,industrial,bio,reference,2012,2.5192,Petajoules
NS,industrial,bio,reference,2012,6.9972,Petajoules
NT,industrial,bio,reference,2012,0,Petajoules
NU,industrial,bio,reference,2012,0,Petajoules
ON,industrial,bio,reference,2012,35.111,Petajoules
PE,industrial,bio,reference,2012,0.0458,Petajoules
QC,industrial,bio,reference,2012,55.7261,Petajoules
SK,industrial,bio,reference,2012,1.2651,Petajoules
YT,industrial,bio,reference,2012,0,Petajoules
all,industrial,bio,reference,2013,328.554,Petajoules
AB,industrial,bio,reference,2013,68.0408,Petajoules
BC,industrial,bio,reference,2013,122.5108,Petajoules
MB,industrial,bio,reference,2013,7.1515,Petajoules
NB,industrial,bio,reference,2013,11.3839,Petajoules
NL,industrial,bio,reference,2013,3.4348,Petajoules
NS,industrial,bio,reference,2013,6.4266,Petajoules
NT,industrial,bio,reference,2013,0,Petajoules
NU,industrial,bio,reference,2013,0,Petajoules
ON,industrial,bio,reference,2013,55.0667,Petajoules
PE,industrial,bio,reference,2013,0.0465,Petajoules
QC,industrial,bio,reference,2013,53.1889,Petajoules
SK,industrial,bio,reference,2013,1.3036,Petajoules
YT,industrial,bio,reference,2013,0,Petajoules
all,industrial,bio,reference,2014,329.625,Petajoules
AB,industrial,bio,reference,2014,65.3143,Petajoules
BC,industrial,bio,reference,2014,132.7871,Petajoules
MB,industrial,bio,reference,2014,7.1576,Petajoules
NB,industrial,bio,reference,2014,9.3193,Petajoules
NL,industrial,bio,reference,2014,2.9395,Petajoules
NS,industrial,bio,reference,2014,4.6041,Petajoules
NT,industrial,bio,reference,2014,0,Petajoules
NU,industrial,bio,reference,2014,0,Petajoules
ON,industrial,bio,reference,2014,51.7872,Petajoules
PE,industrial,bio,reference,2014,0.0367,Petajoules
QC,industrial,bio,reference,2014,54.4646,Petajoules
SK,industrial,bio,reference,2014,1.2146,Petajoules
YT,industrial,bio,reference,2014,0,Petajoules
all,industrial,bio,reference,2015,360.9151,Petajoules
AB,industrial,bio,reference,2015,59.1006,Petajoules
BC,industrial,bio,reference,2015,150.6381,Petajoules
MB,industrial,bio,reference,2015,7.1758,Petajoules
NB,industrial,bio,reference,2015,15.1902,Petajoules
NL,industrial,bio,reference,2015,3.3163,Petajoules
NS,industrial,bio,reference,2015,6.1773,Petajoules
NT,industrial,bio,reference,2015,0,Petajoules
NU,industrial,bio,reference,2015,0,Petajoules
ON,industrial,bio,reference,2015,52.4434,Petajoules
PE,industrial,bio,reference,2015,0.1057,Petajoules
QC,industrial,bio,reference,2015,65.3006,Petajoules
SK,industrial,bio,reference,2015,1.4673,Petajoules
YT,industrial,bio,reference,2015,0,Petajoules
all,industrial,bio,reference,2016,352.6417,Petajoules
AB,industrial,bio,reference,2016,51.2493,Petajoules
BC,industrial,bio,reference,2016,146.3441,Petajoules
MB,industrial,bio,reference,2016,6.9308,Petajoules
NB,industrial,bio,reference,2016,15.3473,Petajoules
NL,industrial,bio,reference,2016,3.0519,Petajoules
NS,industrial,bio,reference,2016,5.7866,Petajoules
NT,industrial,bio,reference,2016,0,Petajoules
NU,industrial,bio,reference,2016,0,Petajoules
ON,industrial,bio,reference,2016,56.602,Petajoules
PE,industrial,bio,reference,2016,0.047,Petajoules
QC,industrial,bio,reference,2016,65.8806,Petajoules
SK,industrial,bio,reference,2016,1.4023,Petajoules
YT,industrial,bio,reference,2016,0,Petajoules
all,industrial,bio,reference,2017,362.5866,Petajoules
AB,industrial,bio,reference,2017,50.4663,Petajoules
BC,industrial,bio,reference,2017,156.3056,Petajoules
MB,industrial,bio,reference,2017,6.9515,Petajoules
NB,industrial,bio,reference,2017,15.9125,Petajoules
NL,industrial,bio,reference,2017,3.6746,Petajoules
NS,industrial,bio,reference,2017,5.7337,Petajoules
NT,industrial,bio,reference,2017,0,Petajoules
NU,industrial,bio,reference,2017,0,Petajoules
ON,industrial,bio,reference,2017,53.7837,Petajoules
PE,industrial,bio,reference,2017,0.048,Petajoules
QC,industrial,bio,reference,2017,68.3321,Petajoules
SK,industrial,bio,reference,2017,1.3782,Petajoules
YT,industrial,bio,reference,2017,0,Petajoules
all,industrial,bio,reference,2018,360.8834,Petajoules
AB,industrial,bio,reference,2018,48.6953,Petajoules
BC,industrial,bio,reference,2018,159.1775,Petajoules
MB,industrial,bio,reference,2018,6.9324,Petajoules
NB,industrial,bio,reference,2018,14.8816,Petajoules
NL,industrial,bio,reference,2018,3.3685,Petajoules
NS,industrial,bio,reference,2018,6.6699,Petajoules
NT,industrial,bio,reference,2018,0,Petajoules
NU,industrial,bio,reference,2018,0,Petajoules
ON,industrial,bio,reference,2018,49.8276,Petajoules
PE,industrial,bio,reference,2018,0.0496,Petajoules
QC,industrial,bio,reference,2018,69.8937,Petajoules
SK,industrial,bio,reference,2018,1.3872,Petajoules
YT,industrial,bio,reference,2018,0,Petajoules
all,industrial,bio,reference,2019,357.047,Petajoules
AB,industrial,bio,reference,2019,48.2027,Petajoules
BC,industrial,bio,reference,2019,155.8518,Petajoules
MB,industrial,bio,reference,2019,7.1912,Petajoules
NB,industrial,bio,reference,2019,14.7712,Petajoules
NL,industrial,bio,reference,2019,3.2898,Petajoules
NS,industrial,bio,reference,2019,6.6558,Petajoules
NT,industrial,bio,reference,2019,0,Petajoules
NU,industrial,bio,reference,2019,0,Petajoules
ON,industrial,bio,reference,2019,50.3972,Petajoules
PE,industrial,bio,reference,2019,0.0492,Petajoules
QC,industrial,bio,reference,2019,69.2742,Petajoules
SK,industrial,bio,reference,2019,1.3639,Petajoules
YT,industrial,bio,reference,2019,0,Petajoules
all,industrial,bio,reference,2020,356.0813,Petajoules
AB,industrial,bio,reference,2020,48.1058,Petajoules
BC,industrial,bio,reference,2020,153.0634,Petajoules
MB,industrial,bio,reference,2020,7.4771,Petajoules
NB,industrial,bio,reference,2020,15.2505,Petajoules
NL,industrial,bio,reference,2020,3.2104,Petajoules
NS,industrial,bio,reference,2020,6.7413,Petajoules
NT,industrial,bio,reference,2020,0,Petajoules
NU,industrial,bio,reference,2020,0,Petajoules
ON,industrial,bio,reference,2020,50.8977,Petajoules
PE,industrial,bio,reference,2020,0.0491,Petajoules
QC,industrial,bio,reference,2020,69.9037,Petajoules
SK,industrial,bio,reference,2020,1.3823,Petajoules
YT,industrial,bio,reference,2020,0,Petajoules
all,industrial,bio,reference,2021,357.7543,Petajoules
AB,industrial,bio,reference,2021,48.1549,Petajoules
BC,industrial,bio,reference,2021,153.8185,Petajoules
MB,industrial,bio,reference,2021,7.71,Petajoules
NB,industrial,bio,reference,2021,15.4547,Petajoules
NL,industrial,bio,reference,2021,3.1351,Petajoules
NS,industrial,bio,reference,2021,6.833,Petajoules
NT,industrial,bio,reference,2021,0,Petajoules
NU,industrial,bio,reference,2021,0,Petajoules
ON,industrial,bio,reference,2021,50.9913,Petajoules
PE,industrial,bio,reference,2021,0.0499,Petajoules
QC,industrial,bio,reference,2021,70.1912,Petajoules
SK,industrial,bio,reference,2021,1.4157,Petajoules
YT,industrial,bio,reference,2021,0,Petajoules
all,industrial,bio,reference,2022,359.3657,Petajoules
AB,industrial,bio,reference,2022,48.3606,Petajoules
BC,industrial,bio,reference,2022,154.3893,Petajoules
MB,industrial,bio,reference,2022,7.901,Petajoules
NB,industrial,bio,reference,2022,15.6309,Petajoules
NL,industrial,bio,reference,2022,3.0621,Petajoules
NS,industrial,bio,reference,2022,6.923,Petajoules
NT,industrial,bio,reference,2022,0,Petajoules
NU,industrial,bio,reference,2022,0,Petajoules
ON,industrial,bio,reference,2022,51.2496,Petajoules
PE,industrial,bio,reference,2022,0.0511,Petajoules
QC,industrial,bio,reference,2022,70.378,Petajoules
SK,industrial,bio,reference,2022,1.4201,Petajoules
YT,industrial,bio,reference,2022,0,Petajoules
all,industrial,bio,reference,2023,360.8268,Petajoules
AB,industrial,bio,reference,2023,48.4594,Petajoules
BC,industrial,bio,reference,2023,155.1921,Petajoules
MB,industrial,bio,reference,2023,8.0379,Petajoules
NB,industrial,bio,reference,2023,15.7657,Petajoules
NL,industrial,bio,reference,2023,2.9832,Petajoules
NS,industrial,bio,reference,2023,6.9961,Petajoules
NT,industrial,bio,reference,2023,0,Petajoules
NU,industrial,bio,reference,2023,0,Petajoules
ON,industrial,bio,reference,2023,51.2698,Petajoules
PE,industrial,bio,reference,2023,0.0523,Petajoules
QC,industrial,bio,reference,2023,70.6455,Petajoules
SK,industrial,bio,reference,2023,1.4247,Petajoules
YT,industrial,bio,reference,2023,0,Petajoules
all,industrial,bio,reference,2024,362.7165,Petajoules
AB,industrial,bio,reference,2024,48.6655,Petajoules
BC,industrial,bio,reference,2024,156.0067,Petajoules
MB,industrial,bio,reference,2024,8.2055,Petajoules
NB,industrial,bio,reference,2024,16.1443,Petajoules
NL,industrial,bio,reference,2024,3.0953,Petajoules
NS,industrial,bio,reference,2024,7.0923,Petajoules
NT,industrial,bio,reference,2024,0,Petajoules
NU,industrial,bio,reference,2024,0,Petajoules
ON,industrial,bio,reference,2024,51.174,Petajoules
PE,industrial,bio,reference,2024,0.0533,Petajoules
QC,industrial,bio,reference,2024,70.854,Petajoules
SK,industrial,bio,reference,2024,1.4257,Petajoules
YT,industrial,bio,reference,2024,0,Petajoules
all,industrial,bio,reference,2025,363.1027,Petajoules
AB,industrial,bio,reference,2025,48.8454,Petajoules
BC,industrial,bio,reference,2025,155.4421,Petajoules
MB,industrial,bio,reference,2025,8.3589,Petajoules
NB,industrial,bio,reference,2025,16.4241,Petajoules
NL,industrial,bio,reference,2025,3.2469,Petajoules
NS,industrial,bio,reference,2025,7.1056,Petajoules
NT,industrial,bio,reference,2025,0,Petajoules
NU,industrial,bio,reference,2025,0,Petajoules
ON,industrial,bio,reference,2025,51.2806,Petajoules
PE,industrial,bio,reference,2025,0.0549,Petajoules
QC,industrial,bio,reference,2025,70.9257,Petajoules
SK,industrial,bio,reference,2025,1.4185,Petajoules
YT,industrial,bio,reference,2025,0,Petajoules
all,industrial,bio,reference,2026,363.5214,Petajoules
AB,industrial,bio,reference,2026,48.9391,Petajoules
BC,industrial,bio,reference,2026,155.0443,Petajoules
MB,industrial,bio,reference,2026,8.4971,Petajoules
NB,industrial,bio,reference,2026,16.6884,Petajoules
NL,industrial,bio,reference,2026,3.384,Petajoules
NS,industrial,bio,reference,2026,7.1344,Petajoules
NT,industrial,bio,reference,2026,0,Petajoules
NU,industrial,bio,reference,2026,0,Petajoules
ON,industrial,bio,reference,2026,51.4113,Petajoules
PE,industrial,bio,reference,2026,0.0563,Petajoules
QC,industrial,bio,reference,2026,70.9524,Petajoules
SK,industrial,bio,reference,2026,1.4141,Petajoules
YT,industrial,bio,reference,2026,0,Petajoules
all,industrial,bio,reference,2027,364.1893,Petajoules
AB,industrial,bio,reference,2027,49.0535,Petajoules
BC,industrial,bio,reference,2027,154.8147,Petajoules
MB,industrial,bio,reference,2027,8.6161,Petajoules
NB,industrial,bio,reference,2027,17.0287,Petajoules
NL,industrial,bio,reference,2027,3.5231,Petajoules
NS,industrial,bio,reference,2027,7.2013,Petajoules
NT,industrial,bio,reference,2027,0,Petajoules
NU,industrial,bio,reference,2027,0,Petajoules
ON,industrial,bio,reference,2027,51.4691,Petajoules
PE,industrial,bio,reference,2027,0.0578,Petajoules
QC,industrial,bio,reference,2027,71.0185,Petajoules
SK,industrial,bio,reference,2027,1.4062,Petajoules
YT,industrial,bio,reference,2027,0,Petajoules
all,industrial,bio,reference,2028,364.804,Petajoules
AB,industrial,bio,reference,2028,49.1672,Petajoules
BC,industrial,bio,reference,2028,154.5682,Petajoules
MB,industrial,bio,reference,2028,8.7186,Petajoules
NB,industrial,bio,reference,2028,17.3478,Petajoules
NL,industrial,bio,reference,2028,3.661,Petajoules
NS,industrial,bio,reference,2028,7.2706,Petajoules
NT,industrial,bio,reference,2028,0,Petajoules
NU,industrial,bio,reference,2028,0,Petajoules
ON,industrial,bio,reference,2028,51.523,Petajoules
PE,industrial,bio,reference,2028,0.0594,Petajoules
QC,industrial,bio,reference,2028,71.0886,Petajoules
SK,industrial,bio,reference,2028,1.3995,Petajoules
YT,industrial,bio,reference,2028,0,Petajoules
all,industrial,bio,reference,2029,364.6224,Petajoules
AB,industrial,bio,reference,2029,49.274,Petajoules
BC,industrial,bio,reference,2029,153.896,Petajoules
MB,industrial,bio,reference,2029,8.7817,Petajoules
NB,industrial,bio,reference,2029,17.6078,Petajoules
NL,industrial,bio,reference,2029,3.7856,Petajoules
NS,industrial,bio,reference,2029,7.3073,Petajoules
NT,industrial,bio,reference,2029,0,Petajoules
NU,industrial,bio,reference,2029,0,Petajoules
ON,industrial,bio,reference,2029,51.4583,Petajoules
PE,industrial,bio,reference,2029,0.0611,Petajoules
QC,industrial,bio,reference,2029,71.0593,Petajoules
SK,industrial,bio,reference,2029,1.3913,Petajoules
YT,industrial,bio,reference,2029,0,Petajoules
all,industrial,bio,reference,2030,364.1028,Petajoules
AB,industrial,bio,reference,2030,49.3463,Petajoules
BC,industrial,bio,reference,2030,153.0369,Petajoules
MB,industrial,bio,reference,2030,8.817,Petajoules
NB,industrial,bio,reference,2030,17.8258,Petajoules
NL,industrial,bio,reference,2030,3.8974,Petajoules
NS,industrial,bio,reference,2030,7.3158,Petajoules
NT,industrial,bio,reference,2030,0,Petajoules
NU,industrial,bio,reference,2030,0,Petajoules
ON,industrial,bio,reference,2030,51.3868,Petajoules
PE,industrial,bio,reference,2030,0.0626,Petajoules
QC,industrial,bio,reference,2030,71.029,Petajoules
SK,industrial,bio,reference,2030,1.3854,Petajoules
YT,industrial,bio,reference,2030,0,Petajoules
all,industrial,bio,reference,2031,363.0079,Petajoules
AB,industrial,bio,reference,2031,49.2972,Petajoules
BC,industrial,bio,reference,2031,152.0235,Petajoules
MB,industrial,bio,reference,2031,8.8176,Petajoules
NB,industrial,bio,reference,2031,17.979,Petajoules
NL,industrial,bio,reference,2031,3.9909,Petajoules
NS,industrial,bio,reference,2031,7.3343,Petajoules
NT,industrial,bio,reference,2031,0,Petajoules
NU,industrial,bio,reference,2031,0,Petajoules
ON,industrial,bio,reference,2031,51.2178,Petajoules
PE,industrial,bio,reference,2031,0.0642,Petajoules
QC,industrial,bio,reference,2031,70.9031,Petajoules
SK,industrial,bio,reference,2031,1.3801,Petajoules
YT,industrial,bio,reference,2031,0,Petajoules
all,industrial,bio,reference,2032,361.3565,Petajoules
AB,industrial,bio,reference,2032,49.1137,Petajoules
BC,industrial,bio,reference,2032,150.8721,Petajoules
MB,industrial,bio,reference,2032,8.7873,Petajoules
NB,industrial,bio,reference,2032,18.0805,Petajoules
NL,industrial,bio,reference,2032,4.0669,Petajoules
NS,industrial,bio,reference,2032,7.3427,Petajoules
NT,industrial,bio,reference,2032,0,Petajoules
NU,industrial,bio,reference,2032,0,Petajoules
ON,industrial,bio,reference,2032,50.9629,Petajoules
PE,industrial,bio,reference,2032,0.0657,Petajoules
QC,industrial,bio,reference,2032,70.6893,Petajoules
SK,industrial,bio,reference,2032,1.3755,Petajoules
YT,industrial,bio,reference,2032,0,Petajoules
all,industrial,bio,reference,2033,359.3735,Petajoules
AB,industrial,bio,reference,2033,48.8695,Petajoules
BC,industrial,bio,reference,2033,149.6257,Petajoules
MB,industrial,bio,reference,2033,8.7379,Petajoules
NB,industrial,bio,reference,2033,18.139,Petajoules
NL,industrial,bio,reference,2033,4.1324,Petajoules
NS,industrial,bio,reference,2033,7.3465,Petajoules
NT,industrial,bio,reference,2033,0,Petajoules
NU,industrial,bio,reference,2033,0,Petajoules
ON,industrial,bio,reference,2033,50.6706,Petajoules
PE,industrial,bio,reference,2033,0.0671,Petajoules
QC,industrial,bio,reference,2033,70.409,Petajoules
SK,industrial,bio,reference,2033,1.3758,Petajoules
YT,industrial,bio,reference,2033,0,Petajoules
all,industrial,bio,reference,2034,356.9651,Petajoules
AB,industrial,bio,reference,2034,48.584,Petajoules
BC,industrial,bio,reference,2034,148.1593,Petajoules
MB,industrial,bio,reference,2034,8.6725,Petajoules
NB,industrial,bio,reference,2034,18.165,Petajoules
NL,industrial,bio,reference,2034,4.1911,Petajoules
NS,industrial,bio,reference,2034,7.3442,Petajoules
NT,industrial,bio,reference,2034,0,Petajoules
NU,industrial,bio,reference,2034,0,Petajoules
ON,industrial,bio,reference,2034,50.3299,Petajoules
PE,industrial,bio,reference,2034,0.0685,Petajoules
QC,industrial,bio,reference,2034,70.0745,Petajoules
SK,industrial,bio,reference,2034,1.376,Petajoules
YT,industrial,bio,reference,2034,0,Petajoules
all,industrial,bio,reference,2035,354.6198,Petajoules
AB,industrial,bio,reference,2035,48.2508,Petajoules
BC,industrial,bio,reference,2035,146.9082,Petajoules
MB,industrial,bio,reference,2035,8.5997,Petajoules
NB,industrial,bio,reference,2035,18.1626,Petajoules
NL,industrial,bio,reference,2035,4.2404,Petajoules
NS,industrial,bio,reference,2035,7.3391,Petajoules
NT,industrial,bio,reference,2035,0,Petajoules
NU,industrial,bio,reference,2035,0,Petajoules
ON,industrial,bio,reference,2035,49.9739,Petajoules
PE,industrial,bio,reference,2035,0.0698,Petajoules
QC,industrial,bio,reference,2035,69.6986,Petajoules
SK,industrial,bio,reference,2035,1.3767,Petajoules
YT,industrial,bio,reference,2035,0,Petajoules
all,industrial,bio,reference,2036,352.0922,Petajoules
AB,industrial,bio,reference,2036,47.8841,Petajoules
BC,industrial,bio,reference,2036,145.6192,Petajoules
MB,industrial,bio,reference,2036,8.5228,Petajoules
NB,industrial,bio,reference,2036,18.1343,Petajoules
NL,industrial,bio,reference,2036,4.281,Petajoules
NS,industrial,bio,reference,2036,7.3297,Petajoules
NT,industrial,bio,reference,2036,0,Petajoules
NU,industrial,bio,reference,2036,0,Petajoules
ON,industrial,bio,reference,2036,49.5839,Petajoules
PE,industrial,bio,reference,2036,0.071,Petajoules
QC,industrial,bio,reference,2036,69.289,Petajoules
SK,industrial,bio,reference,2036,1.377,Petajoules
YT,industrial,bio,reference,2036,0,Petajoules
all,industrial,bio,reference,2037,349.4532,Petajoules
AB,industrial,bio,reference,2037,47.4904,Petajoules
BC,industrial,bio,reference,2037,144.3353,Petajoules
MB,industrial,bio,reference,2037,8.4398,Petajoules
NB,industrial,bio,reference,2037,18.0842,Petajoules
NL,industrial,bio,reference,2037,4.3104,Petajoules
NS,industrial,bio,reference,2037,7.3151,Petajoules
NT,industrial,bio,reference,2037,0,Petajoules
NU,industrial,bio,reference,2037,0,Petajoules
ON,industrial,bio,reference,2037,49.1723,Petajoules
PE,industrial,bio,reference,2037,0.0723,Petajoules
QC,industrial,bio,reference,2037,68.8562,Petajoules
SK,industrial,bio,reference,2037,1.3773,Petajoules
YT,industrial,bio,reference,2037,0,Petajoules
all,industrial,bio,reference,2038,346.8097,Petajoules
AB,industrial,bio,reference,2038,47.0836,Petajoules
BC,industrial,bio,reference,2038,143.0953,Petajoules
MB,industrial,bio,reference,2038,8.3513,Petajoules
NB,industrial,bio,reference,2038,18.0178,Petajoules
NL,industrial,bio,reference,2038,4.3349,Petajoules
NS,industrial,bio,reference,2038,7.2986,Petajoules
NT,industrial,bio,reference,2038,0,Petajoules
NU,industrial,bio,reference,2038,0,Petajoules
ON,industrial,bio,reference,2038,48.7581,Petajoules
PE,industrial,bio,reference,2038,0.0734,Petajoules
QC,industrial,bio,reference,2038,68.4186,Petajoules
SK,industrial,bio,reference,2038,1.3781,Petajoules
YT,industrial,bio,reference,2038,0,Petajoules
all,industrial,bio,reference,2039,344.1658,Petajoules
AB,industrial,bio,reference,2039,46.6613,Petajoules
BC,industrial,bio,reference,2039,141.8997,Petajoules
MB,industrial,bio,reference,2039,8.2578,Petajoules
NB,industrial,bio,reference,2039,17.9374,Petajoules
NL,industrial,bio,reference,2039,4.3522,Petajoules
NS,industrial,bio,reference,2039,7.2797,Petajoules
NT,industrial,bio,reference,2039,0,Petajoules
NU,industrial,bio,reference,2039,0,Petajoules
ON,industrial,bio,reference,2039,48.3344,Petajoules
PE,industrial,bio,reference,2039,0.0747,Petajoules
QC,industrial,bio,reference,2039,67.9893,Petajoules
SK,industrial,bio,reference,2039,1.3793,Petajoules
YT,industrial,bio,reference,2039,0,Petajoules
all,industrial,bio,reference,2040,341.5174,Petajoules
AB,industrial,bio,reference,2040,46.2287,Petajoules
BC,industrial,bio,reference,2040,140.7359,Petajoules
MB,industrial,bio,reference,2040,8.1598,Petajoules
NB,industrial,bio,reference,2040,17.8451,Petajoules
NL,industrial,bio,reference,2040,4.3659,Petajoules
NS,industrial,bio,reference,2040,7.2579,Petajoules
NT,industrial,bio,reference,2040,0,Petajoules
NU,industrial,bio,reference,2040,0,Petajoules
ON,industrial,bio,reference,2040,47.9028,Petajoules
PE,industrial,bio,reference,2040,0.0759,Petajoules
QC,industrial,bio,reference,2040,67.5648,Petajoules
SK,industrial,bio,reference,2040,1.3808,Petajoules
YT,industrial,bio,reference,2040,0,Petajoules
all,industrial,naturalGas,reference,2005,1881.4121,Petajoules
AB,industrial,naturalGas,reference,2005,1007.4707,Petajoules
BC,industrial,naturalGas,reference,2005,200.7174,Petajoules
MB,industrial,naturalGas,reference,2005,36.068,Petajoules
NB,industrial,naturalGas,reference,2005,8.6963,Petajoules
NL,industrial,naturalGas,reference,2005,19.589,Petajoules
NS,industrial,naturalGas,reference,2005,4.5672,Petajoules
NT,industrial,naturalGas,reference,2005,2.0732,Petajoules
NU,industrial,naturalGas,reference,2005,0,Petajoules
ON,industrial,naturalGas,reference,2005,308.85,Petajoules
PE,industrial,naturalGas,reference,2005,0.037,Petajoules
QC,industrial,naturalGas,reference,2005,93.19,Petajoules
SK,industrial,naturalGas,reference,2005,199.1048,Petajoules
YT,industrial,naturalGas,reference,2005,1.048,Petajoules
all,industrial,naturalGas,reference,2006,1946.839,Petajoules
AB,industrial,naturalGas,reference,2006,1093.9866,Petajoules
BC,industrial,naturalGas,reference,2006,181.443,Petajoules
MB,industrial,naturalGas,reference,2006,30.646,Petajoules
NB,industrial,naturalGas,reference,2006,11.445,Petajoules
NL,industrial,naturalGas,reference,2006,23.656,Petajoules
NS,industrial,naturalGas,reference,2006,3.995,Petajoules
NT,industrial,naturalGas,reference,2006,1.523,Petajoules
NU,industrial,naturalGas,reference,2006,0,Petajoules
ON,industrial,naturalGas,reference,2006,296.781,Petajoules
PE,industrial,naturalGas,reference,2006,0.167,Petajoules
QC,industrial,naturalGas,reference,2006,103.353,Petajoules
SK,industrial,naturalGas,reference,2006,198.584,Petajoules
YT,industrial,naturalGas,reference,2006,1.259,Petajoules
all,industrial,naturalGas,reference,2007,2087.169,Petajoules
AB,industrial,naturalGas,reference,2007,1216.9868,Petajoules
BC,industrial,naturalGas,reference,2007,184.718,Petajoules
MB,industrial,naturalGas,reference,2007,33.795,Petajoules
NB,industrial,naturalGas,reference,2007,11.8965,Petajoules
NL,industrial,naturalGas,reference,2007,25.222,Petajoules
NS,industrial,naturalGas,reference,2007,3.505,Petajoules
NT,industrial,naturalGas,reference,2007,1.4774,Petajoules
NU,industrial,naturalGas,reference,2007,0,Petajoules
ON,industrial,naturalGas,reference,2007,297.504,Petajoules
PE,industrial,naturalGas,reference,2007,0.044,Petajoules
QC,industrial,naturalGas,reference,2007,113.407,Petajoules
SK,industrial,naturalGas,reference,2007,197.244,Petajoules
YT,industrial,naturalGas,reference,2007,1.369,Petajoules
all,industrial,naturalGas,reference,2008,2044.2224,Petajoules
AB,industrial,naturalGas,reference,2008,1181.5403,Petajoules
BC,industrial,naturalGas,reference,2008,170.2875,Petajoules
MB,industrial,naturalGas,reference,2008,33.99,Petajoules
NB,industrial,naturalGas,reference,2008,15.542,Petajoules
NL,industrial,naturalGas,reference,2008,21.947,Petajoules
NS,industrial,naturalGas,reference,2008,4.168,Petajoules
NT,industrial,naturalGas,reference,2008,2.52,Petajoules
NU,industrial,naturalGas,reference,2008,0,Petajoules
ON,industrial,naturalGas,reference,2008,296.795,Petajoules
PE,industrial,naturalGas,reference,2008,0.037,Petajoules
QC,industrial,naturalGas,reference,2008,113.417,Petajoules
SK,industrial,naturalGas,reference,2008,203.229,Petajoules
YT,industrial,naturalGas,reference,2008,0.75,Petajoules
all,industrial,naturalGas,reference,2009,2016.1595,Petajoules
AB,industrial,naturalGas,reference,2009,1199.7079,Petajoules
BC,industrial,naturalGas,reference,2009,168.9812,Petajoules
MB,industrial,naturalGas,reference,2009,33.289,Petajoules
NB,industrial,naturalGas,reference,2009,11.679,Petajoules
NL,industrial,naturalGas,reference,2009,19.438,Petajoules
NS,industrial,naturalGas,reference,2009,5.527,Petajoules
NT,industrial,naturalGas,reference,2009,2.786,Petajoules
NU,industrial,naturalGas,reference,2009,0,Petajoules
ON,industrial,naturalGas,reference,2009,264.563,Petajoules
PE,industrial,naturalGas,reference,2009,0.046,Petajoules
QC,industrial,naturalGas,reference,2009,111.679,Petajoules
SK,industrial,naturalGas,reference,2009,198.229,Petajoules
YT,industrial,naturalGas,reference,2009,0.235,Petajoules
