province,source,scenario,year,value,unit
NB,coal,hcp,2013,2469.7,GW.h
NL,coal,hcp,2013,0,GW.h
NS,coal,hcp,2013,5503.2,GW.h
NT,coal,hcp,2013,0,GW.h
NU,coal,hcp,2013,0,GW.h
ON,coal,hcp,2013,3566,GW.h
PE,coal,hcp,2013,0,GW.h
QC,coal,hcp,2013,0,GW.h
SK,coal,hcp,2013,13657,GW.h
YT,coal,hcp,2013,0,GW.h
AB,coal,hcp,2014,44442,GW.h
BC,coal,hcp,2014,0,GW.h
MB,coal,hcp,2014,68.9,GW.h
NB,coal,hcp,2014,3640.4,GW.h
NL,coal,hcp,2014,0,GW.h
NS,coal,hcp,2014,6646.744,GW.h
NT,coal,hcp,2014,0,GW.h
NU,coal,hcp,2014,0,GW.h
ON,coal,hcp,2014,35,GW.h
PE,coal,hcp,2014,0,GW.h
QC,coal,hcp,2014,0,GW.h
SK,coal,hcp,2014,12794,GW.h
YT,coal,hcp,2014,0,GW.h
AB,coal,hcp,2015,41378,GW.h
BC,coal,hcp,2015,0,GW.h
MB,coal,hcp,2015,106.3,GW.h
NB,coal,hcp,2015,2373.0184,GW.h
NL,coal,hcp,2015,0,GW.h
NS,coal,hcp,2015,5527.9,GW.h
NT,coal,hcp,2015,0,GW.h
NU,coal,hcp,2015,0,GW.h
ON,coal,hcp,2015,0,GW.h
PE,coal,hcp,2015,0,GW.h
QC,coal,hcp,2015,0,GW.h
SK,coal,hcp,2015,12871,GW.h
YT,coal,hcp,2015,0,GW.h
AB,coal,hcp,2016,42226.3941,GW.h
BC,coal,hcp,2016,0,GW.h
MB,coal,hcp,2016,104.026,GW.h
NB,coal,hcp,2016,2640.9127,GW.h
NL,coal,hcp,2016,0,GW.h
NS,coal,hcp,2016,6162.784,GW.h
NT,coal,hcp,2016,0,GW.h
NU,coal,hcp,2016,0,GW.h
ON,coal,hcp,2016,0,GW.h
PE,coal,hcp,2016,0,GW.h
QC,coal,hcp,2016,0,GW.h
SK,coal,hcp,2016,10724,GW.h
YT,coal,hcp,2016,0,GW.h
AB,coal,hcp,2017,41875.4144,GW.h
BC,coal,hcp,2017,0,GW.h
MB,coal,hcp,2017,104.026,GW.h
NB,coal,hcp,2017,2641.0714,GW.h
NL,coal,hcp,2017,0,GW.h
NS,coal,hcp,2017,6550.414,GW.h
NT,coal,hcp,2017,0,GW.h
NU,coal,hcp,2017,0,GW.h
ON,coal,hcp,2017,0,GW.h
PE,coal,hcp,2017,0,GW.h
QC,coal,hcp,2017,0,GW.h
SK,coal,hcp,2017,9521.382,GW.h
YT,coal,hcp,2017,0,GW.h
AB,coal,hcp,2018,39297.0443,GW.h
BC,coal,hcp,2018,0,GW.h
MB,coal,hcp,2018,104.026,GW.h
NB,coal,hcp,2018,2641.0714,GW.h
NL,coal,hcp,2018,0,GW.h
NS,coal,hcp,2018,6579.446,GW.h
NT,coal,hcp,2018,0,GW.h
NU,coal,hcp,2018,0,GW.h
ON,coal,hcp,2018,0,GW.h
PE,coal,hcp,2018,0,GW.h
QC,coal,hcp,2018,0,GW.h
SK,coal,hcp,2018,9410.609,GW.h
YT,coal,hcp,2018,0,GW.h
AB,coal,hcp,2019,40420.8943,GW.h
BC,coal,hcp,2019,0,GW.h
MB,coal,hcp,2019,104.026,GW.h
NB,coal,hcp,2019,1057.1248,GW.h
NL,coal,hcp,2019,0,GW.h
NS,coal,hcp,2019,6108.906,GW.h
NT,coal,hcp,2019,0,GW.h
NU,coal,hcp,2019,0,GW.h
ON,coal,hcp,2019,0,GW.h
PE,coal,hcp,2019,0,GW.h
QC,coal,hcp,2019,0,GW.h
SK,coal,hcp,2019,9066.632,GW.h
YT,coal,hcp,2019,0,GW.h
AB,coal,hcp,2020,39477.0542,GW.h
BC,coal,hcp,2020,0,GW.h
MB,coal,hcp,2020,0,GW.h
NB,coal,hcp,2020,746.494,GW.h
NL,coal,hcp,2020,0,GW.h
NS,coal,hcp,2020,3723.6245,GW.h
NT,coal,hcp,2020,0,GW.h
NU,coal,hcp,2020,0,GW.h
ON,coal,hcp,2020,0,GW.h
PE,coal,hcp,2020,0,GW.h
QC,coal,hcp,2020,0,GW.h
SK,coal,hcp,2020,7255.056,GW.h
YT,coal,hcp,2020,0,GW.h
AB,coal,hcp,2021,32244.1539,GW.h
BC,coal,hcp,2021,0,GW.h
MB,coal,hcp,2021,0,GW.h
NB,coal,hcp,2021,455.9804,GW.h
NL,coal,hcp,2021,0,GW.h
NS,coal,hcp,2021,3740.302,GW.h
NT,coal,hcp,2021,0,GW.h
NU,coal,hcp,2021,0,GW.h
ON,coal,hcp,2021,0,GW.h
PE,coal,hcp,2021,0,GW.h
QC,coal,hcp,2021,0,GW.h
SK,coal,hcp,2021,7606.195,GW.h
YT,coal,hcp,2021,0,GW.h
AB,coal,hcp,2022,25816.9142,GW.h
BC,coal,hcp,2022,0,GW.h
MB,coal,hcp,2022,0,GW.h
NB,coal,hcp,2022,457.806,GW.h
NL,coal,hcp,2022,0,GW.h
NS,coal,hcp,2022,3402.2995,GW.h
NT,coal,hcp,2022,0,GW.h
NU,coal,hcp,2022,0,GW.h
ON,coal,hcp,2022,0,GW.h
PE,coal,hcp,2022,0,GW.h
QC,coal,hcp,2022,0,GW.h
SK,coal,hcp,2022,5989.56,GW.h
YT,coal,hcp,2022,0,GW.h
AB,coal,hcp,2023,21105.0541,GW.h
BC,coal,hcp,2023,0,GW.h
MB,coal,hcp,2023,0,GW.h
NB,coal,hcp,2023,291.03,GW.h
NL,coal,hcp,2023,0,GW.h
NS,coal,hcp,2023,1967.5982,GW.h
NT,coal,hcp,2023,0,GW.h
NU,coal,hcp,2023,0,GW.h
ON,coal,hcp,2023,0,GW.h
PE,coal,hcp,2023,0,GW.h
QC,coal,hcp,2023,0,GW.h
SK,coal,hcp,2023,5745.753,GW.h
YT,coal,hcp,2023,0,GW.h
AB,coal,hcp,2024,19982.594,GW.h
BC,coal,hcp,2024,0,GW.h
MB,coal,hcp,2024,0,GW.h
NB,coal,hcp,2024,250.3214,GW.h
NL,coal,hcp,2024,0,GW.h
NS,coal,hcp,2024,1343.5378,GW.h
NT,coal,hcp,2024,0,GW.h
NU,coal,hcp,2024,0,GW.h
ON,coal,hcp,2024,0,GW.h
PE,coal,hcp,2024,0,GW.h
QC,coal,hcp,2024,0,GW.h
SK,coal,hcp,2024,5662.627,GW.h
YT,coal,hcp,2024,0,GW.h
AB,coal,hcp,2025,17733.3742,GW.h
BC,coal,hcp,2025,0,GW.h
MB,coal,hcp,2025,0,GW.h
NB,coal,hcp,2025,278.0573,GW.h
NL,coal,hcp,2025,0,GW.h
NS,coal,hcp,2025,1330.0834,GW.h
NT,coal,hcp,2025,0,GW.h
NU,coal,hcp,2025,0,GW.h
ON,coal,hcp,2025,0,GW.h
PE,coal,hcp,2025,0,GW.h
QC,coal,hcp,2025,0,GW.h
SK,coal,hcp,2025,4630.1,GW.h
YT,coal,hcp,2025,0,GW.h
AB,coal,hcp,2026,16560.2742,GW.h
BC,coal,hcp,2026,0,GW.h
MB,coal,hcp,2026,0,GW.h
NB,coal,hcp,2026,277.4095,GW.h
NL,coal,hcp,2026,0,GW.h
NS,coal,hcp,2026,1354.2548,GW.h
NT,coal,hcp,2026,0,GW.h
NU,coal,hcp,2026,0,GW.h
ON,coal,hcp,2026,0,GW.h
PE,coal,hcp,2026,0,GW.h
QC,coal,hcp,2026,0,GW.h
SK,coal,hcp,2026,4111.877,GW.h
YT,coal,hcp,2026,0,GW.h
AB,coal,hcp,2027,15693.174,GW.h
BC,coal,hcp,2027,0,GW.h
MB,coal,hcp,2027,0,GW.h
NB,coal,hcp,2027,340.535,GW.h
NL,coal,hcp,2027,0,GW.h
NS,coal,hcp,2027,1379.551,GW.h
NT,coal,hcp,2027,0,GW.h
NU,coal,hcp,2027,0,GW.h
ON,coal,hcp,2027,0,GW.h
PE,coal,hcp,2027,0,GW.h
QC,coal,hcp,2027,0,GW.h
SK,coal,hcp,2027,3936.401,GW.h
YT,coal,hcp,2027,0,GW.h
AB,coal,hcp,2028,6518.2531,GW.h
BC,coal,hcp,2028,0,GW.h
MB,coal,hcp,2028,0,GW.h
NB,coal,hcp,2028,210.7723,GW.h
NL,coal,hcp,2028,0,GW.h
NS,coal,hcp,2028,1403.5601,GW.h
NT,coal,hcp,2028,0,GW.h
NU,coal,hcp,2028,0,GW.h
ON,coal,hcp,2028,0,GW.h
PE,coal,hcp,2028,0,GW.h
QC,coal,hcp,2028,0,GW.h
SK,coal,hcp,2028,2400.474,GW.h
YT,coal,hcp,2028,0,GW.h
AB,coal,hcp,2029,5930.7891,GW.h
BC,coal,hcp,2029,0,GW.h
MB,coal,hcp,2029,0,GW.h
NB,coal,hcp,2029,210.7723,GW.h
NL,coal,hcp,2029,0,GW.h
NS,coal,hcp,2029,980.0899,GW.h
NT,coal,hcp,2029,0,GW.h
NU,coal,hcp,2029,0,GW.h
ON,coal,hcp,2029,0,GW.h
PE,coal,hcp,2029,0,GW.h
QC,coal,hcp,2029,0,GW.h
SK,coal,hcp,2029,3233.909,GW.h
YT,coal,hcp,2029,0,GW.h
AB,coal,hcp,2030,0,GW.h
BC,coal,hcp,2030,0,GW.h
MB,coal,hcp,2030,0,GW.h
NB,coal,hcp,2030,210.7723,GW.h
NL,coal,hcp,2030,0,GW.h
NS,coal,hcp,2030,913.0353,GW.h
NT,coal,hcp,2030,0,GW.h
NU,coal,hcp,2030,0,GW.h
ON,coal,hcp,2030,0,GW.h
PE,coal,hcp,2030,0,GW.h
QC,coal,hcp,2030,0,GW.h
SK,coal,hcp,2030,3217.626,GW.h
YT,coal,hcp,2030,0,GW.h
AB,coal,hcp,2031,0,GW.h
BC,coal,hcp,2031,0,GW.h
MB,coal,hcp,2031,0,GW.h
NB,coal,hcp,2031,210.7723,GW.h
NL,coal,hcp,2031,0,GW.h
NS,coal,hcp,2031,939.0312,GW.h
NT,coal,hcp,2031,0,GW.h
NU,coal,hcp,2031,0,GW.h
ON,coal,hcp,2031,0,GW.h
PE,coal,hcp,2031,0,GW.h
QC,coal,hcp,2031,0,GW.h
SK,coal,hcp,2031,3219.841,GW.h
YT,coal,hcp,2031,0,GW.h
AB,coal,hcp,2032,0,GW.h
BC,coal,hcp,2032,0,GW.h
MB,coal,hcp,2032,0,GW.h
NB,coal,hcp,2032,210.6143,GW.h
NL,coal,hcp,2032,0,GW.h
NS,coal,hcp,2032,632.3355,GW.h
NT,coal,hcp,2032,0,GW.h
NU,coal,hcp,2032,0,GW.h
ON,coal,hcp,2032,0,GW.h
PE,coal,hcp,2032,0,GW.h
QC,coal,hcp,2032,0,GW.h
SK,coal,hcp,2032,3217.691,GW.h
YT,coal,hcp,2032,0,GW.h
AB,coal,hcp,2033,0,GW.h
BC,coal,hcp,2033,0,GW.h
MB,coal,hcp,2033,0,GW.h
NB,coal,hcp,2033,210.7723,GW.h
NL,coal,hcp,2033,0,GW.h
NS,coal,hcp,2033,646.443,GW.h
NT,coal,hcp,2033,0,GW.h
NU,coal,hcp,2033,0,GW.h
ON,coal,hcp,2033,0,GW.h
PE,coal,hcp,2033,0,GW.h
QC,coal,hcp,2033,0,GW.h
SK,coal,hcp,2033,3222.165,GW.h
YT,coal,hcp,2033,0,GW.h
AB,coal,hcp,2034,0,GW.h
BC,coal,hcp,2034,0,GW.h
MB,coal,hcp,2034,0,GW.h
NB,coal,hcp,2034,10.5226,GW.h
NL,coal,hcp,2034,0,GW.h
NS,coal,hcp,2034,657.6685,GW.h
NT,coal,hcp,2034,0,GW.h
NU,coal,hcp,2034,0,GW.h
ON,coal,hcp,2034,0,GW.h
PE,coal,hcp,2034,0,GW.h
QC,coal,hcp,2034,0,GW.h
SK,coal,hcp,2034,3207.599,GW.h
YT,coal,hcp,2034,0,GW.h
AB,coal,hcp,2035,0,GW.h
BC,coal,hcp,2035,0,GW.h
MB,coal,hcp,2035,0,GW.h
NB,coal,hcp,2035,10.1501,GW.h
NL,coal,hcp,2035,0,GW.h
NS,coal,hcp,2035,535.0222,GW.h
NT,coal,hcp,2035,0,GW.h
NU,coal,hcp,2035,0,GW.h
ON,coal,hcp,2035,0,GW.h
PE,coal,hcp,2035,0,GW.h
QC,coal,hcp,2035,0,GW.h
SK,coal,hcp,2035,3143.2,GW.h
YT,coal,hcp,2035,0,GW.h
AB,coal,hcp,2036,0,GW.h
BC,coal,hcp,2036,0,GW.h
MB,coal,hcp,2036,0,GW.h
NB,coal,hcp,2036,10.0516,GW.h
NL,coal,hcp,2036,0,GW.h
NS,coal,hcp,2036,532.8656,GW.h
NT,coal,hcp,2036,0,GW.h
NU,coal,hcp,2036,0,GW.h
ON,coal,hcp,2036,0,GW.h
PE,coal,hcp,2036,0,GW.h
QC,coal,hcp,2036,0,GW.h
SK,coal,hcp,2036,3145.979,GW.h
YT,coal,hcp,2036,0,GW.h
AB,coal,hcp,2037,0,GW.h
BC,coal,hcp,2037,0,GW.h
MB,coal,hcp,2037,0,GW.h
NB,coal,hcp,2037,9.996,GW.h
NL,coal,hcp,2037,0,GW.h
NS,coal,hcp,2037,536.3997,GW.h
NT,coal,hcp,2037,0,GW.h
NU,coal,hcp,2037,0,GW.h
ON,coal,hcp,2037,0,GW.h
PE,coal,hcp,2037,0,GW.h
QC,coal,hcp,2037,0,GW.h
SK,coal,hcp,2037,3147.296,GW.h
YT,coal,hcp,2037,0,GW.h
AB,coal,hcp,2038,0,GW.h
BC,coal,hcp,2038,0,GW.h
MB,coal,hcp,2038,0,GW.h
NB,coal,hcp,2038,9.996,GW.h
NL,coal,hcp,2038,0,GW.h
NS,coal,hcp,2038,492.131,GW.h
NT,coal,hcp,2038,0,GW.h
NU,coal,hcp,2038,0,GW.h
ON,coal,hcp,2038,0,GW.h
PE,coal,hcp,2038,0,GW.h
QC,coal,hcp,2038,0,GW.h
SK,coal,hcp,2038,3137.574,GW.h
YT,coal,hcp,2038,0,GW.h
AB,coal,hcp,2039,0,GW.h
BC,coal,hcp,2039,0,GW.h
MB,coal,hcp,2039,0,GW.h
NB,coal,hcp,2039,9.996,GW.h
NL,coal,hcp,2039,0,GW.h
NS,coal,hcp,2039,281.7365,GW.h
NT,coal,hcp,2039,0,GW.h
NU,coal,hcp,2039,0,GW.h
ON,coal,hcp,2039,0,GW.h
PE,coal,hcp,2039,0,GW.h
QC,coal,hcp,2039,0,GW.h
SK,coal,hcp,2039,3139.915,GW.h
YT,coal,hcp,2039,0,GW.h
AB,coal,hcp,2040,0,GW.h
BC,coal,hcp,2040,0,GW.h
MB,coal,hcp,2040,0,GW.h
NB,coal,hcp,2040,9.6801,GW.h
NL,coal,hcp,2040,0,GW.h
NS,coal,hcp,2040,253.2063,GW.h
NT,coal,hcp,2040,0,GW.h
NU,coal,hcp,2040,0,GW.h
ON,coal,hcp,2040,0,GW.h
PE,coal,hcp,2040,0,GW.h
QC,coal,hcp,2040,0,GW.h
SK,coal,hcp,2040,3141.841,GW.h
YT,coal,hcp,2040,0,GW.h
AB,naturalGas,reference,2005,19657.1375,GW.h
BC,naturalGas,reference,2005,3445,GW.h
MB,naturalGas,reference,2005,10.6,GW.h
NB,naturalGas,reference,2005,1980,GW.h
NL,naturalGas,reference,2005,269,GW.h
NS,naturalGas,reference,2005,181,GW.h
NT,naturalGas,reference,2005,154,GW.h
NU,naturalGas,reference,2005,0,GW.h
ON,naturalGas,reference,2005,13081.8,GW.h
PE,naturalGas,reference,2005,0,GW.h
QC,naturalGas,reference,2005,269,GW.h
SK,naturalGas,reference,2005,1827,GW.h
YT,naturalGas,reference,2005,0,GW.h
AB,naturalGas,reference,2006,22493.1375,GW.h
BC,naturalGas,reference,2006,3292,GW.h
MB,naturalGas,reference,2006,51.4,GW.h
NB,naturalGas,reference,2006,2332,GW.h
NL,naturalGas,reference,2006,280,GW.h
NS,naturalGas,reference,2006,389,GW.h
NT,naturalGas,reference,2006,154,GW.h
NU,naturalGas,reference,2006,0,GW.h
ON,naturalGas,reference,2006,11938.9,GW.h
PE,naturalGas,reference,2006,0,GW.h
QC,naturalGas,reference,2006,1326,GW.h
SK,naturalGas,reference,2006,2178,GW.h
YT,naturalGas,reference,2006,0,GW.h
AB,naturalGas,reference,2007,22834.1375,GW.h
BC,naturalGas,reference,2007,3445,GW.h
MB,naturalGas,reference,2007,68.8,GW.h
NB,naturalGas,reference,2007,1876,GW.h
NL,naturalGas,reference,2007,238,GW.h
NS,naturalGas,reference,2007,882,GW.h
NT,naturalGas,reference,2007,154,GW.h
NU,naturalGas,reference,2007,0,GW.h
ON,naturalGas,reference,2007,13138,GW.h
PE,naturalGas,reference,2007,0,GW.h
QC,naturalGas,reference,2007,3945,GW.h
SK,naturalGas,reference,2007,1800,GW.h
YT,naturalGas,reference,2007,0,GW.h
AB,naturalGas,reference,2008,23679.719,GW.h
BC,naturalGas,reference,2008,3292.3,GW.h
MB,naturalGas,reference,2008,20.6,GW.h
NB,naturalGas,reference,2008,1483,GW.h
NL,naturalGas,reference,2008,463.2257,GW.h
NS,naturalGas,reference,2008,1258,GW.h
NT,naturalGas,reference,2008,139,GW.h
NU,naturalGas,reference,2008,0,GW.h
ON,naturalGas,reference,2008,11021.3,GW.h
PE,naturalGas,reference,2008,0,GW.h
QC,naturalGas,reference,2008,228,GW.h
SK,naturalGas,reference,2008,3012,GW.h
YT,naturalGas,reference,2008,0,GW.h
AB,naturalGas,reference,2009,25814.4152,GW.h
BC,naturalGas,reference,2009,2600.2,GW.h
MB,naturalGas,reference,2009,39.4,GW.h
NB,naturalGas,reference,2009,1974,GW.h
NL,naturalGas,reference,2009,453.6965,GW.h
NS,naturalGas,reference,2009,1612,GW.h
NT,naturalGas,reference,2009,96,GW.h
NU,naturalGas,reference,2009,0,GW.h
ON,naturalGas,reference,2009,11711.6,GW.h
PE,naturalGas,reference,2009,0,GW.h
QC,naturalGas,reference,2009,264,GW.h
SK,naturalGas,reference,2009,2687,GW.h
YT,naturalGas,reference,2009,0,GW.h
AB,naturalGas,reference,2010,27278.8772,GW.h
BC,naturalGas,reference,2010,2976.8,GW.h
MB,naturalGas,reference,2010,22.9,GW.h
NB,naturalGas,reference,2010,2035,GW.h
NL,naturalGas,reference,2010,461.2139,GW.h
NS,naturalGas,reference,2010,2278,GW.h
NT,naturalGas,reference,2010,27,GW.h
NU,naturalGas,reference,2010,0,GW.h
ON,naturalGas,reference,2010,17499.6,GW.h
PE,naturalGas,reference,2010,0,GW.h
QC,naturalGas,reference,2010,227,GW.h
SK,naturalGas,reference,2010,2437,GW.h
YT,naturalGas,reference,2010,0,GW.h
AB,naturalGas,reference,2011,27803.1184,GW.h
BC,naturalGas,reference,2011,3224.6,GW.h
MB,naturalGas,reference,2011,41.1,GW.h
NB,naturalGas,reference,2011,2177,GW.h
NL,naturalGas,reference,2011,455.4033,GW.h
NS,naturalGas,reference,2011,2433,GW.h
NT,naturalGas,reference,2011,33,GW.h
NU,naturalGas,reference,2011,0,GW.h
ON,naturalGas,reference,2011,24872.1,GW.h
PE,naturalGas,reference,2011,0,GW.h
QC,naturalGas,reference,2011,217,GW.h
SK,naturalGas,reference,2011,2614,GW.h
YT,naturalGas,reference,2011,0,GW.h
AB,naturalGas,reference,2012,29783.5849,GW.h
BC,naturalGas,reference,2012,3388.8,GW.h
MB,naturalGas,reference,2012,40.8872,GW.h
NB,naturalGas,reference,2012,1967,GW.h
NL,naturalGas,reference,2012,424.2173,GW.h
NS,naturalGas,reference,2012,2261,GW.h
NT,naturalGas,reference,2012,14,GW.h
NU,naturalGas,reference,2012,0,GW.h
ON,naturalGas,reference,2012,23974.1,GW.h
PE,naturalGas,reference,2012,0,GW.h
QC,naturalGas,reference,2012,228,GW.h
SK,naturalGas,reference,2012,3199,GW.h
YT,naturalGas,reference,2012,0,GW.h
AB,naturalGas,reference,2013,31516.5018,GW.h
BC,naturalGas,reference,2013,1722,GW.h
MB,naturalGas,reference,2013,23.9582,GW.h
NB,naturalGas,reference,2013,1966,GW.h
NL,naturalGas,reference,2013,450.363,GW.h
NS,naturalGas,reference,2013,1376,GW.h
NT,naturalGas,reference,2013,104,GW.h
NU,naturalGas,reference,2013,0,GW.h
ON,naturalGas,reference,2013,19112.2,GW.h
PE,naturalGas,reference,2013,0,GW.h
QC,naturalGas,reference,2013,150,GW.h
SK,naturalGas,reference,2013,4415,GW.h
YT,naturalGas,reference,2013,0,GW.h
AB,naturalGas,reference,2014,30900.8632,GW.h
BC,naturalGas,reference,2014,3151,GW.h
MB,naturalGas,reference,2014,25.2479,GW.h
NB,naturalGas,reference,2014,2526,GW.h
NL,naturalGas,reference,2014,1017,GW.h
NS,naturalGas,reference,2014,1757,GW.h
NT,naturalGas,reference,2014,29,GW.h
NU,naturalGas,reference,2014,0,GW.h
ON,naturalGas,reference,2014,16316.7,GW.h
PE,naturalGas,reference,2014,0,GW.h
QC,naturalGas,reference,2014,117,GW.h
SK,naturalGas,reference,2014,5067,GW.h
YT,naturalGas,reference,2014,0,GW.h
AB,naturalGas,reference,2015,32215,GW.h
BC,naturalGas,reference,2015,3305,GW.h
MB,naturalGas,reference,2015,183,GW.h
NB,naturalGas,reference,2015,2212,GW.h
NL,naturalGas,reference,2015,922,GW.h
NS,naturalGas,reference,2015,1137,GW.h
NT,naturalGas,reference,2015,84.9993,GW.h
NU,naturalGas,reference,2015,0,GW.h
ON,naturalGas,reference,2015,19403,GW.h
PE,naturalGas,reference,2015,0,GW.h
QC,naturalGas,reference,2015,100,GW.h
SK,naturalGas,reference,2015,6498,GW.h
YT,naturalGas,reference,2015,0,GW.h
AB,naturalGas,reference,2016,33184,GW.h
BC,naturalGas,reference,2016,750.6389,GW.h
MB,naturalGas,reference,2016,17.8524,GW.h
NB,naturalGas,reference,2016,2043.709,GW.h
NL,naturalGas,reference,2016,505.8677,GW.h
NS,naturalGas,reference,2016,1474.7,GW.h
NT,naturalGas,reference,2016,64.7345,GW.h
NU,naturalGas,reference,2016,0,GW.h
ON,naturalGas,reference,2016,16264.25,GW.h
PE,naturalGas,reference,2016,0,GW.h
QC,naturalGas,reference,2016,100,GW.h
SK,naturalGas,reference,2016,7731.711,GW.h
YT,naturalGas,reference,2016,0,GW.h
AB,naturalGas,reference,2017,36614.78,GW.h
BC,naturalGas,reference,2017,750.6383,GW.h
MB,naturalGas,reference,2017,23.8146,GW.h
NB,naturalGas,reference,2017,2016.687,GW.h
NL,naturalGas,reference,2017,505.8677,GW.h
NS,naturalGas,reference,2017,990.9552,GW.h
NT,naturalGas,reference,2017,62.8564,GW.h
NU,naturalGas,reference,2017,0,GW.h
ON,naturalGas,reference,2017,19443.3,GW.h
PE,naturalGas,reference,2017,0,GW.h
QC,naturalGas,reference,2017,100.0315,GW.h
SK,naturalGas,reference,2017,7788.24,GW.h
YT,naturalGas,reference,2017,0,GW.h
AB,naturalGas,reference,2018,40251.52,GW.h
BC,naturalGas,reference,2018,750.6383,GW.h
MB,naturalGas,reference,2018,271.9694,GW.h
NB,naturalGas,reference,2018,2016.687,GW.h
NL,naturalGas,reference,2018,716.1068,GW.h
NS,naturalGas,reference,2018,993.9109,GW.h
NT,naturalGas,reference,2018,62.5288,GW.h
NU,naturalGas,reference,2018,0,GW.h
ON,naturalGas,reference,2018,23518.62,GW.h
PE,naturalGas,reference,2018,0,GW.h
QC,naturalGas,reference,2018,100.0315,GW.h
SK,naturalGas,reference,2018,7857.433,GW.h
YT,naturalGas,reference,2018,0,GW.h
AB,naturalGas,reference,2019,40451.68,GW.h
BC,naturalGas,reference,2019,750.6381,GW.h
MB,naturalGas,reference,2019,58.5845,GW.h
NB,naturalGas,reference,2019,2016.687,GW.h
NL,naturalGas,reference,2019,716.1068,GW.h
NS,naturalGas,reference,2019,1105.552,GW.h
NT,naturalGas,reference,2019,61.5605,GW.h
NU,naturalGas,reference,2019,0,GW.h
ON,naturalGas,reference,2019,24140.86,GW.h
PE,naturalGas,reference,2019,0,GW.h
QC,naturalGas,reference,2019,100.0577,GW.h
SK,naturalGas,reference,2019,8061.7,GW.h
YT,naturalGas,reference,2019,0,GW.h
AB,naturalGas,reference,2020,41979.59,GW.h
BC,naturalGas,reference,2020,558.5952,GW.h
MB,naturalGas,reference,2020,218.2979,GW.h
NB,naturalGas,reference,2020,2016.705,GW.h
NL,naturalGas,reference,2020,496.3516,GW.h
NS,naturalGas,reference,2020,602.2668,GW.h
NT,naturalGas,reference,2020,61.6019,GW.h
NU,naturalGas,reference,2020,0,GW.h
ON,naturalGas,reference,2020,26779.22,GW.h
PE,naturalGas,reference,2020,0,GW.h
QC,naturalGas,reference,2020,100.0982,GW.h
SK,naturalGas,reference,2020,8975.823,GW.h
YT,naturalGas,reference,2020,0,GW.h
AB,naturalGas,reference,2021,48690.05,GW.h
BC,naturalGas,reference,2021,560.4771,GW.h
MB,naturalGas,reference,2021,144.7719,GW.h
NB,naturalGas,reference,2021,2016.688,GW.h
NL,naturalGas,reference,2021,500.5243,GW.h
NS,naturalGas,reference,2021,706.0786,GW.h
NT,naturalGas,reference,2021,61.5562,GW.h
NU,naturalGas,reference,2021,0,GW.h
ON,naturalGas,reference,2021,26874.8,GW.h
PE,naturalGas,reference,2021,0,GW.h
QC,naturalGas,reference,2021,100.1121,GW.h
SK,naturalGas,reference,2021,8730.531,GW.h
YT,naturalGas,reference,2021,0,GW.h
AB,naturalGas,reference,2022,54349.22,GW.h
BC,naturalGas,reference,2022,561.5442,GW.h
MB,naturalGas,reference,2022,218.5318,GW.h
NB,naturalGas,reference,2022,2098.981,GW.h
NL,naturalGas,reference,2022,510.3149,GW.h
NS,naturalGas,reference,2022,978.6318,GW.h
NT,naturalGas,reference,2022,61.3187,GW.h
NU,naturalGas,reference,2022,0,GW.h
ON,naturalGas,reference,2022,30538.01,GW.h
PE,naturalGas,reference,2022,0,GW.h
QC,naturalGas,reference,2022,100.1122,GW.h
SK,naturalGas,reference,2022,10571.9,GW.h
YT,naturalGas,reference,2022,0,GW.h
AB,naturalGas,reference,2023,57090.7,GW.h
BC,naturalGas,reference,2023,561.0515,GW.h
MB,naturalGas,reference,2023,218.5318,GW.h
NB,naturalGas,reference,2023,2760.637,GW.h
NL,naturalGas,reference,2023,515.3901,GW.h
NS,naturalGas,reference,2023,2505.481,GW.h
NT,naturalGas,reference,2023,62.8571,GW.h
NU,naturalGas,reference,2023,0,GW.h
ON,naturalGas,reference,2023,31279.5,GW.h
PE,naturalGas,reference,2023,0,GW.h
QC,naturalGas,reference,2023,100.1262,GW.h
SK,naturalGas,reference,2023,10603.01,GW.h
YT,naturalGas,reference,2023,2.9929,GW.h
AB,naturalGas,reference,2024,56383.51,GW.h
BC,naturalGas,reference,2024,562.5103,GW.h
MB,naturalGas,reference,2024,230.3418,GW.h
NB,naturalGas,reference,2024,2419.903,GW.h
NL,naturalGas,reference,2024,518.0043,GW.h
NS,naturalGas,reference,2024,3298.793,GW.h
NT,naturalGas,reference,2024,63.2675,GW.h
NU,naturalGas,reference,2024,0,GW.h
ON,naturalGas,reference,2024,33490.13,GW.h
PE,naturalGas,reference,2024,0,GW.h
QC,naturalGas,reference,2024,100.3155,GW.h
SK,naturalGas,reference,2024,10545.85,GW.h
YT,naturalGas,reference,2024,65.7336,GW.h
AB,naturalGas,reference,2025,55044.6,GW.h
BC,naturalGas,reference,2025,545.0391,GW.h
MB,naturalGas,reference,2025,230.3418,GW.h
NB,naturalGas,reference,2025,2711.956,GW.h
NL,naturalGas,reference,2025,519.2766,GW.h
NS,naturalGas,reference,2025,3058.359,GW.h
NT,naturalGas,reference,2025,63.7231,GW.h
NU,naturalGas,reference,2025,0,GW.h
ON,naturalGas,reference,2025,33249.88,GW.h
PE,naturalGas,reference,2025,0,GW.h
QC,naturalGas,reference,2025,100.221,GW.h
